T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641989846.447009478s,1641989846.457354416s,1641989846.457384608s,1641989846.447850268s,0.010345s,-0.009534s,0.000405s,0.00994,0.012745703
1641989846.447850268s,1641989846.458170165s,1641989846.458214879s,1641989846.448659422s,0.010320s,-0.009555s,0.000382s,0.009938,0.012745743
1641989846.448659422s,1641989846.458951218s,1641989846.459031103s,1641989846.449428602s,0.010292s,-0.009603s,0.000345s,0.009947,0.012745935
1641989846.449428602s,1641989846.459746635s,1641989846.459748618s,1641989846.450146428s,0.010318s,-0.009602s,0.000358s,0.00996,0.012745935
1641989846.450146428s,1641989846.460436229s,1641989846.460468209s,1641989846.450865816s,0.010290s,-0.009603s,0.000344s,0.009946,0.012745759
1641989846.450865816s,1641989846.461228076s,1641989846.461260437s,1641989846.451747796s,0.010362s,-0.009512s,0.000425s,0.009937,0.01274532
1641989846.451747796s,1641989846.462048811s,1641989846.462086777s,1641989846.452491407s,0.010301s,-0.009595s,0.000353s,0.009948,0.012744916
1641989846.452491407s,1641989846.462799669s,1641989846.462860833s,1641989846.455119455s,0.010308s,-0.007741s,0.001283s,0.009025,0.01274471
1641989846.455119455s,1641989846.465437723s,1641989846.465458675s,1641989846.455871789s,0.010318s,-0.009587s,0.000366s,0.009953,0.012744715
1641989846.455871789s,1641989846.466168733s,1641989846.466210143s,1641989846.456691276s,0.010297s,-0.009519s,0.000389s,0.009908,0.012744485
1641989846.456691276s,1641989846.467020584s,1641989846.467056450s,1641989846.457500946s,0.010329s,-0.009556s,0.000387s,0.009942,0.01274399
1641989846.457500946s,1641989846.467856183s,1641989846.467887894s,1641989846.458333426s,0.010355s,-0.009554s,0.000400s,0.009955,0.012743788
1641989846.458333426s,1641989846.468634504s,1641989846.468671075s,1641989846.459096242s,0.010301s,-0.009575s,0.000363s,0.009938,0.012743679
1641989846.459096242s,1641989846.469429290s,1641989846.469463147s,1641989846.459904714s,0.010333s,-0.009558s,0.000387s,0.009946,0.012743673
1641989846.459904714s,1641989846.470379268s,1641989846.470410103s,1641989846.460818742s,0.010475s,-0.009591s,0.000442s,0.010033,0.012743795
1641989846.460818742s,1641989846.471110142s,1641989846.471148356s,1641989846.461617564s,0.010291s,-0.009531s,0.000380s,0.009911,0.012743808
1641989846.461617564s,1641989846.471956357s,1641989846.471989843s,1641989846.462598023s,0.010339s,-0.009392s,0.000473s,0.009865,0.012743826
1641989846.462598023s,1641989846.472959496s,1641989846.472992791s,1641989846.463403053s,0.010361s,-0.009590s,0.000386s,0.009976,0.01274372
1641989846.463403053s,1641989846.473697436s,1641989846.473744144s,1641989846.465120779s,0.010294s,-0.008623s,0.000836s,0.009459,0.012743703
1641989846.465120779s,1641989846.475421189s,1641989846.475455138s,1641989846.465874846s,0.010300s,-0.009580s,0.000360s,0.00994,0.012743736
1641989846.465874846s,1641989846.476158265s,1641989846.476190909s,1641989846.466591101s,0.010283s,-0.009600s,0.000342s,0.009942,0.01274352
1641989846.466591101s,1641989846.476873654s,1641989846.476905886s,1641989846.467363332s,0.010283s,-0.009542s,0.000370s,0.009912,0.012748396
1641989846.467363332s,1641989846.477659643s,1641989846.477699218s,1641989846.468110624s,0.010296s,-0.009589s,0.000354s,0.009943,0.012748212
1641989846.468110624s,1641989846.478395403s,1641989846.478427625s,1641989846.468857196s,0.010285s,-0.009570s,0.000357s,0.009928,0.012748195
1641989846.468857196s,1641989846.479152508s,1641989846.479180434s,1641989846.469609815s,0.010295s,-0.009571s,0.000362s,0.009933,0.012747849
1641989846.469609815s,1641989846.479910791s,1641989846.479942719s,1641989846.470376721s,0.010301s,-0.009566s,0.000368s,0.009934,0.012747872
1641989846.470376721s,1641989846.480674945s,1641989846.480707447s,1641989846.471159734s,0.010298s,-0.009548s,0.000375s,0.009923,0.012747784
1641989846.471159734s,1641989846.481463574s,1641989846.481493623s,1641989846.471932572s,0.010304s,-0.009561s,0.000371s,0.009933,0.012747605
1641989846.471932572s,1641989846.482234597s,1641989846.482280412s,1641989846.472707814s,0.010302s,-0.009573s,0.000365s,0.009937,0.012747756
1641989846.472707814s,1641989846.483018810s,1641989846.483049474s,1641989846.473748294s,0.010311s,-0.009301s,0.000505s,0.009806,0.012747589
1641989846.473748294s,1641989846.484060229s,1641989846.484101244s,1641989846.474518376s,0.010312s,-0.009583s,0.000365s,0.009948,0.012747547
1641989846.474518376s,1641989846.484856576s,1641989846.484892414s,1641989846.475364324s,0.010338s,-0.009528s,0.000405s,0.009933,0.012747507
1641989846.475364324s,1641989846.485662254s,1641989846.485693375s,1641989846.476131902s,0.010298s,-0.009562s,0.000368s,0.00993,0.012747583
1641989846.476131902s,1641989846.486442542s,1641989846.486466669s,1641989846.476894219s,0.010311s,-0.009573s,0.000369s,0.009942,0.012747582
1641989846.476894219s,1641989846.487204232s,1641989846.487235313s,1641989846.477654412s,0.010310s,-0.009581s,0.000365s,0.009946,0.012746891
1641989846.477654412s,1641989846.487945549s,1641989846.487993828s,1641989846.478407140s,0.010291s,-0.009587s,0.000352s,0.009939,0.012746579
1641989846.478407140s,1641989846.488704990s,1641989846.488740108s,1641989846.483001959s,0.010298s,-0.005738s,0.002280s,0.008018,0.012746282
1641989846.483001959s,1641989846.493297741s,1641989846.493327974s,1641989846.483729225s,0.010296s,-0.009599s,0.000349s,0.009947,0.012746071
1641989846.483729225s,1641989846.494055982s,1641989846.494088102s,1641989846.484521328s,0.010327s,-0.009567s,0.000380s,0.009947,0.012745693
1641989846.484521328s,1641989846.494843084s,1641989846.494876336s,1641989846.485362325s,0.010322s,-0.009514s,0.000404s,0.009918,0.012745527
1641989846.485362325s,1641989846.495718843s,1641989846.495746314s,1641989846.486374023s,0.010357s,-0.009372s,0.000492s,0.009864,0.012745351
1641989846.486374023s,1641989846.496720856s,1641989846.496769224s,1641989846.487177873s,0.010347s,-0.009591s,0.000378s,0.009969,0.012744867
1641989846.487177873s,1641989846.497524404s,1641989846.497526459s,1641989846.487988535s,0.010347s,-0.009538s,0.000404s,0.009942,0.012745021
1641989846.487988535s,1641989846.498342380s,1641989846.498378836s,1641989846.488853575s,0.010354s,-0.009525s,0.000414s,0.009939,0.01274497
1641989846.488853575s,1641989846.499153447s,1641989846.499182039s,1641989846.493905052s,0.010300s,-0.005277s,0.002511s,0.007788,0.012744929
1641989846.493905052s,1641989846.504265789s,1641989846.504322070s,1641989846.494824387s,0.010361s,-0.009498s,0.000432s,0.009929,0.012745125
1641989846.494824387s,1641989846.505140138s,1641989846.505173644s,1641989846.495628318s,0.010316s,-0.009545s,0.000385s,0.00993,0.012744979
1641989846.495628318s,1641989846.505914624s,1641989846.505946772s,1641989846.496409188s,0.010286s,-0.009538s,0.000374s,0.009912,0.012744986
1641989846.496409188s,1641989846.506686075s,1641989846.506720395s,1641989846.497146391s,0.010277s,-0.009574s,0.000351s,0.009925,0.012744562
1641989846.497146391s,1641989846.507460199s,1641989846.507489831s,1641989846.497920418s,0.010314s,-0.009569s,0.000372s,0.009942,0.012744413
1641989846.497920418s,1641989846.508222944s,1641989846.508257250s,1641989846.498720784s,0.010303s,-0.009536s,0.000383s,0.009919,0.012744017
1641989846.498720784s,1641989846.509045514s,1641989846.509078321s,1641989846.499515336s,0.010325s,-0.009563s,0.000381s,0.009944,0.012743759
1641989846.499515336s,1641989846.509831215s,1641989846.509863647s,1641989846.500455391s,0.010316s,-0.009408s,0.000454s,0.009862,0.012743474
1641989846.500455391s,1641989846.510765105s,1641989846.510794740s,1641989846.501250469s,0.010310s,-0.009544s,0.000383s,0.009927,0.012743152
1641989846.501250469s,1641989846.511579815s,1641989846.511608722s,1641989846.502013987s,0.010329s,-0.009595s,0.000367s,0.009962,0.012742189
1641989846.502013987s,1641989846.512315155s,1641989846.512344156s,1641989846.502755883s,0.010301s,-0.009588s,0.000357s,0.009945,0.012742228
1641989846.502755883s,1641989846.513035181s,1641989846.513067395s,1641989846.503636857s,0.010279s,-0.009431s,0.000424s,0.009855,0.012741984
1641989846.503636857s,1641989846.513961480s,1641989846.513993533s,1641989846.504417986s,0.010325s,-0.009576s,0.000375s,0.00995,0.012741852
1641989846.504417986s,1641989846.514720698s,1641989846.514754930s,1641989846.505493886s,0.010303s,-0.009261s,0.000521s,0.009782,0.012740711
1641989846.505493886s,1641989846.515791783s,1641989846.515835164s,1641989846.506254554s,0.010298s,-0.009580s,0.000359s,0.009939,0.012740696
1641989846.506254554s,1641989846.516561409s,1641989846.516589984s,1641989846.506997678s,0.010307s,-0.009592s,0.000357s,0.00995,0.012740702
1641989846.506997678s,1641989846.517271771s,1641989846.517305755s,1641989846.507765692s,0.010274s,-0.009540s,0.000367s,0.009907,0.012740616
1641989846.507765692s,1641989846.518095141s,1641989846.518127671s,1641989846.508575860s,0.010329s,-0.009552s,0.000389s,0.009941,0.012740532
1641989846.508575860s,1641989846.518876388s,1641989846.518902291s,1641989846.509326817s,0.010300s,-0.009575s,0.000363s,0.009938,0.01274038
1641989846.509326817s,1641989846.519622073s,1641989846.519659396s,1641989846.510054963s,0.010295s,-0.009604s,0.000345s,0.00995,0.012739981
1641989846.510054963s,1641989846.520385237s,1641989846.520418051s,1641989846.510813805s,0.010330s,-0.009604s,0.000363s,0.009967,0.012739724
1641989846.510813805s,1641989846.521127448s,1641989846.521129483s,1641989846.511540295s,0.010314s,-0.009589s,0.000362s,0.009951,0.012739553
1641989846.511540295s,1641989846.521826380s,1641989846.521857957s,1641989846.512331353s,0.010286s,-0.009527s,0.000380s,0.009906,0.01273933
1641989846.512331353s,1641989846.522547094s,1641989846.522592134s,1641989846.513120904s,0.010216s,-0.009471s,0.000372s,0.009843,0.012739181
1641989846.513120904s,1641989846.523466055s,1641989846.523506220s,1641989846.514102715s,0.010345s,-0.009403s,0.000471s,0.009874,0.012739074
1641989846.514102715s,1641989846.524264186s,1641989846.524282952s,1641989846.519174218s,0.010161s,-0.005109s,0.002526s,0.007635,0.012738999
1641989846.519174218s,1641989846.529502890s,1641989846.529531876s,1641989846.519944607s,0.010329s,-0.009587s,0.000371s,0.009958,0.012738972
1641989846.519944607s,1641989846.530254272s,1641989846.530295350s,1641989846.520724101s,0.010310s,-0.009571s,0.000369s,0.009941,0.012739012
1641989846.520724101s,1641989846.531075739s,1641989846.531107199s,1641989846.521519175s,0.010352s,-0.009588s,0.000382s,0.00997,0.01273864
1641989846.521519175s,1641989846.531857780s,1641989846.531898986s,1641989846.522327063s,0.010339s,-0.009572s,0.000383s,0.009955,0.012738682
1641989846.522327063s,1641989846.532675932s,1641989846.532712857s,1641989846.523154669s,0.010349s,-0.009558s,0.000395s,0.009954,0.01273855
1641989846.523154669s,1641989846.533467427s,1641989846.533506705s,1641989846.523941458s,0.010313s,-0.009565s,0.000374s,0.009939,0.012738426
1641989846.523941458s,1641989846.534272507s,1641989846.534329992s,1641989846.524764113s,0.010331s,-0.009566s,0.000383s,0.009948,0.012738666
1641989846.524764113s,1641989846.535133469s,1641989846.535163313s,1641989846.525616505s,0.010369s,-0.009547s,0.000411s,0.009958,0.012738331
1641989846.525616505s,1641989846.535967830s,1641989846.536020501s,1641989846.526480836s,0.010351s,-0.009540s,0.000406s,0.009946,0.012738159
1641989846.526480836s,1641989846.536777855s,1641989846.536825228s,1641989846.529784666s,0.010297s,-0.007041s,0.001628s,0.008669,0.012737782
1641989846.529784666s,1641989846.540086020s,1641989846.540126685s,1641989846.530538645s,0.010301s,-0.009588s,0.000357s,0.009945,0.012737582
1641989846.530538645s,1641989846.540839101s,1641989846.540881845s,1641989846.531342459s,0.010301s,-0.009539s,0.000381s,0.00992,0.012737516
1641989846.531342459s,1641989846.541651694s,1641989846.541685617s,1641989846.532098436s,0.010309s,-0.009587s,0.000361s,0.009948,0.012737191
1641989846.532098436s,1641989846.542384846s,1641989846.542418041s,1641989846.532909267s,0.010286s,-0.009509s,0.000389s,0.009898,0.012737124
1641989846.532909267s,1641989846.543215316s,1641989846.543242376s,1641989846.533692140s,0.010306s,-0.009550s,0.000378s,0.009928,0.012737188
1641989846.533692140s,1641989846.544030446s,1641989846.544062114s,1641989846.534515131s,0.010338s,-0.009547s,0.000396s,0.009943,0.012736972
1641989846.534515131s,1641989846.544819902s,1641989846.544851149s,1641989846.535339152s,0.010305s,-0.009512s,0.000396s,0.009908,0.01273666
1641989846.535339152s,1641989846.545648323s,1641989846.545681175s,1641989846.536151195s,0.010309s,-0.009530s,0.000390s,0.00992,0.012736592
1641989846.536151195s,1641989846.546445117s,1641989846.546478624s,1641989846.536874274s,0.010294s,-0.009604s,0.000345s,0.009949,0.012736515
1641989846.536874274s,1641989846.547155069s,1641989846.547202258s,1641989846.537619422s,0.010281s,-0.009583s,0.000349s,0.009932,0.012736562
1641989846.537619422s,1641989846.547944479s,1641989846.547984206s,1641989846.538422043s,0.010325s,-0.009562s,0.000382s,0.009944,0.012736209
1641989846.538422043s,1641989846.548711523s,1641989846.548761139s,1641989846.539166957s,0.010289s,-0.009594s,0.000348s,0.009942,0.012736214
1641989846.539166957s,1641989846.549488245s,1641989846.549490179s,1641989846.539887173s,0.010321s,-0.009603s,0.000359s,0.009962,0.012735876
1641989846.539887173s,1641989846.550174338s,1641989846.550213497s,1641989846.540668397s,0.010287s,-0.009545s,0.000371s,0.009916,0.012735643
1641989846.540668397s,1641989846.550966858s,1641989846.551001944s,1641989846.541423628s,0.010298s,-0.009578s,0.000360s,0.009938,0.012737224
1641989846.541423628s,1641989846.551755345s,1641989846.551757444s,1641989846.542178983s,0.010332s,-0.009578s,0.000377s,0.009955,0.012737081
1641989846.542178983s,1641989846.552469076s,1641989846.552495188s,1641989846.542962519s,0.010290s,-0.009533s,0.000379s,0.009911,0.012736835
1641989846.542962519s,1641989846.553307890s,1641989846.553340050s,1641989846.543796701s,0.010345s,-0.009543s,0.000401s,0.009944,0.012737374
1641989846.543796701s,1641989846.554409706s,1641989846.554442686s,1641989846.544863770s,0.010613s,-0.009579s,0.000517s,0.010096,0.012737379
1641989846.544863770s,1641989846.555176861s,1641989846.555210881s,1641989846.545781403s,0.010313s,-0.009429s,0.000442s,0.009871,0.012737192
1641989846.545781403s,1641989846.556081961s,1641989846.556113473s,1641989846.546591867s,0.010301s,-0.009522s,0.000389s,0.009911,0.012737119
1641989846.546591867s,1641989846.556908451s,1641989846.556940473s,1641989846.547395529s,0.010317s,-0.009545s,0.000386s,0.009931,0.01273715
1641989846.547395529s,1641989846.557651251s,1641989846.557676763s,1641989846.548089134s,0.010256s,-0.009588s,0.000334s,0.009922,0.012737243
1641989846.548089134s,1641989846.558386266s,1641989846.558417877s,1641989846.548889665s,0.010297s,-0.009528s,0.000385s,0.009913,0.012737243
1641989846.548889665s,1641989846.559127916s,1641989846.559162786s,1641989846.551116107s,0.010238s,-0.008047s,0.001096s,0.009143,0.012737306
1641989846.551116107s,1641989846.561431367s,1641989846.561468179s,1641989846.551913773s,0.010315s,-0.009554s,0.000381s,0.009935,0.01273667
1641989846.551913773s,1641989846.562223636s,1641989846.562258529s,1641989846.552666152s,0.010310s,-0.009592s,0.000359s,0.009951,0.012734633
1641989846.552666152s,1641989846.562964999s,1641989846.562995321s,1641989846.553426242s,0.010299s,-0.009569s,0.000365s,0.009934,0.012735869
1641989846.553426242s,1641989846.563757261s,1641989846.563788747s,1641989846.554195136s,0.010331s,-0.009593s,0.000369s,0.009962,0.012735932
1641989846.554195136s,1641989846.564497934s,1641989846.564528387s,1641989846.554956240s,0.010303s,-0.009572s,0.000365s,0.009938,0.012735709
1641989846.554956240s,1641989846.565252385s,1641989846.565284848s,1641989846.555687567s,0.010296s,-0.009597s,0.000350s,0.009947,0.012735388
1641989846.555687567s,1641989846.565982873s,1641989846.566017209s,1641989846.556471201s,0.010295s,-0.009546s,0.000375s,0.009921,0.012735315
1641989846.556471201s,1641989846.566771540s,1641989846.566804535s,1641989846.557277087s,0.010300s,-0.009527s,0.000386s,0.009914,0.012735167
1641989846.557277087s,1641989846.567602316s,1641989846.567634125s,1641989846.558059041s,0.010325s,-0.009575s,0.000375s,0.00995,0.012734843
1641989846.558059041s,1641989846.568358665s,1641989846.568391350s,1641989846.558812706s,0.010300s,-0.009579s,0.000360s,0.009939,0.012734901
1641989846.558812706s,1641989846.569134841s,1641989846.569167041s,1641989846.559777207s,0.010322s,-0.009390s,0.000466s,0.009856,0.012734641
1641989846.559777207s,1641989846.570108426s,1641989846.570136606s,1641989846.561160161s,0.010331s,-0.008976s,0.000677s,0.009654,0.012734577
1641989846.561160161s,1641989846.571598711s,1641989846.571629470s,1641989846.565809031s,0.010439s,-0.005821s,0.002309s,0.00813,0.012734277
1641989846.565809031s,1641989846.576139360s,1641989846.576171400s,1641989846.566559974s,0.010330s,-0.009611s,0.000360s,0.009971,0.01273431
1641989846.566559974s,1641989846.576839575s,1641989846.576869519s,1641989846.567299528s,0.010280s,-0.009570s,0.000355s,0.009925,0.012734294
1641989846.567299528s,1641989846.577487177s,1641989846.577517485s,1641989846.568005871s,0.010188s,-0.009512s,0.000338s,0.00985,0.01273429
1641989846.568005871s,1641989846.578341465s,1641989846.578378212s,1641989846.568794617s,0.010336s,-0.009583s,0.000376s,0.00996,0.012734399
1641989846.568794617s,1641989846.579115111s,1641989846.579150217s,1641989846.569555169s,0.010320s,-0.009595s,0.000363s,0.009958,0.012734116
1641989846.569555169s,1641989846.579835575s,1641989846.579867251s,1641989846.570271999s,0.010280s,-0.009595s,0.000342s,0.009938,0.012733865
1641989846.570271999s,1641989846.580547429s,1641989846.580580839s,1641989846.571018193s,0.010275s,-0.009563s,0.000356s,0.009919,0.012733797
1641989846.571018193s,1641989846.581300967s,1641989846.581333608s,1641989846.571781849s,0.010283s,-0.009552s,0.000365s,0.009917,0.012733678
1641989846.571781849s,1641989846.582101696s,1641989846.582132111s,1641989846.572521803s,0.010320s,-0.009610s,0.000355s,0.009965,0.012733559
1641989846.572521803s,1641989846.582836403s,1641989846.582868356s,1641989846.573290037s,0.010315s,-0.009578s,0.000368s,0.009946,0.012733333
1641989846.573290037s,1641989846.583616788s,1641989846.583652384s,1641989846.574130144s,0.010327s,-0.009522s,0.000402s,0.009925,0.012733253
1641989846.574130144s,1641989846.584452028s,1641989846.584479769s,1641989846.574885793s,0.010322s,-0.009594s,0.000364s,0.009958,0.012733122
1641989846.574885793s,1641989846.585181723s,1641989846.585212920s,1641989846.575619799s,0.010296s,-0.009593s,0.000351s,0.009945,0.01273307
1641989846.575619799s,1641989846.585892231s,1641989846.585922394s,1641989846.576319358s,0.010273s,-0.009603s,0.000335s,0.009938,0.012733059
1641989846.576319358s,1641989846.586604053s,1641989846.586633588s,1641989846.577039531s,0.010285s,-0.009594s,0.000345s,0.009939,0.012733076
1641989846.577039531s,1641989846.587324383s,1641989846.587359292s,1641989846.577777273s,0.010285s,-0.009582s,0.000352s,0.009933,0.012733079
1641989846.577777273s,1641989846.588082899s,1641989846.588113136s,1641989846.578527579s,0.010305s,-0.009585s,0.000360s,0.009945,0.012733084
1641989846.578527579s,1641989846.588831619s,1641989846.588866407s,1641989846.579302911s,0.010304s,-0.009563s,0.000370s,0.009934,0.012733105
1641989846.579302911s,1641989846.589647907s,1641989846.589715574s,1641989846.580198921s,0.010345s,-0.009516s,0.000414s,0.009931,0.012732805
1641989846.580198921s,1641989846.590534615s,1641989846.590536635s,1641989846.580940423s,0.010336s,-0.009596s,0.000370s,0.009966,0.01273679
1641989846.580940423s,1641989846.591193176s,1641989846.591194480s,1641989846.581593610s,0.010253s,-0.009601s,0.000326s,0.009927,0.012736586
1641989846.581593610s,1641989846.591972800s,1641989846.592004127s,1641989846.582409938s,0.010379s,-0.009594s,0.000393s,0.009987,0.012736594
1641989846.582409938s,1641989846.592726530s,1641989846.592775463s,1641989846.583210385s,0.010317s,-0.009565s,0.000376s,0.009941,0.012736684
1641989846.583210385s,1641989846.593537845s,1641989846.593539781s,1641989846.584049891s,0.010327s,-0.009490s,0.000419s,0.009909,0.012736553
1641989846.584049891s,1641989846.594387208s,1641989846.594389157s,1641989846.584803162s,0.010337s,-0.009586s,0.000376s,0.009962,0.0127365
1641989846.584803162s,1641989846.595181505s,1641989846.595266838s,1641989846.587109546s,0.010378s,-0.008157s,0.001111s,0.009268,0.01273648
1641989846.587109546s,1641989846.597450367s,1641989846.597479962s,1641989846.587881900s,0.010341s,-0.009598s,0.000371s,0.009969,0.012736483
1641989846.587881900s,1641989846.598195824s,1641989846.598238983s,1641989846.588657421s,0.010314s,-0.009582s,0.000366s,0.009948,0.012736583
1641989846.588657421s,1641989846.598979278s,1641989846.599009621s,1641989846.589423438s,0.010322s,-0.009586s,0.000368s,0.009954,0.012736559
1641989846.589423438s,1641989846.599726046s,1641989846.599743148s,1641989846.590305106s,0.010303s,-0.009438s,0.000432s,0.00987,0.012736593
1641989846.590305106s,1641989846.600623771s,1641989846.600652692s,1641989846.591072992s,0.010319s,-0.009580s,0.000370s,0.009949,0.012736841
1641989846.591072992s,1641989846.601406919s,1641989846.601408726s,1641989846.591826990s,0.010334s,-0.009582s,0.000376s,0.009958,0.012736446
1641989846.591826990s,1641989846.602133344s,1641989846.602150955s,1641989846.592565429s,0.010306s,-0.009585s,0.000360s,0.009946,0.012736259
1641989846.592565429s,1641989846.602896936s,1641989846.602934903s,1641989846.593369350s,0.010331s,-0.009566s,0.000383s,0.009948,0.012736123
1641989846.593369350s,1641989846.603683742s,1641989846.603715903s,1641989846.594156679s,0.010314s,-0.009559s,0.000378s,0.009937,0.012736052
1641989846.594156679s,1641989846.604463406s,1641989846.604492974s,1641989846.598939811s,0.010307s,-0.005553s,0.002377s,0.00793,0.012735905
1641989846.598939811s,1641989846.609279972s,1641989846.609311910s,1641989846.599759148s,0.010340s,-0.009553s,0.000394s,0.009946,0.012735781
1641989846.599759148s,1641989846.610075543s,1641989846.610138311s,1641989846.600546830s,0.010316s,-0.009592s,0.000362s,0.009954,0.012735727
1641989846.600546830s,1641989846.610848175s,1641989846.610881678s,1641989846.601310937s,0.010301s,-0.009571s,0.000365s,0.009936,0.012735683
1641989846.601310937s,1641989846.611628703s,1641989846.611663204s,1641989846.602062734s,0.010318s,-0.009600s,0.000359s,0.009959,0.012735602
1641989846.602062734s,1641989846.612388685s,1641989846.612421376s,1641989846.602915948s,0.010326s,-0.009505s,0.000410s,0.009916,0.012735655
1641989846.602915948s,1641989846.613234409s,1641989846.613268297s,1641989846.603770029s,0.010319s,-0.009498s,0.000410s,0.009908,0.012735846
1641989846.603770029s,1641989846.614100630s,1641989846.614126018s,1641989846.604548755s,0.010331s,-0.009577s,0.000377s,0.009954,0.012735924
1641989846.604548755s,1641989846.614880481s,1641989846.614910136s,1641989846.605309424s,0.010332s,-0.009601s,0.000366s,0.009966,0.012735953
1641989846.605309424s,1641989846.615610043s,1641989846.615643114s,1641989846.606092164s,0.010301s,-0.009551s,0.000375s,0.009926,0.012735812
1641989846.606092164s,1641989846.616470857s,1641989846.616472821s,1641989846.607145450s,0.010379s,-0.009327s,0.000526s,0.009853,0.012735821
1641989846.607145450s,1641989846.617479033s,1641989846.617508073s,1641989846.607937298s,0.010334s,-0.009571s,0.000381s,0.009952,0.012735516
1641989846.607937298s,1641989846.618259356s,1641989846.618293538s,1641989846.608757089s,0.010322s,-0.009537s,0.000393s,0.009929,0.012739963
1641989846.608757089s,1641989846.619064471s,1641989846.619092679s,1641989846.609601582s,0.010308s,-0.009491s,0.000408s,0.009899,0.012738387
1641989846.609601582s,1641989846.619922013s,1641989846.619951958s,1641989846.610355608s,0.010320s,-0.009596s,0.000362s,0.009958,0.012738218
1641989846.610355608s,1641989846.620669565s,1641989846.620701930s,1641989846.611158891s,0.010314s,-0.009543s,0.000385s,0.009929,0.012738063
1641989846.611158891s,1641989846.621480589s,1641989846.621504924s,1641989846.612505928s,0.010322s,-0.008999s,0.000661s,0.00966,0.012737957
1641989846.612505928s,1641989846.622837927s,1641989846.622839976s,1641989846.613282987s,0.010332s,-0.009557s,0.000388s,0.009945,0.012738074
1641989846.613282987s,1641989846.623604204s,1641989846.623619807s,1641989846.614040496s,0.010321s,-0.009579s,0.000371s,0.00995,0.012737985
1641989846.614040496s,1641989846.624294538s,1641989846.624325696s,1641989846.614758249s,0.010254s,-0.009567s,0.000343s,0.009911,0.012737989
1641989846.614758249s,1641989846.625082560s,1641989846.625097843s,1641989846.615530489s,0.010324s,-0.009567s,0.000378s,0.009946,0.012737921
1641989846.615530489s,1641989846.625747869s,1641989846.625784346s,1641989846.616205657s,0.010217s,-0.009579s,0.000319s,0.009898,0.012737943
1641989846.616205657s,1641989846.626569175s,1641989846.626595264s,1641989846.617138019s,0.010364s,-0.009457s,0.000453s,0.00991,0.012737871
1641989846.617138019s,1641989846.627425243s,1641989846.627457185s,1641989846.617884308s,0.010287s,-0.009573s,0.000357s,0.00993,0.012737722
1641989846.617884308s,1641989846.628202527s,1641989846.628228009s,1641989846.619596781s,0.010318s,-0.008631s,0.000843s,0.009475,0.012737464
1641989846.619596781s,1641989846.629911793s,1641989846.629940071s,1641989846.620348014s,0.010315s,-0.009592s,0.000362s,0.009954,0.012737531
1641989846.620348014s,1641989846.630677895s,1641989846.630709743s,1641989846.621142993s,0.010330s,-0.009567s,0.000382s,0.009948,0.012737239
1641989846.621142993s,1641989846.631455834s,1641989846.631484708s,1641989846.621913444s,0.010313s,-0.009571s,0.000371s,0.009942,0.012737122
1641989846.621913444s,1641989846.632247532s,1641989846.632276209s,1641989846.622684923s,0.010334s,-0.009591s,0.000371s,0.009963,0.012737026
1641989846.622684923s,1641989846.632991386s,1641989846.633020585s,1641989846.623418667s,0.010306s,-0.009602s,0.000352s,0.009954,0.012736963
1641989846.623418667s,1641989846.633763310s,1641989846.633792710s,1641989846.624203715s,0.010345s,-0.009589s,0.000378s,0.009967,0.012737097
1641989846.624203715s,1641989846.634439447s,1641989846.634482634s,1641989846.624888872s,0.010236s,-0.009594s,0.000321s,0.009915,0.012737164
1641989846.624888872s,1641989846.635213448s,1641989846.635244708s,1641989846.625659507s,0.010324s,-0.009585s,0.000370s,0.009955,0.01273729
1641989846.625659507s,1641989846.635966696s,1641989846.635993501s,1641989846.626401869s,0.010307s,-0.009592s,0.000358s,0.009949,0.012737312
1641989846.626401869s,1641989846.636710117s,1641989846.636738450s,1641989846.627178145s,0.010308s,-0.009560s,0.000374s,0.009934,0.012737199
1641989846.627178145s,1641989846.637497891s,1641989846.637525990s,1641989846.631154677s,0.010320s,-0.006371s,0.001974s,0.008345,0.012737355
1641989846.631154677s,1641989846.641465864s,1641989846.641495387s,1641989846.631919436s,0.010311s,-0.009576s,0.000368s,0.009944,0.012737377
1641989846.631919436s,1641989846.642092701s,1641989846.642153797s,1641989846.632585680s,0.010173s,-0.009568s,0.000303s,0.009871,0.012737552
1641989846.632585680s,1641989846.642940258s,1641989846.642973262s,1641989846.633370502s,0.010355s,-0.009603s,0.000376s,0.009979,0.012737686
1641989846.633370502s,1641989846.643697447s,1641989846.643749679s,1641989846.634186923s,0.010327s,-0.009563s,0.000382s,0.009945,0.012737744
1641989846.634186923s,1641989846.644569250s,1641989846.644599637s,1641989846.635041568s,0.010382s,-0.009558s,0.000412s,0.00997,0.012737793
1641989846.635041568s,1641989846.645361197s,1641989846.645393974s,1641989846.635818999s,0.010320s,-0.009575s,0.000372s,0.009947,0.012736529
1641989846.635818999s,1641989846.646150479s,1641989846.646152434s,1641989846.636569819s,0.010332s,-0.009583s,0.000374s,0.009957,0.012739701
1641989846.636569819s,1641989846.646876010s,1641989846.646910344s,1641989846.637346770s,0.010306s,-0.009564s,0.000371s,0.009935,0.012744317
1641989846.637346770s,1641989846.647663027s,1641989846.647696917s,1641989846.638117563s,0.010316s,-0.009579s,0.000368s,0.009948,0.012747387
