T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641991208.423260316s,1641991208.424428843s,1641991208.424453332s,1641991208.423923436s,0.001169s,-0.000530s,0.000319s,0.000849,0.003789461
1641991208.423923436s,1641991208.425166000s,1641991208.425202744s,1641991208.424665797s,0.001242s,-0.000537s,0.000353s,0.00089,0.003793198
1641991208.424665797s,1641991208.425904072s,1641991208.425935424s,1641991208.425397058s,0.001238s,-0.000538s,0.000350s,0.000888,0.003798726
1641991208.425397058s,1641991208.426625280s,1641991208.426660689s,1641991208.426178485s,0.001228s,-0.000482s,0.000373s,0.000855,0.003798145
1641991208.426178485s,1641991208.427404969s,1641991208.427459733s,1641991208.426963313s,0.001226s,-0.000496s,0.000365s,0.000861,0.003803447
1641991208.426963313s,1641991208.428258162s,1641991208.428260213s,1641991208.427749626s,0.001295s,-0.000511s,0.000392s,0.000903,0.003807299
1641991208.427749626s,1641991208.429017488s,1641991208.429046423s,1641991208.428516687s,0.001268s,-0.000530s,0.000369s,0.000899,0.003809163
1641991208.428516687s,1641991208.429787126s,1641991208.429816200s,1641991208.429319846s,0.001271s,-0.000496s,0.000387s,0.000883,0.003808203
1641991208.429319846s,1641991208.430578677s,1641991208.430617327s,1641991208.430078621s,0.001259s,-0.000539s,0.000360s,0.000899,0.003807481
1641991208.430078621s,1641991208.431336139s,1641991208.431365431s,1641991208.430830827s,0.001258s,-0.000535s,0.000361s,0.000896,0.003805666
1641991208.430830827s,1641991208.432128415s,1641991208.432159628s,1641991208.431630767s,0.001298s,-0.000529s,0.000384s,0.000913,0.003807864
1641991208.431630767s,1641991208.433027837s,1641991208.433115129s,1641991208.432611224s,0.001397s,-0.000504s,0.000446s,0.00095,0.003812924
1641991208.432611224s,1641991208.433882307s,1641991208.433909429s,1641991208.434479135s,0.001271s,0.000570s,0.000920s,0.000351,0.003812313
1641991208.434479135s,1641991208.435741901s,1641991208.435763092s,1641991208.435241082s,0.001263s,-0.000522s,0.000370s,0.000892,0.003811954
1641991208.435241082s,1641991208.436635357s,1641991208.436660936s,1641991208.436144139s,0.001394s,-0.000517s,0.000439s,0.000956,0.003812399
1641991208.436144139s,1641991208.437427304s,1641991208.437466058s,1641991208.436981928s,0.001283s,-0.000484s,0.000399s,0.000884,0.003811911
1641991208.436981928s,1641991208.438285242s,1641991208.438313775s,1641991208.437807786s,0.001303s,-0.000506s,0.000399s,0.000905,0.003814369
1641991208.437807786s,1641991208.439088899s,1641991208.439134755s,1641991208.438620476s,0.001281s,-0.000514s,0.000383s,0.000898,0.003813404
1641991208.438620476s,1641991208.439930379s,1641991208.439967367s,1641991208.439448156s,0.001310s,-0.000519s,0.000395s,0.000915,0.003812989
1641991208.439448156s,1641991208.440701094s,1641991208.440728136s,1641991208.440185339s,0.001253s,-0.000543s,0.000355s,0.000898,0.00381498
1641991208.440185339s,1641991208.441438433s,1641991208.441464720s,1641991208.440920448s,0.001253s,-0.000544s,0.000354s,0.000899,0.003819695
1641991208.440920448s,1641991208.442180092s,1641991208.442208072s,1641991208.441663653s,0.001260s,-0.000544s,0.000358s,0.000902,0.003822336
1641991208.441663653s,1641991208.442942300s,1641991208.442944498s,1641991208.442429311s,0.001279s,-0.000515s,0.000382s,0.000897,0.003821083
1641991208.442429311s,1641991208.443745386s,1641991208.443782016s,1641991208.443250994s,0.001316s,-0.000531s,0.000392s,0.000924,0.003820886
1641991208.443250994s,1641991208.444468551s,1641991208.444501653s,1641991208.443983919s,0.001218s,-0.000518s,0.000350s,0.000868,0.003820355
1641991208.443983919s,1641991208.445250358s,1641991208.445320879s,1641991208.447174857s,0.001266s,0.001854s,0.001560s,-0.000294,0.003819624
1641991208.447174857s,1641991208.448414818s,1641991208.448443015s,1641991208.447926015s,0.001240s,-0.000517s,0.000362s,0.000878,0.003819015
1641991208.447926015s,1641991208.449165798s,1641991208.449197838s,1641991208.448660650s,0.001240s,-0.000537s,0.000351s,0.000888,0.003824537
1641991208.448660650s,1641991208.449916239s,1641991208.449939822s,1641991208.449397481s,0.001256s,-0.000542s,0.000357s,0.000899,0.00382625
1641991208.449397481s,1641991208.450638171s,1641991208.450663926s,1641991208.450119389s,0.001240s,-0.000545s,0.000348s,0.000893,0.003825063
1641991208.450119389s,1641991208.451364762s,1641991208.451384596s,1641991208.450870671s,0.001245s,-0.000514s,0.000366s,0.00088,0.003824807
1641991208.450870671s,1641991208.452112471s,1641991208.452138815s,1641991208.451603805s,0.001242s,-0.000535s,0.000353s,0.000888,0.003826943
1641991208.451603805s,1641991208.452839520s,1641991208.452870284s,1641991208.452341487s,0.001236s,-0.000529s,0.000353s,0.000882,0.003826512
1641991208.452341487s,1641991208.453604561s,1641991208.453635279s,1641991208.453098387s,0.001263s,-0.000537s,0.000363s,0.0009,0.003825948
1641991208.453098387s,1641991208.454337602s,1641991208.454363231s,1641991208.453853900s,0.001239s,-0.000510s,0.000365s,0.000874,0.003825309
1641991208.453853900s,1641991208.455134864s,1641991208.455168167s,1641991208.454615804s,0.001281s,-0.000552s,0.000364s,0.000917,0.003825062
1641991208.454615804s,1641991208.455900470s,1641991208.455940625s,1641991208.455621157s,0.001285s,-0.000319s,0.000483s,0.000802,0.003831387
1641991208.455621157s,1641991208.456895738s,1641991208.456931692s,1641991208.456409042s,0.001275s,-0.000523s,0.000376s,0.000899,0.003835893
1641991208.456409042s,1641991208.457656568s,1641991208.457682228s,1641991208.457156024s,0.001248s,-0.000526s,0.000361s,0.000887,0.003838425
1641991208.457156024s,1641991208.458388976s,1641991208.458414580s,1641991208.457902715s,0.001233s,-0.000512s,0.000361s,0.000872,0.003837439
1641991208.457902715s,1641991208.460540456s,1641991208.460562816s,1641991208.460057010s,0.002638s,-0.000506s,0.001066s,0.001572,0.003836778
1641991208.460057010s,1641991208.461305497s,1641991208.461335266s,1641991208.461557069s,0.001248s,0.000222s,0.000735s,0.000513,0.003836113
1641991208.461557069s,1641991208.462873918s,1641991208.462894598s,1641991208.462371269s,0.001317s,-0.000523s,0.000397s,0.00092,0.003840977
1641991208.462371269s,1641991208.463623548s,1641991208.463644643s,1641991208.463130927s,0.001252s,-0.000514s,0.000369s,0.000883,0.003840542
1641991208.463130927s,1641991208.464376705s,1641991208.464399900s,1641991208.463885127s,0.001246s,-0.000515s,0.000365s,0.00088,0.003840267
1641991208.463885127s,1641991208.465176785s,1641991208.465203023s,1641991208.464692658s,0.001292s,-0.000510s,0.000391s,0.000901,0.003845463
1641991208.464692658s,1641991208.465928708s,1641991208.465950884s,1641991208.465405877s,0.001236s,-0.000545s,0.000346s,0.000891,0.003848732
1641991208.465405877s,1641991208.466676677s,1641991208.466688197s,1641991208.466147346s,0.001271s,-0.000541s,0.000365s,0.000906,0.003850343
1641991208.466147346s,1641991208.467388181s,1641991208.467442149s,1641991208.466927773s,0.001241s,-0.000514s,0.000363s,0.000877,0.0038497
1641991208.466927773s,1641991208.468361130s,1641991208.468382223s,1641991208.467893943s,0.001433s,-0.000488s,0.000473s,0.000961,0.003849376
1641991208.467893943s,1641991208.469202856s,1641991208.469239546s,1641991208.468711650s,0.001309s,-0.000528s,0.000391s,0.000918,0.003848982
1641991208.468711650s,1641991208.470068888s,1641991208.470089629s,1641991208.469579063s,0.001357s,-0.000511s,0.000423s,0.000934,0.003850802
1641991208.469579063s,1641991208.470950214s,1641991208.470994143s,1641991208.470492000s,0.001371s,-0.000502s,0.000434s,0.000937,0.003850672
1641991208.470492000s,1641991208.471852712s,1641991208.471882514s,1641991208.471375905s,0.001361s,-0.000507s,0.000427s,0.000934,0.003855802
1641991208.471375905s,1641991208.472708787s,1641991208.472746418s,1641991208.472848026s,0.001333s,0.000102s,0.000717s,0.000616,0.003855387
1641991208.472848026s,1641991208.474172057s,1641991208.474229248s,1641991208.473721574s,0.001324s,-0.000508s,0.000408s,0.000916,0.003860682
1641991208.473721574s,1641991208.475034290s,1641991208.475062956s,1641991208.474548138s,0.001313s,-0.000515s,0.000399s,0.000914,0.003860005
1641991208.474548138s,1641991208.475856414s,1641991208.475886326s,1641991208.475399099s,0.001308s,-0.000487s,0.000410s,0.000898,0.003862096
1641991208.475399099s,1641991208.476689358s,1641991208.476722063s,1641991208.476179104s,0.001290s,-0.000543s,0.000374s,0.000917,0.003861264
1641991208.476179104s,1641991208.477454627s,1641991208.477485113s,1641991208.476947688s,0.001276s,-0.000537s,0.000369s,0.000906,0.003862842
1641991208.476947688s,1641991208.478252094s,1641991208.478253948s,1641991208.477718262s,0.001304s,-0.000535s,0.000384s,0.00092,0.003862477
1641991208.477718262s,1641991208.478999236s,1641991208.479027276s,1641991208.478614815s,0.001281s,-0.000412s,0.000434s,0.000847,0.003861794
1641991208.478614815s,1641991208.479925325s,1641991208.479971598s,1641991208.479464308s,0.001311s,-0.000507s,0.000402s,0.000909,0.003861296
1641991208.479464308s,1641991208.480715359s,1641991208.480745584s,1641991208.480196812s,0.001251s,-0.000549s,0.000351s,0.0009,0.003860721
1641991208.480196812s,1641991208.481485486s,1641991208.481519393s,1641991208.481011351s,0.001289s,-0.000508s,0.000390s,0.000898,0.003860535
1641991208.481011351s,1641991208.482297477s,1641991208.482323220s,1641991208.481778949s,0.001286s,-0.000544s,0.000371s,0.000915,0.003859299
1641991208.481778949s,1641991208.483055661s,1641991208.483099351s,1641991208.482600914s,0.001277s,-0.000499s,0.000389s,0.000888,0.003861089
1641991208.482600914s,1641991208.483901944s,1641991208.483937032s,1641991208.483409361s,0.001301s,-0.000528s,0.000387s,0.000914,0.003860491
1641991208.483409361s,1641991208.484676389s,1641991208.484698029s,1641991208.484188972s,0.001267s,-0.000509s,0.000379s,0.000888,0.003859927
1641991208.484188972s,1641991208.485455669s,1641991208.485501235s,1641991208.484961837s,0.001267s,-0.000540s,0.000364s,0.000903,0.003861808
1641991208.484961837s,1641991208.486230559s,1641991208.486259676s,1641991208.485747488s,0.001269s,-0.000512s,0.000378s,0.00089,0.003861452
1641991208.485747488s,1641991208.486991127s,1641991208.487029063s,1641991208.486491731s,0.001244s,-0.000537s,0.000353s,0.00089,0.003860771
1641991208.486491731s,1641991208.487792579s,1641991208.487816865s,1641991208.487281235s,0.001301s,-0.000535s,0.000383s,0.000918,0.003863907
1641991208.487281235s,1641991208.488557005s,1641991208.488581735s,1641991208.488054756s,0.001276s,-0.000527s,0.000374s,0.000901,0.003869008
1641991208.488054756s,1641991208.489341956s,1641991208.489381359s,1641991208.488878301s,0.001287s,-0.000503s,0.000392s,0.000895,0.003871129
1641991208.488878301s,1641991208.490167460s,1641991208.490198880s,1641991208.489653591s,0.001289s,-0.000545s,0.000372s,0.000917,0.003874034
1641991208.489653591s,1641991208.491273663s,1641991208.491295381s,1641991208.490859579s,0.001620s,-0.000436s,0.000592s,0.001028,0.003875629
1641991208.490859579s,1641991208.492191575s,1641991208.492219182s,1641991208.491684835s,0.001332s,-0.000534s,0.000399s,0.000933,0.003877256
1641991208.491684835s,1641991208.492981030s,1641991208.493011675s,1641991208.492461634s,0.001296s,-0.000550s,0.000373s,0.000923,0.003880281
1641991208.492461634s,1641991208.493721750s,1641991208.493767669s,1641991208.493252720s,0.001260s,-0.000515s,0.000373s,0.000888,0.00387986
1641991208.493252720s,1641991208.494482485s,1641991208.494502876s,1641991208.493987969s,0.001230s,-0.000515s,0.000358s,0.000872,0.003884815
1641991208.493987969s,1641991208.495260364s,1641991208.495293699s,1641991208.494787943s,0.001272s,-0.000506s,0.000383s,0.000889,0.0038887
1641991208.494787943s,1641991208.496061682s,1641991208.496081974s,1641991208.495582015s,0.001274s,-0.000500s,0.000387s,0.000887,0.003890606
1641991208.495582015s,1641991208.496858290s,1641991208.496922662s,1641991208.496412905s,0.001276s,-0.000510s,0.000383s,0.000893,0.003889168
1641991208.496412905s,1641991208.497688249s,1641991208.497738372s,1641991208.497214767s,0.001275s,-0.000524s,0.000376s,0.000899,0.003888888
1641991208.497214767s,1641991208.498494913s,1641991208.498532186s,1641991208.497987448s,0.001280s,-0.000545s,0.000368s,0.000912,0.003888552
1641991208.497987448s,1641991208.499257107s,1641991208.499291369s,1641991208.498844170s,0.001270s,-0.000447s,0.000411s,0.000858,0.00389367
1641991208.498844170s,1641991208.500104497s,1641991208.500145444s,1641991208.499638850s,0.001260s,-0.000507s,0.000377s,0.000883,0.003893235
1641991208.499638850s,1641991208.500925396s,1641991208.500958938s,1641991208.500397991s,0.001287s,-0.000561s,0.000363s,0.000924,0.003894763
1641991208.500397991s,1641991208.501711235s,1641991208.501736786s,1641991208.501217678s,0.001313s,-0.000519s,0.000397s,0.000916,0.00389732
1641991208.501217678s,1641991208.502510924s,1641991208.502566010s,1641991208.502011346s,0.001293s,-0.000555s,0.000369s,0.000924,0.003899778
1641991208.502011346s,1641991208.503282306s,1641991208.503333107s,1641991208.502829645s,0.001271s,-0.000504s,0.000384s,0.000887,0.003903827
1641991208.502829645s,1641991208.504085278s,1641991208.504111611s,1641991208.503570132s,0.001256s,-0.000541s,0.000357s,0.000899,0.00390681
1641991208.503570132s,1641991208.504834757s,1641991208.504868850s,1641991208.504349161s,0.001265s,-0.000520s,0.000373s,0.000892,0.003904777
1641991208.504349161s,1641991208.505642095s,1641991208.505669469s,1641991208.506439839s,0.001293s,0.000771s,0.001032s,0.000261,0.003906198
1641991208.506439839s,1641991208.508409523s,1641991208.508435586s,1641991208.507977755s,0.001970s,-0.000458s,0.000756s,0.001214,0.003909794
1641991208.507977755s,1641991208.509246486s,1641991208.509271798s,1641991208.508749701s,0.001269s,-0.000522s,0.000373s,0.000896,0.003911148
1641991208.508749701s,1641991208.510062317s,1641991208.510087444s,1641991208.509568893s,0.001312s,-0.000519s,0.000397s,0.000916,0.003910628
1641991208.509568893s,1641991208.510857580s,1641991208.510910121s,1641991208.510372825s,0.001289s,-0.000537s,0.000376s,0.000913,0.003910014
1641991208.510372825s,1641991208.511805553s,1641991208.511837976s,1641991208.511337256s,0.001433s,-0.000501s,0.000466s,0.000967,0.003909392
1641991208.511337256s,1641991208.512626660s,1641991208.512661382s,1641991208.512146139s,0.001289s,-0.000515s,0.000387s,0.000902,0.003910089
1641991208.512146139s,1641991208.513417339s,1641991208.513448093s,1641991208.512940310s,0.001271s,-0.000508s,0.000382s,0.000889,0.003909394
1641991208.512940310s,1641991208.514231876s,1641991208.514288556s,1641991208.513779019s,0.001292s,-0.000510s,0.000391s,0.000901,0.003908866
1641991208.513779019s,1641991208.515106143s,1641991208.515171579s,1641991208.514638571s,0.001327s,-0.000533s,0.000397s,0.00093,0.003908298
1641991208.514638571s,1641991208.515958570s,1641991208.516045612s,1641991208.515512308s,0.001320s,-0.000533s,0.000393s,0.000927,0.003909504
1641991208.515512308s,1641991208.516809766s,1641991208.516901551s,1641991208.516350129s,0.001297s,-0.000551s,0.000373s,0.000924,0.003909051
1641991208.516350129s,1641991208.517639128s,1641991208.517674217s,1641991208.517130644s,0.001289s,-0.000544s,0.000373s,0.000916,0.003908403
1641991208.517130644s,1641991208.518427249s,1641991208.518449240s,1641991208.517928531s,0.001297s,-0.000521s,0.000388s,0.000909,0.003909688
1641991208.517928531s,1641991208.519226408s,1641991208.519253247s,1641991208.518743842s,0.001298s,-0.000510s,0.000394s,0.000904,0.003912453
1641991208.518743842s,1641991208.520055262s,1641991208.520077395s,1641991208.519527197s,0.001312s,-0.000550s,0.000381s,0.000931,0.003911821
1641991208.519527197s,1641991208.520813062s,1641991208.520835283s,1641991208.520279153s,0.001286s,-0.000556s,0.000365s,0.000921,0.003911229
1641991208.520279153s,1641991208.521538941s,1641991208.521582696s,1641991208.521064774s,0.001260s,-0.000518s,0.000371s,0.000889,0.003912592
1641991208.521064774s,1641991208.522355488s,1641991208.522377927s,1641991208.521867310s,0.001291s,-0.000511s,0.000390s,0.000901,0.003911825
1641991208.521867310s,1641991208.523161974s,1641991208.523182532s,1641991208.522670856s,0.001295s,-0.000512s,0.000391s,0.000903,0.003913571
1641991208.522670856s,1641991208.523949716s,1641991208.523971271s,1641991208.523472974s,0.001279s,-0.000498s,0.000390s,0.000889,0.003914721
1641991208.523472974s,1641991208.524736209s,1641991208.524759203s,1641991208.524241669s,0.001263s,-0.000518s,0.000373s,0.00089,0.00391407
1641991208.524241669s,1641991208.526092094s,1641991208.526121696s,1641991208.525657467s,0.001850s,-0.000464s,0.000693s,0.001157,0.003916471
1641991208.525657467s,1641991208.526951931s,1641991208.526980243s,1641991208.526433147s,0.001295s,-0.000547s,0.000374s,0.000921,0.003915794
1641991208.526433147s,1641991208.527743474s,1641991208.527775914s,1641991208.527242246s,0.001310s,-0.000534s,0.000388s,0.000922,0.003920556
1641991208.527242246s,1641991208.528532885s,1641991208.528571123s,1641991208.528036895s,0.001291s,-0.000534s,0.000378s,0.000913,0.003922804
1641991208.528036895s,1641991208.529284439s,1641991208.529286292s,1641991208.528745268s,0.001248s,-0.000541s,0.000353s,0.000894,0.003922252
1641991208.528745268s,1641991208.530044185s,1641991208.530094158s,1641991208.531015278s,0.001299s,0.000921s,0.001110s,0.000189,0.003923035
1641991208.531015278s,1641991208.532341081s,1641991208.532397351s,1641991208.531882431s,0.001326s,-0.000515s,0.000405s,0.00092,0.003922504
1641991208.531882431s,1641991208.533201961s,1641991208.533241594s,1641991208.532731868s,0.001319s,-0.000510s,0.000405s,0.000915,0.003923272
1641991208.532731868s,1641991208.534005943s,1641991208.534076118s,1641991208.533556678s,0.001274s,-0.000520s,0.000377s,0.000897,0.003921768
1641991208.533556678s,1641991208.534844342s,1641991208.534879085s,1641991208.534392100s,0.001288s,-0.000487s,0.000400s,0.000887,0.003924518
1641991208.534392100s,1641991208.535664413s,1641991208.535700193s,1641991208.535359377s,0.001272s,-0.000341s,0.000466s,0.000806,0.003923845
1641991208.535359377s,1641991208.536647701s,1641991208.536671154s,1641991208.536167299s,0.001288s,-0.000504s,0.000392s,0.000896,0.003923497
1641991208.536167299s,1641991208.537479328s,1641991208.537481286s,1641991208.536945017s,0.001312s,-0.000536s,0.000388s,0.000924,0.003924934
1641991208.536945017s,1641991208.538233842s,1641991208.538279749s,1641991208.537819605s,0.001289s,-0.000460s,0.000414s,0.000874,0.003924503
1641991208.537819605s,1641991208.539120947s,1641991208.539151475s,1641991208.538618013s,0.001301s,-0.000533s,0.000384s,0.000917,0.003921494
1641991208.538618013s,1641991208.539913350s,1641991208.539946269s,1641991208.539440825s,0.001295s,-0.000505s,0.000395s,0.0009,0.003920768
1641991208.539440825s,1641991208.540710326s,1641991208.540755244s,1641991208.540200678s,0.001269s,-0.000555s,0.000357s,0.000912,0.003920149
1641991208.540200678s,1641991208.541487523s,1641991208.541507461s,1641991208.540993141s,0.001287s,-0.000514s,0.000386s,0.000901,0.003923413
1641991208.540993141s,1641991208.542270377s,1641991208.542308057s,1641991208.541774453s,0.001277s,-0.000534s,0.000372s,0.000905,0.003922905
1641991208.541774453s,1641991208.543973466s,1641991208.543995596s,1641991208.543553985s,0.002199s,-0.000442s,0.000879s,0.00132,0.003922341
1641991208.543553985s,1641991208.544845787s,1641991208.544888085s,1641991208.544347425s,0.001292s,-0.000540s,0.000376s,0.000916,0.003917289
1641991208.544347425s,1641991208.545612367s,1641991208.545660209s,1641991208.545149098s,0.001265s,-0.000511s,0.000377s,0.000888,0.003916914
1641991208.545149098s,1641991208.546465651s,1641991208.546488601s,1641991208.545974039s,0.001317s,-0.000515s,0.000401s,0.000916,0.003916404
1641991208.545974039s,1641991208.547279830s,1641991208.547292598s,1641991208.546731774s,0.001306s,-0.000561s,0.000372s,0.000933,0.003915997
1641991208.546731774s,1641991208.548039785s,1641991208.548076638s,1641991208.547539885s,0.001308s,-0.000537s,0.000386s,0.000922,0.003915625
1641991208.547539885s,1641991208.548799950s,1641991208.548819652s,1641991208.548275042s,0.001260s,-0.000545s,0.000358s,0.000902,0.003915176
1641991208.548275042s,1641991208.550185310s,1641991208.550233337s,1641991208.549738740s,0.001910s,-0.000495s,0.000708s,0.001202,0.003914714
1641991208.549738740s,1641991208.551321874s,1641991208.551370672s,1641991208.550831765s,0.001583s,-0.000539s,0.000522s,0.001061,0.003914123
1641991208.550831765s,1641991208.552082042s,1641991208.552107232s,1641991208.551544213s,0.001250s,-0.000563s,0.000344s,0.000907,0.003913828
1641991208.551544213s,1641991208.552972766s,1641991208.553013419s,1641991208.552482034s,0.001429s,-0.000531s,0.000449s,0.00098,0.003913505
1641991208.552482034s,1641991208.554117512s,1641991208.554120467s,1641991208.555351282s,0.001635s,0.001231s,0.001433s,0.000202,0.003912778
1641991208.555351282s,1641991208.557900253s,1641991208.557924760s,1641991208.557671243s,0.002549s,-0.000253s,0.001148s,0.001401,0.003912258
1641991208.557671243s,1641991208.559249815s,1641991208.559285382s,1641991208.559243561s,0.001579s,-0.000042s,0.000768s,0.00081,0.003911607
1641991208.559243561s,1641991208.561722577s,1641991208.561769142s,1641991208.561287801s,0.002479s,-0.000481s,0.000999s,0.00148,0.003911063
1641991208.561287801s,1641991208.563026138s,1641991208.563066356s,1641991208.562529229s,0.001738s,-0.000537s,0.000601s,0.001138,0.003910716
1641991208.562529229s,1641991208.563903762s,1641991208.563930257s,1641991208.563461754s,0.001374s,-0.000468s,0.000453s,0.000921,0.003910272
1641991208.563461754s,1641991208.564759957s,1641991208.564798737s,1641991208.564277753s,0.001298s,-0.000521s,0.000389s,0.00091,0.003909779
1641991208.564277753s,1641991208.565555290s,1641991208.565586104s,1641991208.565039404s,0.001278s,-0.000547s,0.000365s,0.000912,0.003909551
1641991208.565039404s,1641991208.566322258s,1641991208.566386569s,1641991208.565862916s,0.001283s,-0.000524s,0.000380s,0.000903,0.00390918
1641991208.565862916s,1641991208.567140773s,1641991208.567165185s,1641991208.570855976s,0.001278s,0.003691s,0.002484s,-0.001207,0.003908803
1641991208.570855976s,1641991208.572172428s,1641991208.572202481s,1641991208.571791664s,0.001316s,-0.000411s,0.000453s,0.000864,0.003908449
1641991208.571791664s,1641991208.573066636s,1641991208.573085382s,1641991208.572554924s,0.001275s,-0.000530s,0.000372s,0.000903,0.003907997
1641991208.572554924s,1641991208.573826844s,1641991208.573882364s,1641991208.573370207s,0.001272s,-0.000512s,0.000380s,0.000892,0.003907613
1641991208.573370207s,1641991208.574648974s,1641991208.574680549s,1641991208.574253294s,0.001279s,-0.000427s,0.000426s,0.000853,0.003907241
1641991208.574253294s,1641991208.575494335s,1641991208.575521864s,1641991208.575012008s,0.001241s,-0.000510s,0.000365s,0.000875,0.003907016
1641991208.575012008s,1641991208.576291212s,1641991208.576324872s,1641991208.575800109s,0.001279s,-0.000525s,0.000377s,0.000902,0.003906403
1641991208.575800109s,1641991208.577059922s,1641991208.577103763s,1641991208.576611845s,0.001260s,-0.000492s,0.000384s,0.000876,0.00391049
1641991208.576611845s,1641991208.577789258s,1641991208.577825769s,1641991208.577367010s,0.001178s,-0.000459s,0.000359s,0.000818,0.003909439
1641991208.577367010s,1641991208.578670677s,1641991208.578693872s,1641991208.578164647s,0.001304s,-0.000529s,0.000387s,0.000916,0.00390523
1641991208.578164647s,1641991208.579334015s,1641991208.579371777s,1641991208.582892534s,0.001169s,0.003521s,0.002345s,-0.001176,0.003904482
1641991208.582892534s,1641991208.584148269s,1641991208.584181629s,1641991208.583678348s,0.001256s,-0.000503s,0.000376s,0.00088,0.003903982
1641991208.583678348s,1641991208.584943100s,1641991208.584981119s,1641991208.584506611s,0.001265s,-0.000475s,0.000395s,0.00087,0.003903424
1641991208.584506611s,1641991208.585809416s,1641991208.585838622s,1641991208.585325542s,0.001303s,-0.000513s,0.000395s,0.000908,0.003903108
1641991208.585325542s,1641991208.586579922s,1641991208.586619179s,1641991208.586100582s,0.001255s,-0.000519s,0.000368s,0.000887,0.003902718
1641991208.586100582s,1641991208.587326848s,1641991208.587355096s,1641991208.586921541s,0.001226s,-0.000434s,0.000396s,0.00083,0.003902315
1641991208.586921541s,1641991208.588201111s,1641991208.588232307s,1641991208.587731095s,0.001280s,-0.000501s,0.000389s,0.00089,0.003901671
1641991208.587731095s,1641991208.588991795s,1641991208.589021617s,1641991208.588574336s,0.001261s,-0.000447s,0.000407s,0.000854,0.003901315
1641991208.588574336s,1641991208.589822856s,1641991208.589859813s,1641991208.589383415s,0.001248s,-0.000476s,0.000386s,0.000862,0.003901069
1641991208.589383415s,1641991208.590638188s,1641991208.590665133s,1641991208.591801012s,0.001255s,0.001136s,0.001195s,0.000059,0.003900602
1641991208.591801012s,1641991208.593066048s,1641991208.593091452s,1641991208.592567375s,0.001265s,-0.000524s,0.000371s,0.000895,0.003900299
1641991208.592567375s,1641991208.593841128s,1641991208.593875316s,1641991208.593362598s,0.001274s,-0.000513s,0.000380s,0.000893,0.003899446
1641991208.593362598s,1641991208.594645202s,1641991208.594685530s,1641991208.594150334s,0.001283s,-0.000535s,0.000374s,0.000909,0.003898856
1641991208.594150334s,1641991208.595438304s,1641991208.595462051s,1641991208.594956910s,0.001288s,-0.000505s,0.000391s,0.000897,0.003898473
1641991208.594956910s,1641991208.596260008s,1641991208.596262346s,1641991208.595793445s,0.001303s,-0.000469s,0.000417s,0.000886,0.003897876
1641991208.595793445s,1641991208.597095706s,1641991208.597097720s,1641991208.596599521s,0.001302s,-0.000498s,0.000402s,0.0009,0.003898896
1641991208.596599521s,1641991208.597922683s,1641991208.597924765s,1641991208.597379617s,0.001323s,-0.000545s,0.000389s,0.000934,0.003897812
1641991208.597379617s,1641991208.598711179s,1641991208.598713211s,1641991208.598175663s,0.001332s,-0.000537s,0.000397s,0.000934,0.003897411
1641991208.598175663s,1641991208.599460037s,1641991208.599461845s,1641991208.598917518s,0.001284s,-0.000544s,0.000370s,0.000914,0.003896815
1641991208.598917518s,1641991208.600181218s,1641991208.600184349s,1641991208.600171009s,0.001264s,-0.000013s,0.000625s,0.000638,0.003900599
1641991208.600171009s,1641991208.601451562s,1641991208.601453730s,1641991208.600929726s,0.001281s,-0.000524s,0.000378s,0.000902,0.003899999
1641991208.600929726s,1641991208.602197508s,1641991208.602232980s,1641991208.601700548s,0.001268s,-0.000532s,0.000368s,0.0009,0.003899499
1641991208.601700548s,1641991208.602964438s,1641991208.603003471s,1641991208.602458441s,0.001264s,-0.000545s,0.000359s,0.000904,0.003898862
1641991208.602458441s,1641991208.603641682s,1641991208.603691326s,1641991208.603190939s,0.001183s,-0.000500s,0.000341s,0.000842,0.003900258
1641991208.603190939s,1641991208.604456710s,1641991208.604490151s,1641991208.603947269s,0.001266s,-0.000543s,0.000361s,0.000904,0.003899223
1641991208.603947269s,1641991208.605134596s,1641991208.605155007s,1641991208.604615737s,0.001187s,-0.000539s,0.000324s,0.000863,0.003900547
1641991208.604615737s,1641991208.605858662s,1641991208.605887911s,1641991208.605367956s,0.001243s,-0.000520s,0.000361s,0.000881,0.003899982
1641991208.605367956s,1641991208.606608598s,1641991208.606630991s,1641991208.606108198s,0.001241s,-0.000523s,0.000359s,0.000882,0.003899349
1641991208.606108198s,1641991208.607352531s,1641991208.607370081s,1641991208.610834832s,0.001244s,0.003465s,0.002355s,-0.00111,0.003898928
1641991208.610834832s,1641991208.612090957s,1641991208.612117040s,1641991208.611573253s,0.001256s,-0.000544s,0.000356s,0.0009,0.003899934
1641991208.611573253s,1641991208.612826145s,1641991208.612850024s,1641991208.612302087s,0.001253s,-0.000548s,0.000353s,0.0009,0.003900909
1641991208.612302087s,1641991208.613567544s,1641991208.613600746s,1641991208.613066868s,0.001266s,-0.000534s,0.000366s,0.0009,0.003900479
1641991208.613066868s,1641991208.614334786s,1641991208.614363539s,1641991208.613818042s,0.001268s,-0.000546s,0.000361s,0.000907,0.003900225
1641991208.613818042s,1641991208.615076261s,1641991208.615106344s,1641991208.614564967s,0.001258s,-0.000541s,0.000358s,0.0009,0.003900088
