T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641992399.418564593s,1641992399.418972222s,1641992399.418993401s,1641992399.419326711s,0.000408s,0.000333s,0.000371s,0.000037,0.002957483
1641992399.419326711s,1641992399.419729527s,1641992399.419749821s,1641992399.420052971s,0.000403s,0.000303s,0.000353s,0.00005,0.002960891
1641992399.420052971s,1641992399.420469491s,1641992399.420489662s,1641992399.420799812s,0.000417s,0.000310s,0.000363s,0.000053,0.002960496
1641992399.420799812s,1641992399.421231542s,1641992399.421251677s,1641992399.421568144s,0.000432s,0.000316s,0.000374s,0.000058,0.00296037
1641992399.421568144s,1641992399.422044213s,1641992399.422069370s,1641992399.422353829s,0.000476s,0.000284s,0.000380s,0.000096,0.00296027
1641992399.422353829s,1641992399.422858245s,1641992399.422880177s,1641992399.426150932s,0.000504s,0.003271s,0.001888s,-0.001383,0.002960122
1641992399.426150932s,1641992399.426603733s,1641992399.426631551s,1641992399.426925281s,0.000453s,0.000294s,0.000373s,0.00008,0.002960067
1641992399.426925281s,1641992399.427347449s,1641992399.427369487s,1641992399.427867920s,0.000422s,0.000498s,0.000460s,-0.000038,0.002959888
1641992399.427867920s,1641992399.428297725s,1641992399.428319203s,1641992399.428620352s,0.000430s,0.000301s,0.000365s,0.000064,0.002959757
1641992399.428620352s,1641992399.429038741s,1641992399.429059202s,1641992399.429360472s,0.000418s,0.000301s,0.000360s,0.000059,0.0029592
1641992399.429360472s,1641992399.429803754s,1641992399.429836723s,1641992399.430132425s,0.000443s,0.000296s,0.000370s,0.000074,0.002958469
1641992399.430132425s,1641992399.430613403s,1641992399.430648704s,1641992399.430950989s,0.000481s,0.000302s,0.000392s,0.00009,0.002957947
1641992399.430950989s,1641992399.431809827s,1641992399.431811784s,1641992399.432105655s,0.000859s,0.000294s,0.000576s,0.000283,0.002959785
1641992399.432105655s,1641992399.432601959s,1641992399.432643012s,1641992399.432949689s,0.000496s,0.000307s,0.000402s,0.000095,0.002959209
1641992399.432949689s,1641992399.433353364s,1641992399.433368652s,1641992399.434828084s,0.000404s,0.001459s,0.000932s,-0.000528,0.002958615
1641992399.434828084s,1641992399.435251883s,1641992399.435301677s,1641992399.435599788s,0.000424s,0.000298s,0.000361s,0.000063,0.002958082
1641992399.435599788s,1641992399.436010767s,1641992399.436032542s,1641992399.436332054s,0.000411s,0.000299s,0.000355s,0.000056,0.002957825
1641992399.436332054s,1641992399.436731332s,1641992399.436755118s,1641992399.437033271s,0.000399s,0.000278s,0.000339s,0.000061,0.002957611
1641992399.437033271s,1641992399.437444786s,1641992399.437464097s,1641992399.437765604s,0.000412s,0.000302s,0.000357s,0.000055,0.002957376
1641992399.437765604s,1641992399.438171268s,1641992399.438192319s,1641992399.438505079s,0.000406s,0.000313s,0.000359s,0.000046,0.002956859
1641992399.438505079s,1641992399.438909331s,1641992399.438932163s,1641992399.439230113s,0.000404s,0.000298s,0.000351s,0.000053,0.00295674
1641992399.439230113s,1641992399.439676726s,1641992399.439698416s,1641992399.440006493s,0.000447s,0.000308s,0.000377s,0.000069,0.002956673
1641992399.440006493s,1641992399.440415725s,1641992399.440436994s,1641992399.440773956s,0.000409s,0.000337s,0.000373s,0.000036,0.002956277
1641992399.440773956s,1641992399.441206520s,1641992399.441260461s,1641992399.441676431s,0.000432s,0.000416s,0.000424s,0.000008,0.002960423
1641992399.441676431s,1641992399.442118851s,1641992399.442154615s,1641992399.442511011s,0.000443s,0.000356s,0.000399s,0.000043,0.002963797
1641992399.442511011s,1641992399.442923937s,1641992399.442944571s,1641992399.443271138s,0.000413s,0.000327s,0.000370s,0.000043,0.002963349
1641992399.443271138s,1641992399.443925885s,1641992399.443955092s,1641992399.444261433s,0.000655s,0.000306s,0.000481s,0.000174,0.002959248
1641992399.444261433s,1641992399.444804126s,1641992399.444843449s,1641992399.445181240s,0.000543s,0.000338s,0.000440s,0.000103,0.002959057
1641992399.445181240s,1641992399.445690138s,1641992399.445710070s,1641992399.446077107s,0.000509s,0.000367s,0.000438s,0.000071,0.002958694
1641992399.446077107s,1641992399.446528711s,1641992399.446591727s,1641992399.446926766s,0.000452s,0.000335s,0.000393s,0.000058,0.002958447
1641992399.446926766s,1641992399.447422728s,1641992399.447459336s,1641992399.447766832s,0.000496s,0.000308s,0.000402s,0.000094,0.002958044
1641992399.447766832s,1641992399.448178226s,1641992399.448230458s,1641992399.448549990s,0.000412s,0.000319s,0.000365s,0.000046,0.002957925
1641992399.448549990s,1641992399.448950738s,1641992399.448972436s,1641992399.449317128s,0.000401s,0.000345s,0.000373s,0.000028,0.002957839
1641992399.449317128s,1641992399.449722200s,1641992399.449743625s,1641992399.450039435s,0.000405s,0.000296s,0.000350s,0.000055,0.002957857
1641992399.450039435s,1641992399.450457653s,1641992399.450480803s,1641992399.450790212s,0.000418s,0.000309s,0.000364s,0.000054,0.002957448
1641992399.450790212s,1641992399.451192756s,1641992399.451213856s,1641992399.451519222s,0.000403s,0.000305s,0.000354s,0.000049,0.002957382
1641992399.451519222s,1641992399.451923920s,1641992399.451944196s,1641992399.452243349s,0.000405s,0.000299s,0.000352s,0.000053,0.00295729
1641992399.452243349s,1641992399.452642324s,1641992399.452662907s,1641992399.452970578s,0.000399s,0.000308s,0.000353s,0.000046,0.002957242
1641992399.452970578s,1641992399.453389824s,1641992399.453412403s,1641992399.458137488s,0.000419s,0.004725s,0.002572s,-0.002153,0.002957169
1641992399.458137488s,1641992399.458588113s,1641992399.458614773s,1641992399.458930074s,0.000451s,0.000315s,0.000383s,0.000068,0.002956762
1641992399.458930074s,1641992399.459243351s,1641992399.459264295s,1641992399.459592756s,0.000313s,0.000329s,0.000321s,-0.000008,0.002956544
1641992399.459592756s,1641992399.460058416s,1641992399.460079419s,1641992399.460374007s,0.000466s,0.000295s,0.000380s,0.000085,0.002956073
1641992399.460374007s,1641992399.460750565s,1641992399.460772418s,1641992399.461083451s,0.000376s,0.000311s,0.000344s,0.000033,0.0029559
1641992399.461083451s,1641992399.461492702s,1641992399.461546827s,1641992399.461847419s,0.000409s,0.000300s,0.000355s,0.000054,0.002955697
1641992399.461847419s,1641992399.462287675s,1641992399.462305798s,1641992399.462628395s,0.000440s,0.000323s,0.000381s,0.000059,0.002955534
1641992399.462628395s,1641992399.463090487s,1641992399.463111698s,1641992399.463384747s,0.000462s,0.000273s,0.000368s,0.000095,0.002955331
1641992399.463384747s,1641992399.463743766s,1641992399.463769082s,1641992399.464156777s,0.000359s,0.000388s,0.000373s,-0.000014,0.002955173
1641992399.464156777s,1641992399.464651061s,1641992399.464671928s,1641992399.464985301s,0.000494s,0.000314s,0.000404s,0.00009,0.002954869
1641992399.464985301s,1641992399.465442836s,1641992399.465481759s,1641992399.469838247s,0.000458s,0.004356s,0.002407s,-0.001949,0.00295466
1641992399.469838247s,1641992399.470263624s,1641992399.470265949s,1641992399.470573304s,0.000426s,0.000307s,0.000366s,0.000059,0.002954679
1641992399.470573304s,1641992399.470977393s,1641992399.470997429s,1641992399.471322602s,0.000404s,0.000325s,0.000365s,0.000039,0.00295454
1641992399.471322602s,1641992399.471733681s,1641992399.471768566s,1641992399.472083176s,0.000411s,0.000314s,0.000363s,0.000048,0.002954509
1641992399.472083176s,1641992399.472488968s,1641992399.472509399s,1641992399.472807753s,0.000406s,0.000298s,0.000352s,0.000054,0.002954163
1641992399.472807753s,1641992399.473218268s,1641992399.473238207s,1641992399.473549027s,0.000411s,0.000311s,0.000361s,0.00005,0.002953901
1641992399.473549027s,1641992399.473952303s,1641992399.473984846s,1641992399.474292209s,0.000403s,0.000307s,0.000355s,0.000048,0.002953586
1641992399.474292209s,1641992399.474707436s,1641992399.474728870s,1641992399.475064485s,0.000415s,0.000336s,0.000375s,0.00004,0.002953372
1641992399.475064485s,1641992399.475466698s,1641992399.475488182s,1641992399.475798760s,0.000402s,0.000311s,0.000356s,0.000046,0.002952957
1641992399.475798760s,1641992399.476218954s,1641992399.476238552s,1641992399.476542850s,0.000420s,0.000304s,0.000362s,0.000058,0.002952756
1641992399.476542850s,1641992399.476956145s,1641992399.476974147s,1641992399.480534645s,0.000413s,0.003560s,0.001987s,-0.001574,0.0029527
1641992399.480534645s,1641992399.480961262s,1641992399.481008972s,1641992399.481293023s,0.000427s,0.000284s,0.000355s,0.000071,0.002952571
1641992399.481293023s,1641992399.481704475s,1641992399.481723590s,1641992399.482015497s,0.000412s,0.000292s,0.000352s,0.00006,0.002952402
1641992399.482015497s,1641992399.482442118s,1641992399.482444305s,1641992399.482785391s,0.000427s,0.000341s,0.000384s,0.000043,0.002952178
1641992399.482785391s,1641992399.483213274s,1641992399.483233807s,1641992399.483527495s,0.000428s,0.000294s,0.000361s,0.000067,0.002952128
1641992399.483527495s,1641992399.483985370s,1641992399.484005369s,1641992399.484280853s,0.000458s,0.000275s,0.000367s,0.000091,0.002952104
1641992399.484280853s,1641992399.484691062s,1641992399.484712312s,1641992399.485007893s,0.000410s,0.000296s,0.000353s,0.000057,0.002952003
1641992399.485007893s,1641992399.485577643s,1641992399.485598593s,1641992399.485942781s,0.000570s,0.000344s,0.000457s,0.000113,0.002951802
1641992399.485942781s,1641992399.486369564s,1641992399.486390924s,1641992399.486661080s,0.000427s,0.000270s,0.000349s,0.000078,0.002951767
1641992399.486661080s,1641992399.487055033s,1641992399.487089469s,1641992399.487392601s,0.000394s,0.000303s,0.000349s,0.000045,0.002951669
1641992399.487392601s,1641992399.488055846s,1641992399.488056809s,1641992399.490129001s,0.000663s,0.002072s,0.001368s,-0.000704,0.002951286
1641992399.490129001s,1641992399.490533290s,1641992399.490565251s,1641992399.490841475s,0.000404s,0.000276s,0.000340s,0.000064,0.00295107
1641992399.490841475s,1641992399.491260173s,1641992399.491279431s,1641992399.491552021s,0.000419s,0.000273s,0.000346s,0.000073,0.00295107
1641992399.491552021s,1641992399.491963221s,1641992399.491985043s,1641992399.492260737s,0.000411s,0.000276s,0.000343s,0.000068,0.002950773
1641992399.492260737s,1641992399.492670620s,1641992399.492693773s,1641992399.493075228s,0.000410s,0.000381s,0.000396s,0.000014,0.002950531
1641992399.493075228s,1641992399.495016252s,1641992399.495036532s,1641992399.495353996s,0.001941s,0.000317s,0.001129s,0.000812,0.002950231
1641992399.495353996s,1641992399.495777131s,1641992399.495810098s,1641992399.496100220s,0.000423s,0.000290s,0.000357s,0.000067,0.002949991
1641992399.496100220s,1641992399.496523935s,1641992399.496555088s,1641992399.496858452s,0.000424s,0.000303s,0.000363s,0.00006,0.002949815
1641992399.496858452s,1641992399.497290251s,1641992399.497314027s,1641992399.497616206s,0.000432s,0.000302s,0.000367s,0.000065,0.002949586
1641992399.497616206s,1641992399.498068192s,1641992399.498078484s,1641992399.498399380s,0.000452s,0.000321s,0.000386s,0.000065,0.002949479
1641992399.498399380s,1641992399.498834892s,1641992399.498852603s,1641992399.499150440s,0.000435s,0.000298s,0.000367s,0.000069,0.002949351
1641992399.499150440s,1641992399.499588757s,1641992399.499590822s,1641992399.499875561s,0.000438s,0.000285s,0.000361s,0.000077,0.002949387
1641992399.499875561s,1641992399.500296647s,1641992399.500315544s,1641992399.500967114s,0.000421s,0.000652s,0.000536s,-0.000115,0.002949313
1641992399.500967114s,1641992399.501392659s,1641992399.501411011s,1641992399.501706186s,0.000426s,0.000295s,0.000360s,0.000065,0.002949228
1641992399.501706186s,1641992399.502108973s,1641992399.502129187s,1641992399.502417019s,0.000403s,0.000288s,0.000345s,0.000057,0.002949057
1641992399.502417019s,1641992399.502873611s,1641992399.502892104s,1641992399.503170125s,0.000457s,0.000278s,0.000367s,0.000089,0.00294868
1641992399.503170125s,1641992399.503627639s,1641992399.503654209s,1641992399.503927929s,0.000458s,0.000274s,0.000366s,0.000092,0.002951551
1641992399.503927929s,1641992399.504342174s,1641992399.504365315s,1641992399.504653773s,0.000414s,0.000288s,0.000351s,0.000063,0.002951315
1641992399.504653773s,1641992399.505062144s,1641992399.505084621s,1641992399.505353041s,0.000408s,0.000268s,0.000338s,0.00007,0.002951132
1641992399.505353041s,1641992399.505753098s,1641992399.505774257s,1641992399.506042190s,0.000400s,0.000268s,0.000334s,0.000066,0.002950926
1641992399.506042190s,1641992399.506513188s,1641992399.506539249s,1641992399.506861006s,0.000471s,0.000322s,0.000396s,0.000075,0.002950714
1641992399.506861006s,1641992399.507288727s,1641992399.507308110s,1641992399.507622698s,0.000428s,0.000315s,0.000371s,0.000057,0.002950468
1641992399.507622698s,1641992399.507924459s,1641992399.507943524s,1641992399.510115001s,0.000302s,0.002171s,0.001237s,-0.000935,0.002950199
1641992399.510115001s,1641992399.510546297s,1641992399.510566091s,1641992399.510870212s,0.000431s,0.000304s,0.000368s,0.000064,0.002950074
1641992399.510870212s,1641992399.511285528s,1641992399.511305665s,1641992399.511597562s,0.000415s,0.000292s,0.000354s,0.000062,0.002949777
1641992399.511597562s,1641992399.512004850s,1641992399.512030897s,1641992399.512424516s,0.000407s,0.000394s,0.000400s,0.000007,0.002949641
1641992399.512424516s,1641992399.512941222s,1641992399.512966884s,1641992399.513245550s,0.000517s,0.000279s,0.000398s,0.000119,0.002949637
1641992399.513245550s,1641992399.513679077s,1641992399.513699925s,1641992399.513999313s,0.000433s,0.000299s,0.000366s,0.000067,0.00294962
1641992399.513999313s,1641992399.514464804s,1641992399.514498936s,1641992399.514810518s,0.000466s,0.000312s,0.000389s,0.000077,0.002949497
1641992399.514810518s,1641992399.515239849s,1641992399.515248996s,1641992399.515528126s,0.000429s,0.000279s,0.000354s,0.000075,0.002949424
1641992399.515528126s,1641992399.515945838s,1641992399.515966977s,1641992399.516240897s,0.000418s,0.000274s,0.000346s,0.000072,0.002949408
1641992399.516240897s,1641992399.516677603s,1641992399.516705560s,1641992399.517031422s,0.000437s,0.000326s,0.000381s,0.000055,0.002949374
1641992399.517031422s,1641992399.517434097s,1641992399.517449960s,1641992399.518550901s,0.000403s,0.001101s,0.000752s,-0.000349,0.002949122
1641992399.518550901s,1641992399.518956398s,1641992399.518978221s,1641992399.522128705s,0.000406s,0.003151s,0.001778s,-0.001373,0.00294893
1641992399.522128705s,1641992399.522558395s,1641992399.522581234s,1641992399.522883159s,0.000430s,0.000302s,0.000366s,0.000064,0.002948736
1641992399.522883159s,1641992399.523293366s,1641992399.523312730s,1641992399.523630705s,0.000410s,0.000318s,0.000364s,0.000046,0.002948591
1641992399.523630705s,1641992399.524035870s,1641992399.524056092s,1641992399.524354682s,0.000405s,0.000299s,0.000352s,0.000053,0.002948477
1641992399.524354682s,1641992399.524770536s,1641992399.524792259s,1641992399.525104454s,0.000416s,0.000312s,0.000364s,0.000052,0.002948082
1641992399.525104454s,1641992399.525511313s,1641992399.525531516s,1641992399.525846105s,0.000407s,0.000314s,0.000361s,0.000046,0.002948083
1641992399.525846105s,1641992399.526263277s,1641992399.526283655s,1641992399.526564323s,0.000417s,0.000281s,0.000349s,0.000068,0.002948052
1641992399.526564323s,1641992399.526974691s,1641992399.526997640s,1641992399.527266180s,0.000410s,0.000269s,0.000340s,0.000071,0.002947712
1641992399.527266180s,1641992399.527729522s,1641992399.527752119s,1641992399.528066674s,0.000463s,0.000314s,0.000389s,0.000074,0.00294759
1641992399.528066674s,1641992399.528471714s,1641992399.528493135s,1641992399.528792982s,0.000405s,0.000300s,0.000353s,0.000053,0.00294764
1641992399.528792982s,1641992399.529191902s,1641992399.529223768s,1641992399.530418647s,0.000399s,0.001195s,0.000797s,-0.000398,0.002947524
1641992399.530418647s,1641992399.530834644s,1641992399.530876164s,1641992399.531174044s,0.000416s,0.000298s,0.000357s,0.000059,0.002947282
1641992399.531174044s,1641992399.531595384s,1641992399.531617523s,1641992399.531950649s,0.000422s,0.000333s,0.000377s,0.000044,0.002947199
1641992399.531950649s,1641992399.532410637s,1641992399.532430249s,1641992399.532720700s,0.000460s,0.000291s,0.000375s,0.000085,0.002947049
1641992399.532720700s,1641992399.533130305s,1641992399.533154910s,1641992399.533455976s,0.000410s,0.000301s,0.000355s,0.000054,0.002946885
1641992399.533455976s,1641992399.533865339s,1641992399.533887296s,1641992399.534183460s,0.000409s,0.000296s,0.000353s,0.000057,0.002946645
1641992399.534183460s,1641992399.534588944s,1641992399.534607920s,1641992399.534909885s,0.000406s,0.000302s,0.000354s,0.000052,0.002949626
1641992399.534909885s,1641992399.535370086s,1641992399.535372122s,1641992399.535665831s,0.000460s,0.000294s,0.000377s,0.000083,0.002949174
1641992399.535665831s,1641992399.536087903s,1641992399.536107283s,1641992399.538165233s,0.000422s,0.002058s,0.001240s,-0.000818,0.00294891
1641992399.538165233s,1641992399.538579622s,1641992399.538599841s,1641992399.538874602s,0.000414s,0.000275s,0.000345s,0.00007,0.00294879
1641992399.538874602s,1641992399.539277921s,1641992399.539299124s,1641992399.539612285s,0.000403s,0.000313s,0.000358s,0.000045,0.002948703
1641992399.539612285s,1641992399.540039395s,1641992399.540043071s,1641992399.540332447s,0.000427s,0.000289s,0.000358s,0.000069,0.002948653
1641992399.540332447s,1641992399.540742497s,1641992399.540744635s,1641992399.541074160s,0.000410s,0.000330s,0.000370s,0.00004,0.002948362
1641992399.541074160s,1641992399.541502476s,1641992399.541524312s,1641992399.542203456s,0.000428s,0.000679s,0.000554s,-0.000125,0.002948292
1641992399.542203456s,1641992399.542657760s,1641992399.542679021s,1641992399.543429209s,0.000454s,0.000750s,0.000602s,-0.000148,0.002948156
1641992399.543429209s,1641992399.543866471s,1641992399.543887175s,1641992399.544179117s,0.000437s,0.000292s,0.000365s,0.000073,0.002948093
1641992399.544179117s,1641992399.544579731s,1641992399.544604664s,1641992399.544885225s,0.000401s,0.000280s,0.000340s,0.00006,0.002948154
1641992399.544885225s,1641992399.545323621s,1641992399.545325392s,1641992399.545653263s,0.000438s,0.000328s,0.000383s,0.000055,0.002948078
1641992399.545653263s,1641992399.546064251s,1641992399.546085476s,1641992399.546385044s,0.000411s,0.000300s,0.000355s,0.000056,0.002947712
1641992399.546385044s,1641992399.546805138s,1641992399.546846647s,1641992399.550141297s,0.000420s,0.003295s,0.001857s,-0.001437,0.002947558
1641992399.550141297s,1641992399.550585704s,1641992399.550609962s,1641992399.550886029s,0.000444s,0.000276s,0.000360s,0.000084,0.002948213
1641992399.550886029s,1641992399.551314278s,1641992399.551343268s,1641992399.551624033s,0.000428s,0.000281s,0.000355s,0.000074,0.002947912
1641992399.551624033s,1641992399.552105966s,1641992399.552165337s,1641992399.552463472s,0.000482s,0.000298s,0.000390s,0.000092,0.002947583
1641992399.552463472s,1641992399.552928734s,1641992399.552956245s,1641992399.553246920s,0.000465s,0.000291s,0.000378s,0.000087,0.002950719
1641992399.553246920s,1641992399.553669904s,1641992399.553697433s,1641992399.553987134s,0.000423s,0.000290s,0.000356s,0.000067,0.002950123
1641992399.553987134s,1641992399.554419789s,1641992399.554446990s,1641992399.554770585s,0.000433s,0.000324s,0.000378s,0.000055,0.002949817
1641992399.554770585s,1641992399.555217659s,1641992399.555245826s,1641992399.555570431s,0.000447s,0.000324s,0.000386s,0.000061,0.002949451
1641992399.555570431s,1641992399.555984200s,1641992399.556014915s,1641992399.556323364s,0.000414s,0.000308s,0.000361s,0.000053,0.002951075
1641992399.556323364s,1641992399.556763519s,1641992399.556800301s,1641992399.557157509s,0.000440s,0.000357s,0.000399s,0.000041,0.002950403
1641992399.557157509s,1641992399.557645955s,1641992399.557675378s,1641992399.559154891s,0.000489s,0.001480s,0.000984s,-0.000496,0.002949896
1641992399.559154891s,1641992399.559590889s,1641992399.559618668s,1641992399.559911207s,0.000436s,0.000293s,0.000364s,0.000072,0.002949974
1641992399.559911207s,1641992399.560331966s,1641992399.560359589s,1641992399.560655015s,0.000421s,0.000296s,0.000358s,0.000063,0.002950571
1641992399.560655015s,1641992399.561090783s,1641992399.561121800s,1641992399.561446949s,0.000436s,0.000325s,0.000380s,0.000055,0.002949356
1641992399.561446949s,1641992399.561863570s,1641992399.561890598s,1641992399.562186188s,0.000417s,0.000296s,0.000356s,0.000061,0.00294928
1641992399.562186188s,1641992399.562597643s,1641992399.562627086s,1641992399.562956658s,0.000412s,0.000329s,0.000371s,0.000041,0.002948921
1641992399.562956658s,1641992399.563381885s,1641992399.563410383s,1641992399.563705207s,0.000425s,0.000295s,0.000360s,0.000065,0.002950041
1641992399.563705207s,1641992399.564145513s,1641992399.564178141s,1641992399.564457781s,0.000440s,0.000280s,0.000360s,0.00008,0.002949345
1641992399.564457781s,1641992399.564873388s,1641992399.564901158s,1641992399.565207892s,0.000416s,0.000307s,0.000361s,0.000054,0.002950377
1641992399.565207892s,1641992399.565636548s,1641992399.565670291s,1641992399.565979356s,0.000429s,0.000309s,0.000369s,0.00006,0.002953597
1641992399.565979356s,1641992399.566392148s,1641992399.566417761s,1641992399.568442369s,0.000413s,0.002025s,0.001219s,-0.000806,0.002953293
1641992399.568442369s,1641992399.568879359s,1641992399.568914943s,1641992399.569788155s,0.000437s,0.000873s,0.000655s,-0.000218,0.00295515
1641992399.569788155s,1641992399.570208273s,1641992399.570234108s,1641992399.570535056s,0.000420s,0.000301s,0.000360s,0.00006,0.0029561
1641992399.570535056s,1641992399.570970141s,1641992399.570999448s,1641992399.571311913s,0.000435s,0.000313s,0.000374s,0.000061,0.002959403
1641992399.571311913s,1641992399.571733094s,1641992399.571761403s,1641992399.572069786s,0.000421s,0.000309s,0.000365s,0.000056,0.002959178
1641992399.572069786s,1641992399.572474563s,1641992399.572503602s,1641992399.572804660s,0.000405s,0.000301s,0.000353s,0.000052,0.00296185
1641992399.572804660s,1641992399.573213588s,1641992399.573242550s,1641992399.573544013s,0.000409s,0.000301s,0.000355s,0.000054,0.002961696
1641992399.573544013s,1641992399.573992042s,1641992399.574019256s,1641992399.574335333s,0.000448s,0.000316s,0.000382s,0.000066,0.00296137
1641992399.574335333s,1641992399.574752343s,1641992399.574780055s,1641992399.575103286s,0.000417s,0.000323s,0.000370s,0.000047,0.002961039
1641992399.575103286s,1641992399.575514147s,1641992399.575542444s,1641992399.575831431s,0.000411s,0.000289s,0.000350s,0.000061,0.002960223
1641992399.575831431s,1641992399.576243498s,1641992399.576275998s,1641992399.576593117s,0.000412s,0.000317s,0.000365s,0.000047,0.002960278
1641992399.576593117s,1641992399.577008717s,1641992399.577040442s,1641992399.581802182s,0.000416s,0.004762s,0.002589s,-0.002173,0.002959904
1641992399.581802182s,1641992399.582212573s,1641992399.582237690s,1641992399.582522718s,0.000411s,0.000285s,0.000348s,0.000063,0.00296308
1641992399.582522718s,1641992399.583045282s,1641992399.583085039s,1641992399.583378778s,0.000523s,0.000294s,0.000408s,0.000114,0.002964183
1641992399.583378778s,1641992399.583793272s,1641992399.583834072s,1641992399.584142806s,0.000414s,0.000309s,0.000362s,0.000053,0.002963977
1641992399.584142806s,1641992399.584483166s,1641992399.584512502s,1641992399.584808960s,0.000340s,0.000297s,0.000318s,0.000022,0.002963651
1641992399.584808960s,1641992399.585233736s,1641992399.585253931s,1641992399.585541817s,0.000425s,0.000288s,0.000356s,0.000068,0.002963287
1641992399.585541817s,1641992399.585942894s,1641992399.585963010s,1641992399.586276956s,0.000401s,0.000314s,0.000358s,0.000044,0.002963106
1641992399.586276956s,1641992399.586705778s,1641992399.586731870s,1641992399.587042319s,0.000429s,0.000310s,0.000370s,0.000059,0.002965185
1641992399.587042319s,1641992399.587442138s,1641992399.587463299s,1641992399.587740854s,0.000400s,0.000278s,0.000339s,0.000061,0.002964302
1641992399.587740854s,1641992399.588177954s,1641992399.588199256s,1641992399.588536067s,0.000437s,0.000337s,0.000387s,0.00005,0.002967208
1641992399.588536067s,1641992399.588946430s,1641992399.588964781s,1641992399.594164636s,0.000410s,0.005200s,0.002805s,-0.002395,0.002968241
1641992399.594164636s,1641992399.594612069s,1641992399.594661935s,1641992399.594980059s,0.000448s,0.000318s,0.000383s,0.000065,0.002967673
1641992399.594980059s,1641992399.595407627s,1641992399.595444127s,1641992399.595736139s,0.000428s,0.000292s,0.000360s,0.000068,0.002967302
1641992399.595736139s,1641992399.596143352s,1641992399.596163549s,1641992399.596463888s,0.000407s,0.000300s,0.000354s,0.000053,0.002967124
1641992399.596463888s,1641992399.596865290s,1641992399.596886231s,1641992399.597157353s,0.000401s,0.000271s,0.000336s,0.000065,0.002968672
1641992399.597157353s,1641992399.597562765s,1641992399.597583985s,1641992399.597886392s,0.000406s,0.000302s,0.000354s,0.000052,0.002968363
1641992399.597886392s,1641992399.598301518s,1641992399.598322906s,1641992399.598618545s,0.000415s,0.000296s,0.000355s,0.00006,0.002968006
1641992399.598618545s,1641992399.599065750s,1641992399.599067812s,1641992399.599342003s,0.000447s,0.000274s,0.000361s,0.000087,0.002965831
1641992399.599342003s,1641992399.599738238s,1641992399.599759991s,1641992399.600067166s,0.000396s,0.000307s,0.000352s,0.000044,0.002963461
1641992399.600067166s,1641992399.600463002s,1641992399.600527511s,1641992399.600838665s,0.000396s,0.000311s,0.000353s,0.000042,0.002963522
1641992399.600838665s,1641992399.601264312s,1641992399.601267208s,1641992399.603182699s,0.000426s,0.001916s,0.001171s,-0.000745,0.002963501
1641992399.603182699s,1641992399.603596589s,1641992399.603618142s,1641992399.603941581s,0.000414s,0.000324s,0.000369s,0.000045,0.002963446
1641992399.603941581s,1641992399.604353329s,1641992399.604373482s,1641992399.604659770s,0.000412s,0.000286s,0.000349s,0.000063,0.002963254
1641992399.604659770s,1641992399.605067755s,1641992399.605087158s,1641992399.605427908s,0.000408s,0.000341s,0.000374s,0.000033,0.002963082
1641992399.605427908s,1641992399.605854738s,1641992399.605874986s,1641992399.606213505s,0.000427s,0.000339s,0.000383s,0.000044,0.002963027
1641992399.606213505s,1641992399.606642801s,1641992399.606670137s,1641992399.606946767s,0.000429s,0.000277s,0.000353s,0.000076,0.002962985
1641992399.606946767s,1641992399.607340021s,1641992399.607368775s,1641992399.607669469s,0.000393s,0.000301s,0.000347s,0.000046,0.002962833
1641992399.607669469s,1641992399.608080930s,1641992399.608102229s,1641992399.608369829s,0.000412s,0.000268s,0.000340s,0.000072,0.002962625
1641992399.608369829s,1641992399.608765863s,1641992399.608784570s,1641992399.609084685s,0.000396s,0.000300s,0.000348s,0.000048,0.002962446
1641992399.609084685s,1641992399.609490889s,1641992399.609511479s,1641992399.609941588s,0.000406s,0.000430s,0.000418s,-0.000012,0.002962124
1641992399.609941588s,1641992399.610354375s,1641992399.610375682s,1641992399.610749713s,0.000413s,0.000374s,0.000394s,0.000019,0.002961949
1641992399.610749713s,1641992399.611173119s,1641992399.611193028s,1641992399.611512168s,0.000423s,0.000319s,0.000371s,0.000052,0.002961699
1641992399.611512168s,1641992399.611912198s,1641992399.611933253s,1641992399.612244118s,0.000400s,0.000311s,0.000355s,0.000045,0.002965023
1641992399.612244118s,1641992399.612653238s,1641992399.612673331s,1641992399.612944085s,0.000409s,0.000271s,0.000340s,0.000069,0.002964383
1641992399.612944085s,1641992399.613350466s,1641992399.613377726s,1641992399.618160735s,0.000406s,0.004783s,0.002595s,-0.002188,0.002965831
1641992399.618160735s,1641992399.618586354s,1641992399.618631873s,1641992399.618906832s,0.000426s,0.000275s,0.000350s,0.000075,0.002965534
1641992399.618906832s,1641992399.619344314s,1641992399.619346502s,1641992399.619631365s,0.000437s,0.000285s,0.000361s,0.000076,0.002966468
1641992399.619631365s,1641992399.620085948s,1641992399.620131283s,1641992399.620425706s,0.000455s,0.000294s,0.000375s,0.00008,0.002965913
1641992399.620425706s,1641992399.620837492s,1641992399.620858580s,1641992399.621135128s,0.000412s,0.000277s,0.000344s,0.000068,0.002965526
1641992399.621135128s,1641992399.621546568s,1641992399.621568827s,1641992399.621835865s,0.000411s,0.000267s,0.000339s,0.000072,0.002965143
