T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641990854.444842171s,1641990854.435092955s,1641990854.435122092s,1641990854.445554473s,-0.009749s,0.010432s,0.000342s,-0.010091,-0.007208919
1641990854.445554473s,1641990854.436067160s,1641990854.436095851s,1641990854.446573062s,-0.009487s,0.010477s,0.000495s,-0.009982,-0.007209495
1641990854.446573062s,1641990854.436900695s,1641990854.436971277s,1641990854.447454159s,-0.009672s,0.010483s,0.000405s,-0.010078,-0.007209827
1641990854.447454159s,1641990854.437930936s,1641990854.437976887s,1641990854.448512508s,-0.009523s,0.010536s,0.000506s,-0.01003,-0.007209917
1641990854.448512508s,1641990854.439003003s,1641990854.439035887s,1641990854.449662568s,-0.009510s,0.010627s,0.000559s,-0.010068,-0.007210083
1641990854.449662568s,1641990854.439950659s,1641990854.439979668s,1641990854.450705794s,-0.009712s,0.010726s,0.000507s,-0.010219,-0.007210231
1641990854.450705794s,1641990854.441010532s,1641990854.441043145s,1641990854.451538263s,-0.009695s,0.010495s,0.000400s,-0.010095,-0.007210687
1641990854.451538263s,1641990854.441942651s,1641990854.441975693s,1641990854.452546304s,-0.009596s,0.010571s,0.000488s,-0.010083,-0.007210892
1641990854.452546304s,1641990854.442820221s,1641990854.442844541s,1641990854.453614796s,-0.009726s,0.010770s,0.000522s,-0.010248,-0.007211013
1641990854.453614796s,1641990854.443913208s,1641990854.443937523s,1641990854.454751144s,-0.009701s,0.010814s,0.000556s,-0.010258,-0.007211548
1641990854.454751144s,1641990854.445047400s,1641990854.445085282s,1641990854.455870030s,-0.009704s,0.010785s,0.000540s,-0.010244,-0.007211542
1641990854.455870030s,1641990854.446478566s,1641990854.446481576s,1641990854.461064040s,-0.009391s,0.014583s,0.002596s,-0.011987,-0.007212333
1641990854.461064040s,1641990854.451342626s,1641990854.451366447s,1641990854.462037995s,-0.009722s,0.010672s,0.000475s,-0.010197,-0.007212958
1641990854.462037995s,1641990854.452425018s,1641990854.452427023s,1641990854.463057200s,-0.009613s,0.010630s,0.000509s,-0.010122,-0.007213322
1641990854.463057200s,1641990854.453399957s,1641990854.453441764s,1641990854.463906862s,-0.009657s,0.010465s,0.000404s,-0.010061,-0.007213607
1641990854.463906862s,1641990854.454229306s,1641990854.454231255s,1641990854.464677824s,-0.009677s,0.010447s,0.000385s,-0.010062,-0.007213883
1641990854.464677824s,1641990854.455006269s,1641990854.455052768s,1641990854.465490335s,-0.009671s,0.010437s,0.000383s,-0.010054,-0.007214191
1641990854.465490335s,1641990854.455796269s,1641990854.455798243s,1641990854.466438981s,-0.009694s,0.010641s,0.000473s,-0.010167,-0.007214934
1641990854.466438981s,1641990854.456735731s,1641990854.456737100s,1641990854.467247755s,-0.009703s,0.010511s,0.000404s,-0.010107,-0.00721542
1641990854.467247755s,1641990854.457600233s,1641990854.457602178s,1641990854.468093033s,-0.009648s,0.010491s,0.000422s,-0.010069,-0.007215602
1641990854.468093033s,1641990854.458372129s,1641990854.458375450s,1641990854.472891233s,-0.009721s,0.014516s,0.002398s,-0.012118,-0.007215975
1641990854.472891233s,1641990854.463167494s,1641990854.463223431s,1641990854.473997291s,-0.009724s,0.010774s,0.000525s,-0.010249,-0.007216191
1641990854.473997291s,1641990854.464245933s,1641990854.464266893s,1641990854.475390790s,-0.009751s,0.011124s,0.000686s,-0.010438,-0.007216573
1641990854.475390790s,1641990854.465630189s,1641990854.465651905s,1641990854.476369805s,-0.009760s,0.010718s,0.000479s,-0.010239,-0.007216486
1641990854.476369805s,1641990854.466619021s,1641990854.466639143s,1641990854.477232603s,-0.009751s,0.010594s,0.000421s,-0.010172,-0.007218288
1641990854.477232603s,1641990854.467464595s,1641990854.467489050s,1641990854.477943184s,-0.009768s,0.010454s,0.000343s,-0.010111,-0.007215601
1641990854.477943184s,1641990854.468164799s,1641990854.468186927s,1641990854.478621730s,-0.009778s,0.010435s,0.000328s,-0.010107,-0.007208773
1641990854.478621730s,1641990854.468852006s,1641990854.468879454s,1641990854.479338958s,-0.009770s,0.010459s,0.000345s,-0.010115,-0.007204403
1641990854.479338958s,1641990854.469559211s,1641990854.469578237s,1641990854.480079963s,-0.009780s,0.010502s,0.000361s,-0.010141,-0.007202358
1641990854.480079963s,1641990854.470351716s,1641990854.470370029s,1641990854.480809177s,-0.009728s,0.010439s,0.000355s,-0.010084,-0.00720332
1641990854.480809177s,1641990854.471031045s,1641990854.471051999s,1641990854.481493440s,-0.009778s,0.010442s,0.000332s,-0.01011,-0.007204007
1641990854.481493440s,1641990854.471731196s,1641990854.471750354s,1641990854.482207803s,-0.009762s,0.010458s,0.000348s,-0.01011,-0.00720493
1641990854.482207803s,1641990854.472455721s,1641990854.472477823s,1641990854.483034118s,-0.009752s,0.010556s,0.000402s,-0.010154,-0.007206962
1641990854.483034118s,1641990854.473297417s,1641990854.473316569s,1641990854.483760730s,-0.009737s,0.010444s,0.000354s,-0.01009,-0.00720757
1641990854.483760730s,1641990854.474020173s,1641990854.474047158s,1641990854.484632794s,-0.009741s,0.010586s,0.000422s,-0.010163,-0.007208186
1641990854.484632794s,1641990854.474967217s,1641990854.475014436s,1641990854.486101789s,-0.009665s,0.011087s,0.000711s,-0.010376,-0.007208813
1641990854.486101789s,1641990854.478542415s,1641990854.478562829s,1641990854.489340200s,-0.007560s,0.010777s,0.001609s,-0.009169,-0.007205346
1641990854.489340200s,1641990854.479611724s,1641990854.479630321s,1641990854.490134531s,-0.009729s,0.010504s,0.000388s,-0.010116,-0.007206303
1641990854.490134531s,1641990854.480383832s,1641990854.480404324s,1641990854.490845389s,-0.009751s,0.010441s,0.000345s,-0.010096,-0.007207008
1641990854.490845389s,1641990854.481090339s,1641990854.481107314s,1641990854.497383388s,-0.009755s,0.016276s,0.003260s,-0.013016,-0.007207497
1641990854.497383388s,1641990854.487673137s,1641990854.487702568s,1641990854.499209416s,-0.009710s,0.011507s,0.000898s,-0.010609,-0.007207861
1641990854.499209416s,1641990854.489488991s,1641990854.489515076s,1641990854.500637080s,-0.009720s,0.011122s,0.000701s,-0.010421,-0.007207956
1641990854.500637080s,1641990854.490984890s,1641990854.491031352s,1641990854.501527957s,-0.009652s,0.010497s,0.000422s,-0.010074,-0.007208383
1641990854.501527957s,1641990854.491813060s,1641990854.491844617s,1641990854.502347461s,-0.009715s,0.010503s,0.000394s,-0.010109,-0.007206266
1641990854.502347461s,1641990854.492613415s,1641990854.492656299s,1641990854.503111093s,-0.009734s,0.010455s,0.000360s,-0.010095,-0.007206371
1641990854.503111093s,1641990854.493394802s,1641990854.493427240s,1641990854.503897940s,-0.009716s,0.010471s,0.000377s,-0.010093,-0.007206959
1641990854.503897940s,1641990854.494169524s,1641990854.494198762s,1641990854.504808857s,-0.009728s,0.010610s,0.000441s,-0.010169,-0.007207608
1641990854.504808857s,1641990854.495093861s,1641990854.495119810s,1641990854.508003345s,-0.009715s,0.012883s,0.001584s,-0.011299,-0.00720788
1641990854.508003345s,1641990854.498259242s,1641990854.498280304s,1641990854.508713684s,-0.009744s,0.010433s,0.000345s,-0.010089,-0.007208136
1641990854.508713684s,1641990854.498979497s,1641990854.498981604s,1641990854.509792081s,-0.009734s,0.010810s,0.000538s,-0.010272,-0.007208824
1641990854.509792081s,1641990854.500041772s,1641990854.500069694s,1641990854.511192575s,-0.009750s,0.011123s,0.000686s,-0.010437,-0.007209349
1641990854.511192575s,1641990854.501497822s,1641990854.501529712s,1641990854.511970782s,-0.009695s,0.010441s,0.000373s,-0.010068,-0.007210079
1641990854.511970782s,1641990854.502241276s,1641990854.502272878s,1641990854.512712610s,-0.009729s,0.010440s,0.000355s,-0.010085,-0.007210344
1641990854.512712610s,1641990854.502965438s,1641990854.502967524s,1641990854.513419759s,-0.009747s,0.010452s,0.000353s,-0.0101,-0.007210966
1641990854.513419759s,1641990854.503703959s,1641990854.503706012s,1641990854.514145410s,-0.009716s,0.010439s,0.000362s,-0.010078,-0.007211178
1641990854.514145410s,1641990854.504607149s,1641990854.504627886s,1641990854.515105340s,-0.009538s,0.010477s,0.000470s,-0.010008,-0.007211931
1641990854.515105340s,1641990854.505382643s,1641990854.505384598s,1641990854.515925399s,-0.009723s,0.010541s,0.000409s,-0.010132,-0.007211778
1641990854.515925399s,1641990854.506202000s,1641990854.506203909s,1641990854.516688284s,-0.009723s,0.010484s,0.000381s,-0.010104,-0.007214285
1641990854.516688284s,1641990854.506975674s,1641990854.506977551s,1641990854.517483780s,-0.009713s,0.010506s,0.000397s,-0.010109,-0.007214665
1641990854.517483780s,1641990854.507745812s,1641990854.507747817s,1641990854.518569654s,-0.009738s,0.010822s,0.000542s,-0.01028,-0.007214994
1641990854.518569654s,1641990854.508828767s,1641990854.508831360s,1641990854.520212028s,-0.009741s,0.011381s,0.000820s,-0.010561,-0.007215401
1641990854.520212028s,1641990854.510476311s,1641990854.510525156s,1641990854.522021991s,-0.009736s,0.011497s,0.000881s,-0.010616,-0.007215775
1641990854.522021991s,1641990854.512280075s,1641990854.512297430s,1641990854.522999009s,-0.009742s,0.010702s,0.000480s,-0.010222,-0.007216166
1641990854.522999009s,1641990854.513254711s,1641990854.513293067s,1641990854.523818860s,-0.009744s,0.010526s,0.000391s,-0.010135,-0.007216539
1641990854.523818860s,1641990854.514081255s,1641990854.514100409s,1641990854.524579996s,-0.009738s,0.010480s,0.000371s,-0.010109,-0.007216973
1641990854.524579996s,1641990854.514743433s,1641990854.514770393s,1641990854.525253031s,-0.009837s,0.010483s,0.000323s,-0.01016,-0.007217217
1641990854.525253031s,1641990854.515505038s,1641990854.515523462s,1641990854.525964499s,-0.009748s,0.010441s,0.000347s,-0.010095,-0.007217276
1641990854.525964499s,1641990854.516260352s,1641990854.516275496s,1641990854.528967410s,-0.009704s,0.012692s,0.001494s,-0.011198,-0.007217276
1641990854.528967410s,1641990854.519217514s,1641990854.519234809s,1641990854.529754326s,-0.009750s,0.010520s,0.000385s,-0.010135,-0.007217386
1641990854.529754326s,1641990854.520031647s,1641990854.520063147s,1641990854.530919403s,-0.009723s,0.010856s,0.000567s,-0.010289,-0.00721773
1641990854.530919403s,1641990854.521215998s,1641990854.521301953s,1641990854.531904554s,-0.009703s,0.010602s,0.000450s,-0.010153,-0.007217957
1641990854.531904554s,1641990854.522224865s,1641990854.522282924s,1641990854.532783461s,-0.009680s,0.010501s,0.000411s,-0.01009,-0.007218642
1641990854.532783461s,1641990854.523125679s,1641990854.523144527s,1641990854.533576423s,-0.009658s,0.010432s,0.000387s,-0.010045,-0.007219058
1641990854.533576423s,1641990854.523856521s,1641990854.523887201s,1641990854.534349455s,-0.009720s,0.010462s,0.000371s,-0.010091,-0.007219522
1641990854.534349455s,1641990854.524610774s,1641990854.524650052s,1641990854.535220778s,-0.009739s,0.010571s,0.000416s,-0.010155,-0.007219825
1641990854.535220778s,1641990854.525472040s,1641990854.525505601s,1641990854.535949196s,-0.009749s,0.010444s,0.000347s,-0.010096,-0.007220176
1641990854.535949196s,1641990854.526242468s,1641990854.526278371s,1641990854.541321069s,-0.009707s,0.015043s,0.002668s,-0.012375,-0.007220571
1641990854.541321069s,1641990854.532129726s,1641990854.532155490s,1641990854.543104083s,-0.009191s,0.010949s,0.000879s,-0.01007,-0.007218671
1641990854.543104083s,1641990854.533392191s,1641990854.533394365s,1641990854.544177448s,-0.009712s,0.010783s,0.000536s,-0.010248,-0.007218943
1641990854.544177448s,1641990854.534460900s,1641990854.534489762s,1641990854.545133565s,-0.009717s,0.010644s,0.000463s,-0.01018,-0.007220063
1641990854.545133565s,1641990854.535446452s,1641990854.535466246s,1641990854.545993720s,-0.009687s,0.010528s,0.000420s,-0.010107,-0.007219971
1641990854.545993720s,1641990854.536288951s,1641990854.536311114s,1641990854.546857893s,-0.009705s,0.010547s,0.000421s,-0.010126,-0.007220749
1641990854.546857893s,1641990854.537155786s,1641990854.537178992s,1641990854.547626828s,-0.009702s,0.010448s,0.000373s,-0.010075,-0.007221043
1641990854.547626828s,1641990854.537933120s,1641990854.537968727s,1641990854.549271665s,-0.009694s,0.011303s,0.000805s,-0.010498,-0.007221389
1641990854.549271665s,1641990854.539532706s,1641990854.539560374s,1641990854.551889446s,-0.009739s,0.012329s,0.001295s,-0.011034,-0.007221573
1641990854.551889446s,1641990854.542231328s,1641990854.542233371s,1641990854.553340290s,-0.009658s,0.011107s,0.000724s,-0.010382,-0.007222211
1641990854.553340290s,1641990854.543587009s,1641990854.543589169s,1641990854.554866445s,-0.009753s,0.011277s,0.000762s,-0.010515,-0.007222473
1641990854.554866445s,1641990854.545133371s,1641990854.545135670s,1641990854.555998435s,-0.009733s,0.010863s,0.000565s,-0.010298,-0.007222822
1641990854.555998435s,1641990854.546283210s,1641990854.546285327s,1641990854.557060199s,-0.009715s,0.010775s,0.000530s,-0.010245,-0.007223459
1641990854.557060199s,1641990854.547356384s,1641990854.547381773s,1641990854.558069926s,-0.009704s,0.010688s,0.000492s,-0.010196,-0.00722399
1641990854.558069926s,1641990854.548363015s,1641990854.548366650s,1641990854.558922197s,-0.009707s,0.010556s,0.000424s,-0.010131,-0.007224439
1641990854.558922197s,1641990854.549226648s,1641990854.549245219s,1641990854.559730085s,-0.009696s,0.010485s,0.000395s,-0.01009,-0.007224466
1641990854.559730085s,1641990854.550012278s,1641990854.550014408s,1641990854.560625044s,-0.009718s,0.010611s,0.000446s,-0.010164,-0.007224651
1641990854.560625044s,1641990854.550905948s,1641990854.550937089s,1641990854.561429953s,-0.009719s,0.010493s,0.000387s,-0.010106,-0.007224936
1641990854.561429953s,1641990854.551748671s,1641990854.551777478s,1641990854.564839974s,-0.009681s,0.013063s,0.001691s,-0.011372,-0.007225109
1641990854.564839974s,1641990854.555164424s,1641990854.555188600s,1641990854.565751732s,-0.009676s,0.010563s,0.000444s,-0.010119,-0.007225503
1641990854.565751732s,1641990854.556068051s,1641990854.556103561s,1641990854.566550722s,-0.009684s,0.010447s,0.000382s,-0.010066,-0.007225642
1641990854.566550722s,1641990854.556825480s,1641990854.556850700s,1641990854.567330037s,-0.009725s,0.010479s,0.000377s,-0.010102,-0.007226266
1641990854.567330037s,1641990854.557594677s,1641990854.557618268s,1641990854.568050853s,-0.009735s,0.010432s,0.000349s,-0.010084,-0.00722658
1641990854.568050853s,1641990854.558299012s,1641990854.558323936s,1641990854.568758337s,-0.009752s,0.010434s,0.000341s,-0.010093,-0.007226838
1641990854.568758337s,1641990854.559040666s,1641990854.559042640s,1641990854.569496248s,-0.009717s,0.010453s,0.000368s,-0.010085,-0.007226893
1641990854.569496248s,1641990854.559821133s,1641990854.559823053s,1641990854.570292005s,-0.009675s,0.010469s,0.000397s,-0.010072,-0.007227054
1641990854.570292005s,1641990854.560585140s,1641990854.560586990s,1641990854.571033350s,-0.009707s,0.010446s,0.000370s,-0.010077,-0.007227526
1641990854.571033350s,1641990854.561299407s,1641990854.561301472s,1641990854.571746955s,-0.009734s,0.010446s,0.000356s,-0.01009,-0.007227807
1641990854.571746955s,1641990854.562045672s,1641990854.562047562s,1641990854.572485858s,-0.009701s,0.010438s,0.000368s,-0.01007,-0.007228057
1641990854.572485858s,1641990854.562731964s,1641990854.562769482s,1641990854.576879745s,-0.009754s,0.014110s,0.002178s,-0.011932,-0.007228461
1641990854.576879745s,1641990854.567170012s,1641990854.567173449s,1641990854.577622779s,-0.009710s,0.010449s,0.000370s,-0.01008,-0.007228814
1641990854.577622779s,1641990854.567889429s,1641990854.567965276s,1641990854.578389539s,-0.009733s,0.010424s,0.000345s,-0.010079,-0.007228924
1641990854.578389539s,1641990854.568637344s,1641990854.568638968s,1641990854.579110439s,-0.009752s,0.010471s,0.000360s,-0.010112,-0.007229374
1641990854.579110439s,1641990854.569367344s,1641990854.569369317s,1641990854.579846187s,-0.009743s,0.010477s,0.000367s,-0.01011,-0.007229504
1641990854.579846187s,1641990854.570114530s,1641990854.570116607s,1641990854.580571556s,-0.009732s,0.010455s,0.000362s,-0.010093,-0.007229935
1641990854.580571556s,1641990854.570823412s,1641990854.570825536s,1641990854.581345930s,-0.009748s,0.010520s,0.000386s,-0.010134,-0.007230212
1641990854.581345930s,1641990854.571634212s,1641990854.571636153s,1641990854.582071757s,-0.009712s,0.010436s,0.000362s,-0.010074,-0.007230628
1641990854.582071757s,1641990854.572306317s,1641990854.572307716s,1641990854.583019683s,-0.009765s,0.010712s,0.000473s,-0.010239,-0.007230742
1641990854.583019683s,1641990854.573303125s,1641990854.573304456s,1641990854.584106606s,-0.009717s,0.010802s,0.000543s,-0.010259,-0.007230857
1641990854.584106606s,1641990854.574352000s,1641990854.574389688s,1641990854.584816752s,-0.009755s,0.010427s,0.000336s,-0.010091,-0.00723097
1641990854.584816752s,1641990854.575071139s,1641990854.575110687s,1641990854.587185826s,-0.009746s,0.012075s,0.001165s,-0.01091,-0.007231317
1641990854.587185826s,1641990854.577797743s,1641990854.577799797s,1641990854.588506517s,-0.009388s,0.010707s,0.000659s,-0.010047,-0.007230847
1641990854.588506517s,1641990854.578759295s,1641990854.578761520s,1641990854.589352726s,-0.009747s,0.010591s,0.000422s,-0.010169,-0.007231088
1641990854.589352726s,1641990854.579548051s,1641990854.579583394s,1641990854.590025288s,-0.009804s,0.010442s,0.000319s,-0.010123,-0.007231305
1641990854.590025288s,1641990854.580284721s,1641990854.580286799s,1641990854.590869850s,-0.009740s,0.010583s,0.000421s,-0.010162,-0.007231762
1641990854.590869850s,1641990854.581265249s,1641990854.581267231s,1641990854.591872455s,-0.009605s,0.010605s,0.000500s,-0.010105,-0.007232112
1641990854.591872455s,1641990854.582148489s,1641990854.582150700s,1641990854.592667320s,-0.009724s,0.010517s,0.000396s,-0.01012,-0.007232517
1641990854.592667320s,1641990854.582980983s,1641990854.583004065s,1641990854.593481615s,-0.009686s,0.010478s,0.000396s,-0.010082,-0.007232843
1641990854.593481615s,1641990854.583648814s,1641990854.583683380s,1641990854.594313817s,-0.009833s,0.010630s,0.000399s,-0.010231,-0.007230158
1641990854.594313817s,1641990854.584579353s,1641990854.584613363s,1641990854.595158060s,-0.009734s,0.010545s,0.000405s,-0.01014,-0.007230297
1641990854.595158060s,1641990854.587179404s,1641990854.587200446s,1641990854.599474632s,-0.007979s,0.012274s,0.002148s,-0.010126,-0.007230387
1641990854.599474632s,1641990854.589751647s,1641990854.589767431s,1641990854.600213032s,-0.009723s,0.010446s,0.000361s,-0.010084,-0.007230641
1641990854.600213032s,1641990854.590516032s,1641990854.590518337s,1641990854.600976806s,-0.009697s,0.010458s,0.000381s,-0.010078,-0.007230916
1641990854.600976806s,1641990854.591247826s,1641990854.591263385s,1641990854.601696046s,-0.009729s,0.010433s,0.000352s,-0.010081,-0.007232638
1641990854.601696046s,1641990854.591959918s,1641990854.591978739s,1641990854.602447005s,-0.009736s,0.010468s,0.000366s,-0.010102,-0.007231372
1641990854.602447005s,1641990854.592729592s,1641990854.592747520s,1641990854.603185991s,-0.009717s,0.010438s,0.000360s,-0.010078,-0.007229735
1641990854.603185991s,1641990854.593463808s,1641990854.593484170s,1641990854.604145955s,-0.009722s,0.010662s,0.000470s,-0.010192,-0.007231224
1641990854.604145955s,1641990854.594403879s,1641990854.594424429s,1641990854.605367985s,-0.009742s,0.010943s,0.000601s,-0.010343,-0.007231498
1641990854.605367985s,1641990854.595689576s,1641990854.595725346s,1641990854.607402847s,-0.009678s,0.011678s,0.001000s,-0.010678,-0.007229505
1641990854.607402847s,1641990854.597718823s,1641990854.597741296s,1641990854.612584791s,-0.009684s,0.014843s,0.002580s,-0.012264,-0.007230043
1641990854.612584791s,1641990854.602882756s,1641990854.602906970s,1641990854.613342375s,-0.009702s,0.010435s,0.000367s,-0.010069,-0.007230411
1641990854.613342375s,1641990854.603628046s,1641990854.603651820s,1641990854.614117046s,-0.009714s,0.010465s,0.000376s,-0.01009,-0.007229239
1641990854.614117046s,1641990854.604433693s,1641990854.604457151s,1641990854.615031699s,-0.009683s,0.010575s,0.000446s,-0.010129,-0.007227744
1641990854.615031699s,1641990854.605285642s,1641990854.605319820s,1641990854.616096485s,-0.009746s,0.010777s,0.000515s,-0.010261,-0.007227946
1641990854.616096485s,1641990854.606371563s,1641990854.606397394s,1641990854.616936686s,-0.009725s,0.010539s,0.000407s,-0.010132,-0.007225147
1641990854.616936686s,1641990854.607225257s,1641990854.607257780s,1641990854.617790406s,-0.009712s,0.010533s,0.000411s,-0.010122,-0.007226455
1641990854.617790406s,1641990854.608046436s,1641990854.608075236s,1641990854.618631300s,-0.009744s,0.010556s,0.000406s,-0.01015,-0.00722208
1641990854.618631300s,1641990854.608855854s,1641990854.608884402s,1641990854.619617851s,-0.009775s,0.010734s,0.000479s,-0.010255,-0.007219
1641990854.619617851s,1641990854.609855359s,1641990854.609884050s,1641990854.620483611s,-0.009763s,0.010600s,0.000419s,-0.010181,-0.007219338
1641990854.620483611s,1641990854.610701822s,1641990854.610729199s,1641990854.621197137s,-0.009782s,0.010468s,0.000343s,-0.010125,-0.007217582
1641990854.621197137s,1641990854.611423664s,1641990854.611442191s,1641990854.621872984s,-0.009773s,0.010431s,0.000329s,-0.010102,-0.00721814
1641990854.621872984s,1641990854.612185213s,1641990854.612187822s,1641990854.622671947s,-0.009688s,0.010484s,0.000398s,-0.010086,-0.00721485
1641990854.622671947s,1641990854.612947453s,1641990854.612948884s,1641990854.623374882s,-0.009724s,0.010426s,0.000351s,-0.010075,-0.007212851
1641990854.623374882s,1641990854.613604900s,1641990854.613630694s,1641990854.624047707s,-0.009770s,0.010417s,0.000323s,-0.010094,-0.007212044
1641990854.624047707s,1641990854.614290032s,1641990854.614315505s,1641990854.624729295s,-0.009758s,0.010414s,0.000328s,-0.010086,-0.007212485
1641990854.624729295s,1641990854.614994888s,1641990854.615019389s,1641990854.625458457s,-0.009734s,0.010439s,0.000352s,-0.010087,-0.00721301
1641990854.625458457s,1641990854.615695666s,1641990854.615731820s,1641990854.626180742s,-0.009763s,0.010449s,0.000343s,-0.010106,-0.007213571
1641990854.626180742s,1641990854.616415696s,1641990854.616503257s,1641990854.626960029s,-0.009765s,0.010457s,0.000346s,-0.010111,-0.007213813
1641990854.626960029s,1641990854.617221260s,1641990854.617254798s,1641990854.627806745s,-0.009739s,0.010552s,0.000407s,-0.010145,-0.007214422
1641990854.627806745s,1641990854.618053783s,1641990854.618090089s,1641990854.628507533s,-0.009753s,0.010417s,0.000332s,-0.010085,-0.007214508
1641990854.628507533s,1641990854.618754545s,1641990854.618786252s,1641990854.630448838s,-0.009753s,0.011662s,0.000955s,-0.010708,-0.007214827
1641990854.630448838s,1641990854.620738440s,1641990854.620786800s,1641990854.632128242s,-0.009710s,0.011341s,0.000816s,-0.010526,-0.007215006
1641990854.632128242s,1641990854.622401444s,1641990854.622432150s,1641990854.636993047s,-0.009727s,0.014561s,0.002417s,-0.012144,-0.007215261
1641990854.636993047s,1641990854.627280807s,1641990854.627306151s,1641990854.637750367s,-0.009712s,0.010444s,0.000366s,-0.010078,-0.007215321
1641990854.637750367s,1641990854.628082682s,1641990854.628107628s,1641990854.638595117s,-0.009668s,0.010488s,0.000410s,-0.010078,-0.007215773
1641990854.638595117s,1641990854.628869930s,1641990854.628893816s,1641990854.639369780s,-0.009725s,0.010476s,0.000375s,-0.0101,-0.007217454
1641990854.639369780s,1641990854.629648522s,1641990854.629673689s,1641990854.640534192s,-0.009721s,0.010860s,0.000570s,-0.010291,-0.007217764
1641990854.640534192s,1641990854.630826227s,1641990854.630858427s,1641990854.641316910s,-0.009708s,0.010458s,0.000375s,-0.010083,-0.007218287
1641990854.641316910s,1641990854.631627588s,1641990854.631662418s,1641990854.642383031s,-0.009689s,0.010721s,0.000516s,-0.010205,-0.007218444
1641990854.642383031s,1641990854.632659060s,1641990854.632661134s,1641990854.643260370s,-0.009724s,0.010599s,0.000438s,-0.010162,-0.007218689
1641990854.643260370s,1641990854.633435206s,1641990854.633437108s,1641990854.644269704s,-0.009825s,0.010833s,0.000504s,-0.010329,-0.007218968
1641990854.644269704s,1641990854.634592999s,1641990854.634595498s,1641990854.648415508s,-0.009677s,0.013820s,0.002072s,-0.011748,-0.007219227
1641990854.648415508s,1641990854.638764868s,1641990854.638800754s,1641990854.649352422s,-0.009651s,0.010551s,0.000450s,-0.010101,-0.007219372
1641990854.649352422s,1641990854.639652269s,1641990854.639679828s,1641990854.650129786s,-0.009700s,0.010450s,0.000375s,-0.010075,-0.007219656
1641990854.650129786s,1641990854.640378277s,1641990854.640416123s,1641990854.650916059s,-0.009752s,0.010500s,0.000374s,-0.010126,-0.007220026
1641990854.650916059s,1641990854.641169198s,1641990854.641198917s,1641990854.651660892s,-0.009747s,0.010462s,0.000358s,-0.010104,-0.007220247
1641990854.651660892s,1641990854.641993045s,1641990854.641994906s,1641990854.652453035s,-0.009668s,0.010458s,0.000395s,-0.010063,-0.007220246
1641990854.652453035s,1641990854.642757293s,1641990854.642759229s,1641990854.653197139s,-0.009696s,0.010438s,0.000371s,-0.010067,-0.00722032
1641990854.653197139s,1641990854.643524298s,1641990854.643526259s,1641990854.653983067s,-0.009673s,0.010457s,0.000392s,-0.010065,-0.007220702
1641990854.653983067s,1641990854.644220108s,1641990854.644247527s,1641990854.654827669s,-0.009763s,0.010580s,0.000409s,-0.010172,-0.007217607
1641990854.654827669s,1641990854.645071434s,1641990854.645102025s,1641990854.655570879s,-0.009756s,0.010469s,0.000356s,-0.010113,-0.007217897
1641990854.655570879s,1641990854.645826873s,1641990854.645858818s,1641990854.656312285s,-0.009744s,0.010453s,0.000355s,-0.010099,-0.00721825
1641990854.656312285s,1641990854.646567120s,1641990854.646606575s,1641990854.657086203s,-0.009745s,0.010479s,0.000367s,-0.010112,-0.007218801
1641990854.657086203s,1641990854.647320279s,1641990854.647351408s,1641990854.657894904s,-0.009766s,0.010543s,0.000389s,-0.010155,-0.007219167
1641990854.657894904s,1641990854.648123958s,1641990854.648167837s,1641990854.658685320s,-0.009771s,0.010517s,0.000373s,-0.010144,-0.007219096
1641990854.658685320s,1641990854.648983305s,1641990854.649012928s,1641990854.659601955s,-0.009702s,0.010589s,0.000443s,-0.010145,-0.007219421
1641990854.659601955s,1641990854.649906301s,1641990854.649941026s,1641990854.660379369s,-0.009696s,0.010438s,0.000371s,-0.010067,-0.007218496
1641990854.660379369s,1641990854.650631533s,1641990854.650662552s,1641990854.661124495s,-0.009748s,0.010462s,0.000357s,-0.010105,-0.007219792
1641990854.661124495s,1641990854.651311663s,1641990854.651342475s,1641990854.661831522s,-0.009813s,0.010489s,0.000338s,-0.010151,-0.007220875
1641990854.661831522s,1641990854.652125550s,1641990854.652156395s,1641990854.662612116s,-0.009706s,0.010456s,0.000375s,-0.010081,-0.007221238
1641990854.662612116s,1641990854.652903412s,1641990854.652935763s,1641990854.663375336s,-0.009709s,0.010440s,0.000365s,-0.010074,-0.007221495
1641990854.663375336s,1641990854.653654327s,1641990854.653707365s,1641990854.664150467s,-0.009721s,0.010443s,0.000361s,-0.010082,-0.007221463
1641990854.664150467s,1641990854.654438946s,1641990854.654470089s,1641990854.664905217s,-0.009712s,0.010435s,0.000362s,-0.010073,-0.007221891
1641990854.664905217s,1641990854.655172890s,1641990854.655200761s,1641990854.665623948s,-0.009732s,0.010423s,0.000345s,-0.010078,-0.007222169
1641990854.665623948s,1641990854.655985195s,1641990854.656021187s,1641990854.666469497s,-0.009639s,0.010448s,0.000405s,-0.010044,-0.007222544
1641990854.666469497s,1641990854.656741663s,1641990854.656772251s,1641990854.667225350s,-0.009728s,0.010453s,0.000363s,-0.010091,-0.007222912
1641990854.667225350s,1641990854.657455781s,1641990854.657484040s,1641990854.676893610s,-0.009770s,0.019410s,0.004820s,-0.01459,-0.007223375
