T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641992749.972382090s,1641992750.022680470s,1641992750.022700256s,1641992749.973061568s,0.050298s,-0.049639s,0.000330s,0.049969,0.052710273
1641992749.973061568s,1641992750.023344939s,1641992750.023364497s,1641992749.973960377s,0.050283s,-0.049404s,0.000440s,0.049844,0.052710142
1641992749.973960377s,1641992750.024272598s,1641992750.024291499s,1641992749.974690502s,0.050312s,-0.049601s,0.000356s,0.049957,0.052710187
1641992749.974690502s,1641992750.024986128s,1641992750.025006066s,1641992749.975378589s,0.050296s,-0.049628s,0.000334s,0.049962,0.05271007
1641992749.975378589s,1641992750.025682825s,1641992750.025701773s,1641992749.976070481s,0.050304s,-0.049631s,0.000337s,0.049968,0.052710335
1641992749.976070481s,1641992750.026410831s,1641992750.026429491s,1641992749.976830251s,0.050340s,-0.049599s,0.000371s,0.04997,0.052710345
1641992749.976830251s,1641992750.027128200s,1641992750.027147115s,1641992749.977509432s,0.050298s,-0.049638s,0.000330s,0.049968,0.052710429
1641992749.977509432s,1641992750.027857704s,1641992750.027880877s,1641992749.978243336s,0.050348s,-0.049638s,0.000355s,0.049993,0.052710353
1641992749.978243336s,1641992750.028541988s,1641992750.028560860s,1641992749.978919800s,0.050299s,-0.049641s,0.000329s,0.04997,0.052710511
1641992749.978919800s,1641992750.029227852s,1641992750.029248018s,1641992749.979632623s,0.050308s,-0.049615s,0.000346s,0.049962,0.052710343
1641992749.979632623s,1641992750.029951042s,1641992750.029965154s,1641992749.985789760s,0.050318s,-0.044175s,0.003072s,0.047247,0.052710716
1641992749.985789760s,1641992750.036093070s,1641992750.036114343s,1641992749.990012498s,0.050303s,-0.046102s,0.002101s,0.048203,0.052710883
1641992749.990012498s,1641992750.040330221s,1641992750.040351174s,1641992749.990720164s,0.050318s,-0.049631s,0.000343s,0.049974,0.052711112
1641992749.990720164s,1641992750.041019696s,1641992750.041039229s,1641992749.991411803s,0.050299s,-0.049628s,0.000336s,0.049963,0.052711211
1641992749.991411803s,1641992750.041755503s,1641992750.041787382s,1641992749.992153398s,0.050344s,-0.049634s,0.000355s,0.049989,0.052711162
1641992749.992153398s,1641992750.042455065s,1641992750.042473917s,1641992749.992845826s,0.050302s,-0.049628s,0.000337s,0.049965,0.052710943
1641992749.992845826s,1641992750.043155183s,1641992750.043187295s,1641992749.993558186s,0.050309s,-0.049629s,0.000340s,0.049969,0.052710785
1641992749.993558186s,1641992750.043866121s,1641992750.043884689s,1641992749.994245704s,0.050308s,-0.049639s,0.000335s,0.049973,0.052710504
1641992749.994245704s,1641992750.044561339s,1641992750.044580675s,1641992749.994943437s,0.050316s,-0.049637s,0.000339s,0.049976,0.052710672
1641992749.994943437s,1641992750.045245661s,1641992750.045275597s,1641992749.998031280s,0.050302s,-0.047244s,0.001529s,0.048773,0.052710515
1641992749.998031280s,1641992750.048334546s,1641992750.048356890s,1641992749.998718003s,0.050303s,-0.049639s,0.000332s,0.049971,0.052710417
1641992749.998718003s,1641992750.049022763s,1641992750.049042480s,1641992749.999393656s,0.050305s,-0.049649s,0.000328s,0.049977,0.052710267
1641992749.999393656s,1641992750.049712448s,1641992750.049732045s,1641992750.000087065s,0.050319s,-0.049645s,0.000337s,0.049982,0.052710198
1641992750.000087065s,1641992750.050371514s,1641992750.050390572s,1641992750.000764347s,0.050284s,-0.049626s,0.000329s,0.049955,0.052710345
1641992750.000764347s,1641992750.051047138s,1641992750.051065616s,1641992750.001458382s,0.050283s,-0.049607s,0.000338s,0.049945,0.052710328
1641992750.001458382s,1641992750.051745748s,1641992750.051765666s,1641992750.002133087s,0.050287s,-0.049633s,0.000327s,0.04996,0.052710126
1641992750.002133087s,1641992750.052449968s,1641992750.052481369s,1641992750.002852366s,0.050317s,-0.049629s,0.000344s,0.049973,0.052709744
1641992750.002852366s,1641992750.053148776s,1641992750.053168278s,1641992750.003538156s,0.050296s,-0.049630s,0.000333s,0.049963,0.052709921
1641992750.003538156s,1641992750.053826646s,1641992750.053849420s,1641992750.004214117s,0.050288s,-0.049635s,0.000327s,0.049962,0.052710324
1641992750.004214117s,1641992750.054502662s,1641992750.054521899s,1641992750.004890017s,0.050289s,-0.049632s,0.000328s,0.04996,0.052710673
1641992750.004890017s,1641992750.055182861s,1641992750.055203224s,1641992750.005589363s,0.050293s,-0.049614s,0.000340s,0.049953,0.052710461
1641992750.005589363s,1641992750.055874906s,1641992750.055895286s,1641992750.006265321s,0.050286s,-0.049630s,0.000328s,0.049958,0.05271046
1641992750.006265321s,1641992750.056573318s,1641992750.056593475s,1641992750.006959301s,0.050308s,-0.049634s,0.000337s,0.049971,0.052710288
1641992750.006959301s,1641992750.057242624s,1641992750.057263715s,1641992750.007618618s,0.050283s,-0.049645s,0.000319s,0.049964,0.05271022
1641992750.007618618s,1641992750.057916273s,1641992750.057936328s,1641992750.008304350s,0.050297s,-0.049632s,0.000333s,0.049965,0.052709633
1641992750.008304350s,1641992750.058597536s,1641992750.058617982s,1641992750.008973551s,0.050293s,-0.049644s,0.000324s,0.049969,0.052709665
1641992750.008973551s,1641992750.059211144s,1641992750.059231743s,1641992750.009619742s,0.050238s,-0.049612s,0.000313s,0.049925,0.052709667
1641992750.009619742s,1641992750.059931237s,1641992750.059948510s,1641992750.010314984s,0.050312s,-0.049634s,0.000339s,0.049973,0.052709808
1641992750.010314984s,1641992750.060641634s,1641992750.060660894s,1641992750.011029809s,0.050327s,-0.049631s,0.000348s,0.049979,0.052709906
1641992750.011029809s,1641992750.061342962s,1641992750.061362460s,1641992750.011738702s,0.050313s,-0.049624s,0.000345s,0.049968,0.052709808
1641992750.011738702s,1641992750.062038699s,1641992750.062057588s,1641992750.012453048s,0.050300s,-0.049604s,0.000348s,0.049952,0.052709898
1641992750.012453048s,1641992750.062773235s,1641992750.062792129s,1641992750.013168627s,0.050320s,-0.049623s,0.000348s,0.049972,0.052709866
1641992750.013168627s,1641992750.063471583s,1641992750.063492271s,1641992750.013859014s,0.050303s,-0.049633s,0.000335s,0.049968,0.052709925
1641992750.013859014s,1641992750.064172567s,1641992750.064192100s,1641992750.014566520s,0.050313s,-0.049626s,0.000344s,0.04997,0.052710061
1641992750.014566520s,1641992750.064872820s,1641992750.064892675s,1641992750.015261632s,0.050306s,-0.049631s,0.000338s,0.049969,0.052710103
1641992750.015261632s,1641992750.065631755s,1641992750.065634563s,1641992750.018051380s,0.050370s,-0.047583s,0.001394s,0.048977,0.052709721
1641992750.018051380s,1641992750.068368267s,1641992750.068387495s,1641992750.018810969s,0.050317s,-0.049577s,0.000370s,0.049947,0.052709726
1641992750.018810969s,1641992750.069171687s,1641992750.069194970s,1641992750.019597107s,0.050361s,-0.049598s,0.000381s,0.049979,0.052709552
1641992750.019597107s,1641992750.069904356s,1641992750.069923888s,1641992750.020389416s,0.050307s,-0.049535s,0.000386s,0.049921,0.052709365
1641992750.020389416s,1641992750.070696833s,1641992750.070717359s,1641992750.021110264s,0.050308s,-0.049607s,0.000350s,0.049957,0.052709377
1641992750.021110264s,1641992750.071424440s,1641992750.071447630s,1641992750.021881276s,0.050314s,-0.049566s,0.000374s,0.04994,0.052709424
1641992750.021881276s,1641992750.072192409s,1641992750.072213712s,1641992750.022622960s,0.050311s,-0.049591s,0.000360s,0.049951,0.052709338
1641992750.022622960s,1641992750.072934561s,1641992750.072949754s,1641992750.023371812s,0.050312s,-0.049578s,0.000367s,0.049945,0.052709359
1641992750.023371812s,1641992750.073689872s,1641992750.073711086s,1641992750.024115376s,0.050318s,-0.049596s,0.000361s,0.049957,0.05270913
1641992750.024115376s,1641992750.074425945s,1641992750.074448831s,1641992750.024841205s,0.050311s,-0.049608s,0.000352s,0.049959,0.052709483
1641992750.024841205s,1641992750.075182800s,1641992750.075202026s,1641992750.025590788s,0.050342s,-0.049611s,0.000365s,0.049976,0.052709575
1641992750.025590788s,1641992750.075908703s,1641992750.075930711s,1641992750.026349906s,0.050318s,-0.049581s,0.000369s,0.049949,0.052709267
1641992750.026349906s,1641992750.076663241s,1641992750.076683716s,1641992750.027045594s,0.050313s,-0.049638s,0.000337s,0.049976,0.052709325
1641992750.027045594s,1641992750.077352117s,1641992750.077373823s,1641992750.030060250s,0.050307s,-0.047313s,0.001497s,0.04881,0.052709503
1641992750.030060250s,1641992750.080389735s,1641992750.080406831s,1641992750.030776324s,0.050329s,-0.049631s,0.000349s,0.04998,0.052709245
1641992750.030776324s,1641992750.081096862s,1641992750.081115509s,1641992750.031516952s,0.050321s,-0.049598s,0.000361s,0.04996,0.052709068
1641992750.031516952s,1641992750.081822683s,1641992750.081845468s,1641992750.032211966s,0.050306s,-0.049634s,0.000336s,0.04997,0.052708902
1641992750.032211966s,1641992750.082534228s,1641992750.082554706s,1641992750.032923132s,0.050322s,-0.049632s,0.000345s,0.049977,0.052708929
1641992750.032923132s,1641992750.083232256s,1641992750.083253105s,1641992750.033643184s,0.050309s,-0.049610s,0.000350s,0.049959,0.052708967
1641992750.033643184s,1641992750.083944899s,1641992750.084004658s,1641992750.034370063s,0.050302s,-0.049635s,0.000333s,0.049968,0.052709137
1641992750.034370063s,1641992750.084672966s,1641992750.084695440s,1641992750.035057034s,0.050303s,-0.049638s,0.000332s,0.049971,0.05270917
1641992750.035057034s,1641992750.085364842s,1641992750.085384775s,1641992750.035746075s,0.050308s,-0.049639s,0.000335s,0.049973,0.052709297
1641992750.035746075s,1641992750.086065264s,1641992750.086101401s,1641992750.036487005s,0.050319s,-0.049614s,0.000353s,0.049967,0.052709093
1641992750.036487005s,1641992750.086801852s,1641992750.086821839s,1641992750.037212293s,0.050315s,-0.049609s,0.000353s,0.049962,0.05270906
1641992750.037212293s,1641992750.087521967s,1641992750.087542790s,1641992750.037910948s,0.050310s,-0.049632s,0.000339s,0.049971,0.05270944
1641992750.037910948s,1641992750.088216855s,1641992750.088237800s,1641992750.038612939s,0.050306s,-0.049625s,0.000340s,0.049965,0.052709444
1641992750.038612939s,1641992750.088913827s,1641992750.088934592s,1641992750.039328162s,0.050301s,-0.049607s,0.000347s,0.049954,0.052709732
1641992750.039328162s,1641992750.089568695s,1641992750.089588955s,1641992750.039968616s,0.050241s,-0.049620s,0.000310s,0.04993,0.052710045
1641992750.039968616s,1641992750.090274586s,1641992750.090294856s,1641992750.040677803s,0.050306s,-0.049617s,0.000344s,0.049961,0.05271028
1641992750.040677803s,1641992750.090987031s,1641992750.091004412s,1641992750.041377180s,0.050309s,-0.049627s,0.000341s,0.049968,0.052710126
1641992750.041377180s,1641992750.091666893s,1641992750.091692212s,1641992750.042075161s,0.050290s,-0.049617s,0.000336s,0.049953,0.052712372
1641992750.042075161s,1641992750.092375703s,1641992750.092396792s,1641992750.042789494s,0.050301s,-0.049607s,0.000347s,0.049954,0.052716464
1641992750.042789494s,1641992750.093094362s,1641992750.093145591s,1641992750.043512406s,0.050305s,-0.049633s,0.000336s,0.049969,0.052718507
1641992750.043512406s,1641992750.093817609s,1641992750.093844024s,1641992750.044225984s,0.050305s,-0.049618s,0.000344s,0.049962,0.052717416
1641992750.044225984s,1641992750.094527889s,1641992750.094549896s,1641992750.044921057s,0.050302s,-0.049629s,0.000337s,0.049965,0.05271727
1641992750.044921057s,1641992750.095251878s,1641992750.095273339s,1641992750.045700046s,0.050331s,-0.049573s,0.000379s,0.049952,0.052717183
1641992750.045700046s,1641992750.096026375s,1641992750.096055942s,1641992750.046466613s,0.050326s,-0.049589s,0.000368s,0.049958,0.052717206
1641992750.046466613s,1641992750.096800501s,1641992750.096841870s,1641992750.047260119s,0.050334s,-0.049582s,0.000376s,0.049958,0.052717239
1641992750.047260119s,1641992750.097633176s,1641992750.097635355s,1641992750.048036414s,0.050373s,-0.049599s,0.000387s,0.049986,0.052716926
1641992750.048036414s,1641992750.098255766s,1641992750.098271470s,1641992750.048673859s,0.050220s,-0.049598s,0.000311s,0.049909,0.052719175
1641992750.048673859s,1641992750.098981585s,1641992750.099002024s,1641992750.049380477s,0.050308s,-0.049622s,0.000343s,0.049965,0.052719178
1641992750.049380477s,1641992750.099695799s,1641992750.099716227s,1641992750.050110580s,0.050315s,-0.049606s,0.000355s,0.04996,0.05271897
1641992750.050110580s,1641992750.100438706s,1641992750.100455928s,1641992750.050822668s,0.050328s,-0.049633s,0.000347s,0.049981,0.052719029
1641992750.050822668s,1641992750.101127331s,1641992750.101146334s,1641992750.054028099s,0.050305s,-0.047118s,0.001593s,0.048711,0.052718751
1641992750.054028099s,1641992750.104344712s,1641992750.104362181s,1641992750.054740118s,0.050317s,-0.049622s,0.000347s,0.049969,0.052718577
1641992750.054740118s,1641992750.105048814s,1641992750.105068647s,1641992750.055516945s,0.050309s,-0.049552s,0.000378s,0.04993,0.052720552
1641992750.055516945s,1641992750.105839955s,1641992750.105860211s,1641992750.056249895s,0.050323s,-0.049610s,0.000356s,0.049967,0.052720065
1641992750.056249895s,1641992750.106568929s,1641992750.106600364s,1641992750.056976585s,0.050319s,-0.049624s,0.000348s,0.049971,0.052719758
1641992750.056976585s,1641992750.107300829s,1641992750.107332280s,1641992750.057709162s,0.050324s,-0.049623s,0.000351s,0.049974,0.052719589
1641992750.057709162s,1641992750.108026716s,1641992750.108053229s,1641992750.058442778s,0.050318s,-0.049610s,0.000354s,0.049964,0.052719562
1641992750.058442778s,1641992750.108764305s,1641992750.108786272s,1641992750.059191627s,0.050322s,-0.049595s,0.000363s,0.049958,0.052718442
1641992750.059191627s,1641992750.109510482s,1641992750.109532417s,1641992750.059959450s,0.050319s,-0.049573s,0.000373s,0.049946,0.052719995
1641992750.059959450s,1641992750.110289262s,1641992750.110311642s,1641992750.060718708s,0.050330s,-0.049593s,0.000368s,0.049961,0.052719697
1641992750.060718708s,1641992750.111044436s,1641992750.111065012s,1641992750.061447128s,0.050326s,-0.049618s,0.000354s,0.049972,0.052718609
1641992750.061447128s,1641992750.111767607s,1641992750.111793206s,1641992750.066035143s,0.050320s,-0.045758s,0.002281s,0.048039,0.052718823
1641992750.066035143s,1641992750.116387002s,1641992750.116412962s,1641992750.066811553s,0.050352s,-0.049601s,0.000375s,0.049977,0.052718613
1641992750.066811553s,1641992750.117151909s,1641992750.117174093s,1641992750.067542158s,0.050340s,-0.049632s,0.000354s,0.049986,0.052724468
1641992750.067542158s,1641992750.117876732s,1641992750.117917452s,1641992750.068297518s,0.050335s,-0.049620s,0.000357s,0.049977,0.052724666
1641992750.068297518s,1641992750.118630490s,1641992750.118665255s,1641992750.069038716s,0.050333s,-0.049627s,0.000353s,0.04998,0.052724974
1641992750.069038716s,1641992750.119397025s,1641992750.119418184s,1641992750.069786220s,0.050358s,-0.049632s,0.000363s,0.049995,0.052724748
1641992750.069786220s,1641992750.120140974s,1641992750.120178740s,1641992750.070573427s,0.050355s,-0.049605s,0.000375s,0.04998,0.052724801
1641992750.070573427s,1641992750.120870134s,1641992750.120890723s,1641992750.071288752s,0.050297s,-0.049602s,0.000347s,0.049949,0.052724846
1641992750.071288752s,1641992750.121492905s,1641992750.121520454s,1641992750.071937844s,0.050204s,-0.049583s,0.000311s,0.049893,0.052724905
1641992750.071937844s,1641992750.122265694s,1641992750.122286468s,1641992750.072665062s,0.050328s,-0.049622s,0.000353s,0.049975,0.052724933
1641992750.072665062s,1641992750.122992355s,1641992750.123012812s,1641992750.073410240s,0.050327s,-0.049603s,0.000362s,0.049965,0.052725021
1641992750.073410240s,1641992750.123712827s,1641992750.123733405s,1641992750.074124952s,0.050303s,-0.049608s,0.000347s,0.049955,0.052725021
1641992750.074124952s,1641992750.124429758s,1641992750.124454570s,1641992750.074887817s,0.050305s,-0.049567s,0.000369s,0.049936,0.052725143
1641992750.074887817s,1641992750.125189217s,1641992750.125215304s,1641992750.075606989s,0.050302s,-0.049608s,0.000347s,0.049955,0.052725141
1641992750.075606989s,1641992750.125901735s,1641992750.125924310s,1641992750.076320662s,0.050295s,-0.049604s,0.000345s,0.049949,0.052724992
1641992750.076320662s,1641992750.126632777s,1641992750.126645040s,1641992750.077044694s,0.050312s,-0.049600s,0.000356s,0.049956,0.052725256
1641992750.077044694s,1641992750.127343323s,1641992750.127364325s,1641992750.077805213s,0.050299s,-0.049559s,0.000370s,0.049929,0.052725461
1641992750.077805213s,1641992750.128109573s,1641992750.128130581s,1641992750.078517390s,0.050304s,-0.049613s,0.000345s,0.049959,0.052725576
1641992750.078517390s,1641992750.128824287s,1641992750.128845871s,1641992750.079230599s,0.050307s,-0.049615s,0.000346s,0.049961,0.052725824
1641992750.079230599s,1641992750.129532650s,1641992750.129534663s,1641992750.079945403s,0.050302s,-0.049589s,0.000356s,0.049946,0.052725973
1641992750.079945403s,1641992750.130259134s,1641992750.130279812s,1641992750.080699623s,0.050314s,-0.049580s,0.000367s,0.049947,0.052726351
1641992750.080699623s,1641992750.131034634s,1641992750.131058627s,1641992750.081449620s,0.050335s,-0.049609s,0.000363s,0.049972,0.052726058
1641992750.081449620s,1641992750.131768168s,1641992750.131790926s,1641992750.082174049s,0.050319s,-0.049617s,0.000351s,0.049968,0.052728196
1641992750.082174049s,1641992750.133156078s,1641992750.133178559s,1641992750.083585425s,0.050982s,-0.049593s,0.000695s,0.050287,0.05272827
1641992750.083585425s,1641992750.133916672s,1641992750.133967633s,1641992750.084335277s,0.050331s,-0.049632s,0.000349s,0.049982,0.052728345
1641992750.084335277s,1641992750.134642973s,1641992750.134677990s,1641992750.085043978s,0.050308s,-0.049634s,0.000337s,0.049971,0.052728316
1641992750.085043978s,1641992750.135360261s,1641992750.135384016s,1641992750.085775728s,0.050316s,-0.049608s,0.000354s,0.049962,0.052728463
1641992750.085775728s,1641992750.136088156s,1641992750.136106809s,1641992750.088229051s,0.050313s,-0.047878s,0.001217s,0.049095,0.052728523
1641992750.088229051s,1641992750.138547714s,1641992750.138567266s,1641992750.089002525s,0.050319s,-0.049565s,0.000377s,0.049942,0.052728417
1641992750.089002525s,1641992750.139352326s,1641992750.139355741s,1641992750.089742970s,0.050350s,-0.049613s,0.000368s,0.049981,0.052728275
1641992750.089742970s,1641992750.140108856s,1641992750.140111968s,1641992750.090480280s,0.050366s,-0.049632s,0.000367s,0.049999,0.052728328
1641992750.090480280s,1641992750.140804753s,1641992750.140828497s,1641992750.091194880s,0.050324s,-0.049634s,0.000345s,0.049979,0.052728374
1641992750.091194880s,1641992750.141521807s,1641992750.141542082s,1641992750.091955261s,0.050327s,-0.049587s,0.000370s,0.049957,0.052728263
1641992750.091955261s,1641992750.142287622s,1641992750.142306857s,1641992750.092678699s,0.050333s,-0.049628s,0.000352s,0.04998,0.052728462
1641992750.092678699s,1641992750.142990087s,1641992750.143010860s,1641992750.093399799s,0.050311s,-0.049611s,0.000350s,0.049961,0.052728275
1641992750.093399799s,1641992750.143713284s,1641992750.143735452s,1641992750.094129554s,0.050313s,-0.049606s,0.000354s,0.04996,0.052728175
1641992750.094129554s,1641992750.144452966s,1641992750.144473443s,1641992750.094836937s,0.050323s,-0.049637s,0.000343s,0.04998,0.052728095
1641992750.094836937s,1641992750.145158566s,1641992750.145182020s,1641992750.095586679s,0.050322s,-0.049595s,0.000363s,0.049958,0.052727894
1641992750.095586679s,1641992750.145899188s,1641992750.145920646s,1641992750.096299719s,0.050313s,-0.049621s,0.000346s,0.049967,0.052727982
1641992750.096299719s,1641992750.146615275s,1641992750.146633352s,1641992750.101357992s,0.050316s,-0.045275s,0.002520s,0.047796,0.052727964
1641992750.101357992s,1641992750.151697217s,1641992750.151699644s,1641992750.102065075s,0.050339s,-0.049634s,0.000352s,0.049987,0.052728144
1641992750.102065075s,1641992750.152396713s,1641992750.152398739s,1641992750.102765450s,0.050332s,-0.049633s,0.000349s,0.049982,0.052728213
1641992750.102765450s,1641992750.153064404s,1641992750.153084215s,1641992750.103482927s,0.050299s,-0.049601s,0.000349s,0.04995,0.052728434
1641992750.103482927s,1641992750.153779571s,1641992750.153801252s,1641992750.104160948s,0.050297s,-0.049640s,0.000328s,0.049968,0.052728622
1641992750.104160948s,1641992750.154454456s,1641992750.154475712s,1641992750.104865624s,0.050293s,-0.049610s,0.000342s,0.049952,0.052728637
1641992750.104865624s,1641992750.155194915s,1641992750.155197008s,1641992750.105564182s,0.050329s,-0.049633s,0.000348s,0.049981,0.052728471
1641992750.105564182s,1641992750.155865537s,1641992750.155883468s,1641992750.106256023s,0.050301s,-0.049628s,0.000337s,0.049964,0.052728205
1641992750.106256023s,1641992750.156576799s,1641992750.156605417s,1641992750.106991507s,0.050321s,-0.049614s,0.000353s,0.049967,0.052728333
1641992750.106991507s,1641992750.157287224s,1641992750.157313907s,1641992750.107692909s,0.050296s,-0.049621s,0.000337s,0.049958,0.052728537
1641992750.107692909s,1641992750.158020376s,1641992750.158030236s,1641992750.108529952s,0.050327s,-0.049500s,0.000414s,0.049914,0.052728649
1641992750.108529952s,1641992750.158829959s,1641992750.158849527s,1641992750.109267621s,0.050300s,-0.049582s,0.000359s,0.049941,0.052728513
1641992750.109267621s,1641992750.159571210s,1641992750.159593093s,1641992750.109980153s,0.050303s,-0.049613s,0.000345s,0.049958,0.052728428
1641992750.109980153s,1641992750.160341478s,1641992750.160343492s,1641992750.110751561s,0.050361s,-0.049592s,0.000385s,0.049977,0.052728154
1641992750.110751561s,1641992750.161057143s,1641992750.161078953s,1641992750.111453219s,0.050306s,-0.049626s,0.000340s,0.049966,0.052727959
1641992750.111453219s,1641992750.161974029s,1641992750.161976113s,1641992750.112356349s,0.050521s,-0.049620s,0.000450s,0.05007,0.052727947
1641992750.112356349s,1641992750.162765523s,1641992750.162766965s,1641992750.113152980s,0.050409s,-0.049614s,0.000398s,0.050012,0.052727717
1641992750.113152980s,1641992750.163467475s,1641992750.163488452s,1641992750.113883500s,0.050314s,-0.049605s,0.000355s,0.04996,0.0527277
1641992750.113883500s,1641992750.164198335s,1641992750.164200364s,1641992750.114603134s,0.050315s,-0.049597s,0.000359s,0.049956,0.052727443
1641992750.114603134s,1641992750.164911661s,1641992750.164937529s,1641992750.115317467s,0.050309s,-0.049620s,0.000344s,0.049964,0.052727513
1641992750.115317467s,1641992750.165516325s,1641992750.165538049s,1641992750.115951719s,0.050199s,-0.049586s,0.000306s,0.049893,0.05272724
1641992750.115951719s,1641992750.166267291s,1641992750.166287284s,1641992750.116681612s,0.050316s,-0.049606s,0.000355s,0.049961,0.052727242
1641992750.116681612s,1641992750.166994732s,1641992750.167017545s,1641992750.117432305s,0.050313s,-0.049585s,0.000364s,0.049949,0.052727179
1641992750.117432305s,1641992750.167688140s,1641992750.167703895s,1641992750.118109757s,0.050256s,-0.049594s,0.000331s,0.049925,0.052727045
1641992750.118109757s,1641992750.168429703s,1641992750.168451263s,1641992750.118859177s,0.050320s,-0.049592s,0.000364s,0.049956,0.052726887
1641992750.118859177s,1641992750.169180145s,1641992750.169200871s,1641992750.119604001s,0.050321s,-0.049597s,0.000362s,0.049959,0.052731826
1641992750.119604001s,1641992750.169938863s,1641992750.169948840s,1641992750.120317630s,0.050335s,-0.049631s,0.000352s,0.049983,0.052732789
1641992750.120317630s,1641992750.170633640s,1641992750.170654400s,1641992750.121047687s,0.050316s,-0.049607s,0.000355s,0.049961,0.052731724
1641992750.121047687s,1641992750.171366830s,1641992750.171386403s,1641992750.126073030s,0.050319s,-0.045313s,0.002503s,0.047816,0.052731527
1641992750.126073030s,1641992750.176415104s,1641992750.176437216s,1641992750.126876439s,0.050342s,-0.049561s,0.000391s,0.049951,0.05273523
1641992750.126876439s,1641992750.177228183s,1641992750.177248348s,1641992750.127649038s,0.050352s,-0.049599s,0.000376s,0.049976,0.052735258
1641992750.127649038s,1641992750.177993215s,1641992750.178015098s,1641992750.128411090s,0.050344s,-0.049604s,0.000370s,0.049974,0.052735117
1641992750.128411090s,1641992750.178734423s,1641992750.178757005s,1641992750.129164953s,0.050323s,-0.049592s,0.000366s,0.049958,0.052734901
1641992750.129164953s,1641992750.179479780s,1641992750.179501379s,1641992750.129885742s,0.050315s,-0.049616s,0.000350s,0.049965,0.052734514
1641992750.129885742s,1641992750.180206053s,1641992750.180226154s,1641992750.130610413s,0.050320s,-0.049616s,0.000352s,0.049968,0.052734446
1641992750.130610413s,1641992750.180960894s,1641992750.180962955s,1641992750.131373154s,0.050350s,-0.049590s,0.000380s,0.04997,0.052734445
1641992750.131373154s,1641992750.181705892s,1641992750.181727346s,1641992750.132143851s,0.050333s,-0.049584s,0.000375s,0.049958,0.052734006
1641992750.132143851s,1641992750.182452511s,1641992750.182473023s,1641992750.132861230s,0.050309s,-0.049612s,0.000348s,0.04996,0.052734073
1641992750.132861230s,1641992750.183183529s,1641992750.183203036s,1641992750.137104790s,0.050322s,-0.046098s,0.002112s,0.04821,0.052734245
1641992750.137104790s,1641992750.187424762s,1641992750.187444847s,1641992750.137809910s,0.050320s,-0.049635s,0.000342s,0.049977,0.052734043
1641992750.137809910s,1641992750.188137661s,1641992750.188209660s,1641992750.138589042s,0.050328s,-0.049621s,0.000354s,0.049974,0.052734064
1641992750.138589042s,1641992750.188896262s,1641992750.188928970s,1641992750.139314271s,0.050307s,-0.049615s,0.000346s,0.049961,0.05273435
1641992750.139314271s,1641992750.189491029s,1641992750.189521669s,1641992750.139938110s,0.050177s,-0.049583s,0.000297s,0.04988,0.052733696
1641992750.139938110s,1641992750.190254834s,1641992750.190287306s,1641992750.140676328s,0.050317s,-0.049611s,0.000353s,0.049964,0.052733705
1641992750.140676328s,1641992750.191000189s,1641992750.191030070s,1641992750.141420690s,0.050324s,-0.049609s,0.000357s,0.049967,0.052733737
1641992750.141420690s,1641992750.191721481s,1641992750.191750404s,1641992750.142106173s,0.050301s,-0.049644s,0.000328s,0.049973,0.052733592
1641992750.142106173s,1641992750.192428128s,1641992750.192430103s,1641992750.142785946s,0.050322s,-0.049644s,0.000339s,0.049983,0.052730564
1641992750.142785946s,1641992750.193097545s,1641992750.193125595s,1641992750.143637230s,0.050312s,-0.049488s,0.000412s,0.0499,0.052730304
1641992750.143637230s,1641992750.193940994s,1641992750.194006185s,1641992750.144371442s,0.050304s,-0.049635s,0.000335s,0.049969,0.052730264
1641992750.144371442s,1641992750.194681415s,1641992750.194709055s,1641992750.145106305s,0.050310s,-0.049603s,0.000354s,0.049956,0.052730022
1641992750.145106305s,1641992750.195420592s,1641992750.195452172s,1641992750.145846236s,0.050314s,-0.049606s,0.000354s,0.04996,0.052729912
1641992750.145846236s,1641992750.196196225s,1641992750.196197787s,1641992750.146638195s,0.050350s,-0.049560s,0.000395s,0.049955,0.052729821
1641992750.146638195s,1641992750.196943905s,1641992750.196956720s,1641992750.147364039s,0.050306s,-0.049592s,0.000357s,0.049949,0.052729732
1641992750.147364039s,1641992750.197667589s,1641992750.197680945s,1641992750.148068522s,0.050303s,-0.049613s,0.000345s,0.049958,0.052729719
1641992750.148068522s,1641992750.198383823s,1641992750.198414549s,1641992750.148823243s,0.050315s,-0.049591s,0.000362s,0.049953,0.052729611
1641992750.148823243s,1641992750.199146441s,1641992750.199188949s,1641992750.149579900s,0.050323s,-0.049609s,0.000357s,0.049966,0.052729626
1641992750.149579900s,1641992750.199891374s,1641992750.199915639s,1641992750.150316226s,0.050311s,-0.049599s,0.000356s,0.049955,0.052729408
1641992750.150316226s,1641992750.200615952s,1641992750.200645337s,1641992750.151064134s,0.050300s,-0.049581s,0.000359s,0.04994,0.052733039
1641992750.151064134s,1641992750.201383475s,1641992750.201418654s,1641992750.151965635s,0.050319s,-0.049453s,0.000433s,0.049886,0.052731045
1641992750.151965635s,1641992750.202281552s,1641992750.202307507s,1641992750.152725604s,0.050316s,-0.049582s,0.000367s,0.049949,0.052730973
1641992750.152725604s,1641992750.202905318s,1641992750.202938857s,1641992750.153388498s,0.050180s,-0.049550s,0.000315s,0.049865,0.052730958
