frame,time,offset,recv time,send,the,raw
171,0.044323802,0.002371907,1641860745,1641860745,0.041960001,1.5842
172,0.040889859,0.002327561,1641860745,1641860745,0.038569927,1.5842
173,0.040313721,0.002359867,1641860745,1641860745,0.037970066,1.5842
174,0.044344902,0.00220418,1641860745,1641860745,0.042150021,1.5842
175,0.05328691,0.002811313,1641860745,1641860745,0.050489902,1.5842
176,0.039381385,0.001892447,1641860745,1641860745,0.037499905,1.5842
177,0.041107655,0.002127647,1641860745,1641860745,0.038990021,1.5842
178,0.040341377,0.002646208,1641860745,1641860745,0.037699938,1.5842
179,0.040862918,0.001932502,1641860745,1641860745,0.038949966,1.5842
180,0.040852666,0.002211213,1641860745,1641860745,0.038660049,1.5842
181,0.04354918,0.002301812,1641860745,1641860745,0.041260004,1.5842
182,0.041193247,0.002187014,1641860745,1641860745,0.039020061,1.5842
183,0.04098165,0.002256513,1641860745,1641860745,0.03873992,1.5842
184,0.040456653,0.002258897,1641860745,1641860745,0.038209915,1.5842
185,0.051823497,0.002282739,1641860745,1641860745,0.049550056,1.5842
186,0.039267421,0.003085971,1641860745,1641860745,0.036200047,1.5842
187,0.042475939,0.002282858,1641860745,1641860745,0.040210009,1.5842
188,0.040655375,0.003375292,1641860745,1641860745,0.037289858,1.5842
189,0.120333314,0.00199616,1641860745,1641860745,0.118350029,1.5842
190,0.04019618,0.002212524,1641860745,1641860745,0.037990093,1.5842
191,0.041573644,0.00222218,1641860745,1641860745,0.039360046,1.5842
192,0.040579915,0.002892852,1641860746,1641860745,0.037700176,1.5842
193,0.030524731,0.002133131,1641860746,1641860746,0.028399944,1.5842
194,0.04235816,0.00219965,1641860746,1641860746,0.040169954,1.5842
195,0.043914676,0.002084374,1641860746,1641860746,0.041840076,1.5842
196,0.154242396,0.002161622,1641860746,1641860746,0.152089834,1.5842
197,0.054727674,0.002303004,1641860746,1641860746,0.052429914,1.5842
198,0.039546013,0.0022192,1641860746,1641860746,0.037329912,1.5842
199,0.041396737,0.002105355,1641860746,1641860746,0.039309978,1.5842
200,0.038297176,0.002748489,1641860746,1641860746,0.035560131,1.5842
201,0.041247368,0.002317667,1641860746,1641860746,0.038939953,1.5842
202,0.040243745,0.002624869,1641860746,1641860746,0.037640095,1.5842
203,0.04941678,0.002212286,1641860746,1641860746,0.047230005,1.5842
204,0.051466703,0.002247334,1641860746,1641860746,0.049230099,1.5842
205,0.039373279,0.001710773,1641860746,1641860746,0.037669897,1.5842
206,0.044332623,0.002337575,1641860746,1641860746,0.042010069,1.5842
207,0.043643236,0.002795219,1641860746,1641860746,0.040860176,1.5842
208,0.039265871,0.001963377,1641860746,1641860746,0.037310123,1.5842
209,0.040030122,0.002113223,1641860746,1641860746,0.037930012,1.5842
210,0.041340947,0.001494288,1641860746,1641860746,0.03986001,1.5842
211,0.040677071,0.002912998,1641860746,1641860746,0.037779808,1.5842
212,0.040432096,0.00193584,1641860746,1641860746,0.038510084,1.5842
213,0.039815903,0.002169132,1641860747,1641860746,0.037660122,1.5842
214,0.045448065,0.002298594,1641860747,1641860747,0.043159962,1.5842
215,0.051138759,0.002400279,1641860747,1641860747,0.048749924,1.5842
216,0.040302277,0.00225091,1641860747,1641860747,0.038060188,1.5842
217,0.050691724,0.002374291,1641860747,1641860747,0.04832983,1.5842
218,0.038680196,0.002380013,1641860747,1641860747,0.036310196,1.5842
219,0.042888403,0.00223732,1641860747,1641860747,0.040659904,1.5842
220,0.047110915,0.003258824,1641860747,1641860747,0.043870211,1.5842
221,0.040571213,0.002092838,1641860747,1641860747,0.038489819,1.5842
