T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641991855.368246591s,1641991855.388584221s,1641991855.388633362s,1641991855.369228646s,0.020338s,-0.019405s,0.000466s,0.019871,0.022637273
1641991855.369228646s,1641991855.389502927s,1641991855.389514906s,1641991855.370038169s,0.020274s,-0.019477s,0.000399s,0.019876,0.022637356
1641991855.370038169s,1641991855.390391171s,1641991855.390407785s,1641991855.370888009s,0.020353s,-0.019520s,0.000417s,0.019936,0.022637773
1641991855.370888009s,1641991855.391182787s,1641991855.391232538s,1641991855.371731913s,0.020295s,-0.019500s,0.000397s,0.019898,0.022637784
1641991855.371731913s,1641991855.392028990s,1641991855.392052377s,1641991855.372606443s,0.020297s,-0.019446s,0.000426s,0.019871,0.022638114
1641991855.372606443s,1641991855.392854524s,1641991855.392891888s,1641991855.373441914s,0.020248s,-0.019450s,0.000399s,0.019849,0.022637987
1641991855.373441914s,1641991855.393862530s,1641991855.393939151s,1641991855.374442832s,0.020421s,-0.019496s,0.000462s,0.019958,0.022637542
1641991855.374442832s,1641991855.394689740s,1641991855.394721763s,1641991855.375214205s,0.020247s,-0.019508s,0.000370s,0.019877,0.022638172
1641991855.375214205s,1641991855.395613169s,1641991855.395630316s,1641991855.376121623s,0.020399s,-0.019509s,0.000445s,0.019954,0.022638485
1641991855.376121623s,1641991855.396398738s,1641991855.396430302s,1641991855.376887877s,0.020277s,-0.019542s,0.000367s,0.01991,0.022638251
1641991855.376887877s,1641991855.397125750s,1641991855.397146548s,1641991855.377609077s,0.020238s,-0.019537s,0.000350s,0.019888,0.0226387
1641991855.377609077s,1641991855.397855310s,1641991855.397931697s,1641991855.378384818s,0.020246s,-0.019547s,0.000350s,0.019897,0.022638158
1641991855.378384818s,1641991855.398622726s,1641991855.398658785s,1641991855.379177586s,0.020238s,-0.019481s,0.000378s,0.01986,0.02263746
1641991855.379177586s,1641991855.399491959s,1641991855.399520163s,1641991855.380005543s,0.020314s,-0.019515s,0.000400s,0.019915,0.022641436
1641991855.380005543s,1641991855.400400586s,1641991855.400422369s,1641991855.380943206s,0.020395s,-0.019479s,0.000458s,0.019937,0.022641062
1641991855.380943206s,1641991855.401233596s,1641991855.401248263s,1641991855.381742913s,0.020290s,-0.019505s,0.000393s,0.019898,0.022638564
1641991855.381742913s,1641991855.402180349s,1641991855.402243513s,1641991855.382767201s,0.020437s,-0.019476s,0.000481s,0.019957,0.022638007
1641991855.382767201s,1641991855.403125065s,1641991855.403158276s,1641991855.383681245s,0.020358s,-0.019477s,0.000440s,0.019917,0.022637604
1641991855.383681245s,1641991855.403970304s,1641991855.404009127s,1641991855.384534301s,0.020289s,-0.019475s,0.000407s,0.019882,0.022647559
1641991855.384534301s,1641991855.404887978s,1641991855.404978794s,1641991855.385478206s,0.020354s,-0.019500s,0.000427s,0.019927,0.022656877
1641991855.385478206s,1641991855.405702004s,1641991855.405728577s,1641991855.386250928s,0.020224s,-0.019478s,0.000373s,0.019851,0.022656859
1641991855.386250928s,1641991855.406528120s,1641991855.406550736s,1641991855.387038910s,0.020277s,-0.019512s,0.000383s,0.019894,0.022666945
1641991855.387038910s,1641991855.407423838s,1641991855.407468817s,1641991855.387962662s,0.020385s,-0.019506s,0.000439s,0.019946,0.02266673
1641991855.387962662s,1641991855.408219763s,1641991855.408263628s,1641991855.388751867s,0.020257s,-0.019512s,0.000373s,0.019884,0.022664132
1641991855.388751867s,1641991855.409013600s,1641991855.409028550s,1641991855.389482284s,0.020262s,-0.019546s,0.000358s,0.019904,0.022663673
1641991855.389482284s,1641991855.409763596s,1641991855.409798786s,1641991855.390303247s,0.020281s,-0.019496s,0.000393s,0.019889,0.022672159
1641991855.390303247s,1641991855.410555813s,1641991855.410606715s,1641991855.391099597s,0.020253s,-0.019507s,0.000373s,0.01988,0.022672184
1641991855.391099597s,1641991855.411365322s,1641991855.411396493s,1641991855.391869274s,0.020266s,-0.019527s,0.000369s,0.019896,0.022671358
1641991855.391869274s,1641991855.412184023s,1641991855.412218020s,1641991855.392700781s,0.020315s,-0.019517s,0.000399s,0.019916,0.022669187
1641991855.392700781s,1641991855.413038241s,1641991855.413142670s,1641991855.393609661s,0.020338s,-0.019533s,0.000402s,0.019935,0.022668499
1641991855.393609661s,1641991855.413835412s,1641991855.413857144s,1641991855.394328211s,0.020226s,-0.019529s,0.000348s,0.019877,0.022673093
1641991855.394328211s,1641991855.414606419s,1641991855.414628680s,1641991855.395107553s,0.020278s,-0.019521s,0.000378s,0.0199,0.022672473
1641991855.395107553s,1641991855.415365353s,1641991855.415407362s,1641991855.395866848s,0.020258s,-0.019541s,0.000359s,0.019899,0.022672869
1641991855.395866848s,1641991855.416118062s,1641991855.416155305s,1641991855.396646071s,0.020251s,-0.019509s,0.000371s,0.01988,0.022672058
1641991855.396646071s,1641991855.416866714s,1641991855.416888880s,1641991855.397383490s,0.020221s,-0.019506s,0.000358s,0.019863,0.022671549
1641991855.397383490s,1641991855.417637561s,1641991855.417691091s,1641991855.398175276s,0.020254s,-0.019516s,0.000369s,0.019885,0.022670843
1641991855.398175276s,1641991855.418434255s,1641991855.418476450s,1641991855.398981485s,0.020259s,-0.019495s,0.000382s,0.019877,0.022668761
1641991855.398981485s,1641991855.419196766s,1641991855.419221893s,1641991855.399711917s,0.020215s,-0.019510s,0.000353s,0.019863,0.022668725
1641991855.399711917s,1641991855.419985260s,1641991855.420036787s,1641991855.400543335s,0.020273s,-0.019493s,0.000390s,0.019883,0.022668306
1641991855.400543335s,1641991855.420851259s,1641991855.420893453s,1641991855.401414946s,0.020308s,-0.019479s,0.000415s,0.019893,0.022678041
1641991855.401414946s,1641991855.421674787s,1641991855.421691617s,1641991855.402202766s,0.020260s,-0.019489s,0.000386s,0.019874,0.022686032
1641991855.402202766s,1641991855.422466638s,1641991855.422507696s,1641991855.402992657s,0.020264s,-0.019515s,0.000374s,0.019889,0.022685318
1641991855.402992657s,1641991855.423433154s,1641991855.423435646s,1641991855.403922993s,0.020440s,-0.019513s,0.000464s,0.019976,0.02268538
1641991855.403922993s,1641991855.424160378s,1641991855.424162796s,1641991855.404651442s,0.020237s,-0.019511s,0.000363s,0.019874,0.022684582
1641991855.404651442s,1641991855.424940236s,1641991855.424942697s,1641991855.405469922s,0.020289s,-0.019473s,0.000408s,0.019881,0.022684124
1641991855.405469922s,1641991855.425729713s,1641991855.425759249s,1641991855.406290663s,0.020260s,-0.019469s,0.000396s,0.019864,0.02268366
1641991855.406290663s,1641991855.426532845s,1641991855.426576486s,1641991855.407041439s,0.020242s,-0.019535s,0.000354s,0.019888,0.022682952
1641991855.407041439s,1641991855.427280201s,1641991855.427282814s,1641991855.407774987s,0.020239s,-0.019508s,0.000365s,0.019873,0.022690928
1641991855.407774987s,1641991855.428022789s,1641991855.428053353s,1641991855.408547887s,0.020248s,-0.019506s,0.000371s,0.019877,0.022686977
1641991855.408547887s,1641991855.428880862s,1641991855.428919523s,1641991855.409418434s,0.020333s,-0.019501s,0.000416s,0.019917,0.022687997
1641991855.409418434s,1641991855.429693356s,1641991855.429740837s,1641991855.410271606s,0.020275s,-0.019469s,0.000403s,0.019872,0.022695263
1641991855.410271606s,1641991855.430669275s,1641991855.430743111s,1641991855.411243750s,0.020398s,-0.019500s,0.000449s,0.019949,0.022694524
1641991855.411243750s,1641991855.431486430s,1641991855.431531970s,1641991855.412021290s,0.020243s,-0.019511s,0.000366s,0.019877,0.022694186
1641991855.412021290s,1641991855.432412919s,1641991855.432502731s,1641991855.412995921s,0.020391s,-0.019507s,0.000442s,0.019949,0.022693431
1641991855.412995921s,1641991855.433236415s,1641991855.433263945s,1641991855.413736275s,0.020241s,-0.019528s,0.000356s,0.019884,0.02269334
1641991855.413736275s,1641991855.434066651s,1641991855.434164474s,1641991855.414642754s,0.020330s,-0.019522s,0.000404s,0.019926,0.022692729
1641991855.414642754s,1641991855.435166910s,1641991855.435226076s,1641991855.415786058s,0.020524s,-0.019440s,0.000542s,0.019982,0.022692452
1641991855.415786058s,1641991855.436798414s,1641991855.436825679s,1641991855.417401217s,0.021012s,-0.019424s,0.000794s,0.020218,0.022692214
1641991855.417401217s,1641991855.437651787s,1641991855.437688591s,1641991855.418197704s,0.020251s,-0.019491s,0.000380s,0.019871,0.022691767
1641991855.418197704s,1641991855.438457896s,1641991855.438496547s,1641991855.419005015s,0.020260s,-0.019492s,0.000384s,0.019876,0.022691307
1641991855.419005015s,1641991855.439284565s,1641991855.439335445s,1641991855.419871678s,0.020280s,-0.019464s,0.000408s,0.019872,0.022690854
1641991855.419871678s,1641991855.440169474s,1641991855.440190832s,1641991855.420691924s,0.020298s,-0.019499s,0.000400s,0.019898,0.022690516
1641991855.420691924s,1641991855.440987654s,1641991855.441041411s,1641991855.421579930s,0.020296s,-0.019462s,0.000417s,0.019879,0.022690613
1641991855.421579930s,1641991855.441820838s,1641991855.441883191s,1641991855.422375277s,0.020241s,-0.019508s,0.000367s,0.019874,0.022689949
1641991855.422375277s,1641991855.442670661s,1641991855.442688192s,1641991855.423214390s,0.020295s,-0.019474s,0.000411s,0.019885,0.022689196
1641991855.423214390s,1641991855.443505785s,1641991855.443528611s,1641991855.424005736s,0.020291s,-0.019523s,0.000384s,0.019907,0.022688925
1641991855.424005736s,1641991855.444244016s,1641991855.444371604s,1641991855.424930347s,0.020238s,-0.019441s,0.000398s,0.01984,0.022688667
1641991855.424930347s,1641991855.445272536s,1641991855.445299172s,1641991855.425835096s,0.020342s,-0.019464s,0.000439s,0.019903,0.022688462
1641991855.425835096s,1641991855.446098232s,1641991855.446166013s,1641991855.426658453s,0.020263s,-0.019508s,0.000378s,0.019885,0.022688789
1641991855.426658453s,1641991855.446985871s,1641991855.447013108s,1641991855.427535103s,0.020328s,-0.019478s,0.000425s,0.019903,0.022688947
1641991855.427535103s,1641991855.447762203s,1641991855.447783533s,1641991855.428318140s,0.020227s,-0.019465s,0.000381s,0.019846,0.022689105
1641991855.428318140s,1641991855.448587019s,1641991855.448608381s,1641991855.429124267s,0.020269s,-0.019484s,0.000392s,0.019876,0.022689135
1641991855.429124267s,1641991855.449413897s,1641991855.449453497s,1641991855.429973479s,0.020290s,-0.019480s,0.000405s,0.019885,0.022688382
1641991855.429973479s,1641991855.450231417s,1641991855.450260901s,1641991855.430734322s,0.020258s,-0.019526s,0.000366s,0.019892,0.022692711
1641991855.430734322s,1641991855.451003061s,1641991855.451046239s,1641991855.431567418s,0.020269s,-0.019479s,0.000395s,0.019874,0.022692283
1641991855.431567418s,1641991855.451838245s,1641991855.451868567s,1641991855.432404732s,0.020271s,-0.019464s,0.000404s,0.019867,0.022692266
1641991855.432404732s,1641991855.452663782s,1641991855.452703462s,1641991855.433231249s,0.020259s,-0.019472s,0.000394s,0.019866,0.022691974
1641991855.433231249s,1641991855.453466766s,1641991855.453491608s,1641991855.434037820s,0.020235s,-0.019454s,0.000391s,0.019845,0.022691686
1641991855.434037820s,1641991855.454309971s,1641991855.454345184s,1641991855.434874251s,0.020272s,-0.019471s,0.000401s,0.019871,0.022691578
1641991855.434874251s,1641991855.455117264s,1641991855.455156828s,1641991855.435660589s,0.020243s,-0.019496s,0.000373s,0.01987,0.022691331
1641991855.435660589s,1641991855.455877911s,1641991855.455902132s,1641991855.436411372s,0.020217s,-0.019491s,0.000363s,0.019854,0.022691345
1641991855.436411372s,1641991855.456649009s,1641991855.456672379s,1641991855.437161508s,0.020238s,-0.019511s,0.000363s,0.019874,0.022691253
1641991855.437161508s,1641991855.457404243s,1641991855.457457590s,1641991855.437965636s,0.020243s,-0.019492s,0.000375s,0.019867,0.022691395
1641991855.437965636s,1641991855.458272359s,1641991855.458280279s,1641991855.438793158s,0.020307s,-0.019487s,0.000410s,0.019897,0.022691656
1641991855.438793158s,1641991855.459060258s,1641991855.459109588s,1641991855.439604250s,0.020267s,-0.019505s,0.000381s,0.019886,0.022691981
1641991855.439604250s,1641991855.459864502s,1641991855.459914745s,1641991855.440473253s,0.020260s,-0.019441s,0.000409s,0.019851,0.022691385
1641991855.440473253s,1641991855.460728686s,1641991855.460766337s,1641991855.441259010s,0.020255s,-0.019507s,0.000374s,0.019881,0.022691357
1641991855.441259010s,1641991855.461557412s,1641991855.461586408s,1641991855.442097970s,0.020298s,-0.019489s,0.000405s,0.019894,0.022691147
1641991855.442097970s,1641991855.462420783s,1641991855.462448496s,1641991855.442992343s,0.020323s,-0.019456s,0.000433s,0.019889,0.022690569
1641991855.442992343s,1641991855.463248999s,1641991855.463308215s,1641991855.443812653s,0.020257s,-0.019495s,0.000381s,0.019876,0.022689997
1641991855.443812653s,1641991855.464102889s,1641991855.464139947s,1641991855.444667105s,0.020290s,-0.019473s,0.000409s,0.019882,0.022689718
1641991855.444667105s,1641991855.464911132s,1641991855.464946657s,1641991855.445484405s,0.020244s,-0.019462s,0.000391s,0.019853,0.022689304
1641991855.445484405s,1641991855.465747070s,1641991855.465801189s,1641991855.446484626s,0.020263s,-0.019317s,0.000473s,0.01979,0.022688833
1641991855.446484626s,1641991855.466768873s,1641991855.466798256s,1641991855.447679479s,0.020284s,-0.019119s,0.000583s,0.019702,0.022688658
1641991855.447679479s,1641991855.467931640s,1641991855.467964348s,1641991855.448512296s,0.020252s,-0.019452s,0.000400s,0.019852,0.022688275
1641991855.448512296s,1641991855.468778089s,1641991855.468814813s,1641991855.449336627s,0.020266s,-0.019478s,0.000394s,0.019872,0.022687934
1641991855.449336627s,1641991855.469622471s,1641991855.469643338s,1641991855.450152710s,0.020286s,-0.019491s,0.000398s,0.019888,0.022687875
1641991855.450152710s,1641991855.470420374s,1641991855.470464552s,1641991855.450996758s,0.020268s,-0.019468s,0.000400s,0.019868,0.022687705
1641991855.450996758s,1641991855.471330351s,1641991855.471367237s,1641991855.451885762s,0.020334s,-0.019481s,0.000426s,0.019907,0.022687441
1641991855.451885762s,1641991855.472151651s,1641991855.472190939s,1641991855.452679559s,0.020266s,-0.019511s,0.000377s,0.019889,0.02268775
1641991855.452679559s,1641991855.472964455s,1641991855.473020675s,1641991855.453596402s,0.020285s,-0.019424s,0.000430s,0.019855,0.022687951
1641991855.453596402s,1641991855.473856554s,1641991855.473899752s,1641991855.454398309s,0.020260s,-0.019501s,0.000379s,0.019881,0.022688387
1641991855.454398309s,1641991855.474656277s,1641991855.474678767s,1641991855.455178228s,0.020258s,-0.019500s,0.000379s,0.019879,0.022688246
1641991855.455178228s,1641991855.475433264s,1641991855.475476653s,1641991855.456021916s,0.020255s,-0.019455s,0.000400s,0.019855,0.022687662
1641991855.456021916s,1641991855.476310383s,1641991855.476331895s,1641991855.456843171s,0.020288s,-0.019489s,0.000400s,0.019889,0.022698263
1641991855.456843171s,1641991855.477085259s,1641991855.477127111s,1641991855.457638851s,0.020242s,-0.019488s,0.000377s,0.019865,0.022697654
1641991855.457638851s,1641991855.477901149s,1641991855.477932655s,1641991855.458437216s,0.020262s,-0.019495s,0.000383s,0.019879,0.022696888
1641991855.458437216s,1641991855.478675321s,1641991855.478727404s,1641991855.459257594s,0.020238s,-0.019470s,0.000384s,0.019854,0.022699547
1641991855.459257594s,1641991855.479516305s,1641991855.479538798s,1641991855.460032027s,0.020259s,-0.019507s,0.000376s,0.019883,0.022698339
1641991855.460032027s,1641991855.480661902s,1641991855.480706902s,1641991855.461315145s,0.020630s,-0.019392s,0.000619s,0.020011,0.022705984
1641991855.461315145s,1641991855.481617636s,1641991855.481637914s,1641991855.462188234s,0.020303s,-0.019450s,0.000426s,0.019876,0.022709089
1641991855.462188234s,1641991855.482464835s,1641991855.482535367s,1641991855.463077288s,0.020277s,-0.019458s,0.000409s,0.019867,0.022708405
1641991855.463077288s,1641991855.483393330s,1641991855.483415839s,1641991855.463915676s,0.020316s,-0.019500s,0.000408s,0.019908,0.022707893
1641991855.463915676s,1641991855.484236791s,1641991855.484337207s,1641991855.464848310s,0.020321s,-0.019489s,0.000416s,0.019905,0.022708506
1641991855.464848310s,1641991855.485100151s,1641991855.485127349s,1641991855.465684844s,0.020252s,-0.019443s,0.000405s,0.019847,0.022708357
1641991855.465684844s,1641991855.485944009s,1641991855.486010004s,1641991855.466589873s,0.020259s,-0.019420s,0.000419s,0.01984,0.022708478
1641991855.466589873s,1641991855.486832991s,1641991855.486857776s,1641991855.467367411s,0.020243s,-0.019490s,0.000376s,0.019867,0.022708353
1641991855.467367411s,1641991855.487641688s,1641991855.487725628s,1641991855.468244661s,0.020274s,-0.019481s,0.000396s,0.019878,0.022707695
1641991855.468244661s,1641991855.488513570s,1641991855.488541439s,1641991855.469047980s,0.020269s,-0.019493s,0.000388s,0.019881,0.02271032
1641991855.469047980s,1641991855.489303989s,1641991855.489350432s,1641991855.469852846s,0.020256s,-0.019497s,0.000379s,0.019877,0.022708705
1641991855.469852846s,1641991855.490114110s,1641991855.490139411s,1641991855.470633274s,0.020261s,-0.019506s,0.000378s,0.019884,0.022714064
1641991855.470633274s,1641991855.490892040s,1641991855.490924826s,1641991855.471444361s,0.020259s,-0.019480s,0.000389s,0.01987,0.022713585
1641991855.471444361s,1641991855.491659169s,1641991855.491703207s,1641991855.472262868s,0.020215s,-0.019440s,0.000387s,0.019828,0.022713479
1641991855.472262868s,1641991855.492579151s,1641991855.492624026s,1641991855.473209397s,0.020316s,-0.019415s,0.000451s,0.019866,0.022713473
1641991855.473209397s,1641991855.493473569s,1641991855.493521130s,1641991855.474065997s,0.020264s,-0.019455s,0.000404s,0.01986,0.022716645
1641991855.474065997s,1641991855.494415795s,1641991855.494463881s,1641991855.475019630s,0.020350s,-0.019444s,0.000453s,0.019897,0.022715104
1641991855.475019630s,1641991855.495279522s,1641991855.495302477s,1641991855.475858052s,0.020260s,-0.019444s,0.000408s,0.019852,0.022714464
1641991855.475858052s,1641991855.496136916s,1641991855.496159367s,1641991855.476696948s,0.020279s,-0.019462s,0.000408s,0.019871,0.022713214
1641991855.476696948s,1641991855.496940408s,1641991855.496982066s,1641991855.477475848s,0.020243s,-0.019506s,0.000369s,0.019875,0.022719955
1641991855.477475848s,1641991855.497737138s,1641991855.497779490s,1641991855.478271077s,0.020261s,-0.019509s,0.000376s,0.019885,0.022723875
1641991855.478271077s,1641991855.498593159s,1641991855.498611407s,1641991855.479080031s,0.020322s,-0.019531s,0.000395s,0.019927,0.022723135
1641991855.479080031s,1641991855.499320735s,1641991855.499349328s,1641991855.479837388s,0.020241s,-0.019512s,0.000364s,0.019876,0.02272263
1641991855.479837388s,1641991855.500077375s,1641991855.500121682s,1641991855.480622710s,0.020240s,-0.019499s,0.000371s,0.019869,0.022722479
1641991855.480622710s,1641991855.500869542s,1641991855.500912839s,1641991855.481426612s,0.020247s,-0.019486s,0.000380s,0.019866,0.02272218
1641991855.481426612s,1641991855.501683033s,1641991855.501733128s,1641991855.482263342s,0.020256s,-0.019470s,0.000393s,0.019863,0.022721687
1641991855.482263342s,1641991855.502502934s,1641991855.502524008s,1641991855.482985476s,0.020240s,-0.019538s,0.000351s,0.019889,0.022721207
1641991855.482985476s,1641991855.503217111s,1641991855.503240478s,1641991855.483758466s,0.020232s,-0.019482s,0.000375s,0.019857,0.022720769
1641991855.483758466s,1641991855.503977826s,1641991855.504002043s,1641991855.484518003s,0.020219s,-0.019484s,0.000368s,0.019852,0.022721544
1641991855.484518003s,1641991855.504757562s,1641991855.504822122s,1641991855.485312156s,0.020240s,-0.019510s,0.000365s,0.019875,0.022720932
1641991855.485312156s,1641991855.505560606s,1641991855.505600783s,1641991855.486127662s,0.020248s,-0.019473s,0.000388s,0.019861,0.022721226
1641991855.486127662s,1641991855.506426230s,1641991855.506458318s,1641991855.486925974s,0.020299s,-0.019532s,0.000383s,0.019915,0.022721039
1641991855.486925974s,1641991855.507182959s,1641991855.507218712s,1641991855.487737100s,0.020257s,-0.019481s,0.000388s,0.019869,0.022720929
1641991855.487737100s,1641991855.507995893s,1641991855.508021864s,1641991855.488535240s,0.020259s,-0.019487s,0.000386s,0.019873,0.02272039
1641991855.488535240s,1641991855.508811855s,1641991855.508839112s,1641991855.489346063s,0.020277s,-0.019493s,0.000392s,0.019885,0.022720093
1641991855.489346063s,1641991855.509607710s,1641991855.509633718s,1641991855.490115385s,0.020262s,-0.019518s,0.000372s,0.01989,0.022719741
1641991855.490115385s,1641991855.510356664s,1641991855.510421354s,1641991855.490912572s,0.020241s,-0.019509s,0.000366s,0.019875,0.022719857
1641991855.490912572s,1641991855.511151815s,1641991855.511196741s,1641991855.491713298s,0.020239s,-0.019484s,0.000378s,0.019861,0.022719476
1641991855.491713298s,1641991855.511993550s,1641991855.512024464s,1641991855.492514853s,0.020280s,-0.019510s,0.000385s,0.019895,0.022719416
1641991855.492514853s,1641991855.512819869s,1641991855.512846485s,1641991855.493404383s,0.020305s,-0.019442s,0.000431s,0.019873,0.022718791
1641991855.493404383s,1641991855.513655179s,1641991855.513701319s,1641991855.494259278s,0.020251s,-0.019442s,0.000404s,0.019846,0.022718505
1641991855.494259278s,1641991855.514538523s,1641991855.514566895s,1641991855.495092444s,0.020279s,-0.019475s,0.000402s,0.019877,0.022721286
1641991855.495092444s,1641991855.515364664s,1641991855.515401626s,1641991855.495963609s,0.020272s,-0.019438s,0.000417s,0.019855,0.022721056
1641991855.495963609s,1641991855.516222938s,1641991855.516263940s,1641991855.496750532s,0.020259s,-0.019513s,0.000373s,0.019886,0.022720739
1641991855.496750532s,1641991855.517019387s,1641991855.517055189s,1641991855.497547502s,0.020269s,-0.019508s,0.000380s,0.019888,0.022720314
1641991855.497547502s,1641991855.517798871s,1641991855.517844554s,1641991855.498366235s,0.020252s,-0.019478s,0.000387s,0.019865,0.022720145
1641991855.498366235s,1641991855.518634537s,1641991855.518685589s,1641991855.499200734s,0.020268s,-0.019485s,0.000392s,0.019877,0.022720091
1641991855.499200734s,1641991855.519469895s,1641991855.519516372s,1641991855.500007073s,0.020269s,-0.019509s,0.000380s,0.019889,0.022719821
1641991855.500007073s,1641991855.520281901s,1641991855.520320359s,1641991855.500818326s,0.020275s,-0.019502s,0.000386s,0.019888,0.022719821
1641991855.500818326s,1641991855.521120146s,1641991855.521140354s,1641991855.501647503s,0.020302s,-0.019493s,0.000404s,0.019897,0.022719538
1641991855.501647503s,1641991855.521913101s,1641991855.521958923s,1641991855.502499120s,0.020266s,-0.019460s,0.000403s,0.019863,0.022719478
1641991855.502499120s,1641991855.522758682s,1641991855.522779203s,1641991855.503289888s,0.020260s,-0.019489s,0.000385s,0.019874,0.022719451
1641991855.503289888s,1641991855.523565841s,1641991855.523599122s,1641991855.504115965s,0.020276s,-0.019483s,0.000396s,0.019879,0.022719397
1641991855.504115965s,1641991855.524353751s,1641991855.524395014s,1641991855.504909094s,0.020238s,-0.019486s,0.000376s,0.019862,0.022719312
1641991855.504909094s,1641991855.525183726s,1641991855.525206025s,1641991855.505698602s,0.020275s,-0.019507s,0.000384s,0.019891,0.022719118
1641991855.505698602s,1641991855.525960046s,1641991855.525981770s,1641991855.506489875s,0.020261s,-0.019492s,0.000385s,0.019876,0.022718513
1641991855.506489875s,1641991855.526765052s,1641991855.526792034s,1641991855.507286865s,0.020275s,-0.019505s,0.000385s,0.01989,0.022717976
1641991855.507286865s,1641991855.527575897s,1641991855.527597742s,1641991855.508076680s,0.020289s,-0.019521s,0.000384s,0.019905,0.022717658
1641991855.508076680s,1641991855.528347875s,1641991855.528381251s,1641991855.508846629s,0.020271s,-0.019535s,0.000368s,0.019903,0.022717158
1641991855.508846629s,1641991855.529094266s,1641991855.529170032s,1641991855.509661313s,0.020248s,-0.019509s,0.000369s,0.019878,0.022716871
1641991855.509661313s,1641991855.529958246s,1641991855.529961606s,1641991855.510425914s,0.020297s,-0.019536s,0.000381s,0.019916,0.022716544
1641991855.510425914s,1641991855.530740341s,1641991855.530769611s,1641991855.511228390s,0.020314s,-0.019541s,0.000387s,0.019928,0.022716263
1641991855.511228390s,1641991855.531576065s,1641991855.531598087s,1641991855.512094468s,0.020348s,-0.019504s,0.000422s,0.019926,0.022715804
1641991855.512094468s,1641991855.532463143s,1641991855.532465595s,1641991855.512990152s,0.020369s,-0.019475s,0.000447s,0.019922,0.0227159
1641991855.512990152s,1641991855.533238690s,1641991855.533279729s,1641991855.513765265s,0.020248s,-0.019514s,0.000367s,0.019881,0.022715824
1641991855.513765265s,1641991855.534034739s,1641991855.534071950s,1641991855.514623515s,0.020269s,-0.019449s,0.000410s,0.019859,0.022715782
1641991855.514623515s,1641991855.534919594s,1641991855.534941811s,1641991855.515473608s,0.020296s,-0.019468s,0.000414s,0.019882,0.022715627
1641991855.515473608s,1641991855.535829493s,1641991855.535853599s,1641991855.516354049s,0.020356s,-0.019500s,0.000428s,0.019928,0.022715611
1641991855.516354049s,1641991855.536717878s,1641991855.536739582s,1641991855.517236297s,0.020364s,-0.019503s,0.000430s,0.019934,0.022715386
1641991855.517236297s,1641991855.537503277s,1641991855.537545943s,1641991855.518057154s,0.020267s,-0.019489s,0.000389s,0.019878,0.022715077
1641991855.518057154s,1641991855.538312497s,1641991855.538355059s,1641991855.518913298s,0.020255s,-0.019442s,0.000407s,0.019849,0.022715031
1641991855.518913298s,1641991855.539214310s,1641991855.539270248s,1641991855.519799492s,0.020301s,-0.019471s,0.000415s,0.019886,0.022714754
1641991855.519799492s,1641991855.540067464s,1641991855.540155605s,1641991855.520668331s,0.020268s,-0.019487s,0.000390s,0.019878,0.022714192
1641991855.520668331s,1641991855.540925359s,1641991855.540971325s,1641991855.521465357s,0.020257s,-0.019506s,0.000376s,0.019881,0.022713864
1641991855.521465357s,1641991855.541716441s,1641991855.541757813s,1641991855.522251917s,0.020251s,-0.019506s,0.000373s,0.019879,0.022713089
1641991855.522251917s,1641991855.542554094s,1641991855.542587267s,1641991855.523050153s,0.020302s,-0.019537s,0.000383s,0.01992,0.022712879
1641991855.523050153s,1641991855.543298821s,1641991855.543342243s,1641991855.523832832s,0.020249s,-0.019510s,0.000370s,0.019879,0.022712462
1641991855.523832832s,1641991855.544111899s,1641991855.544153475s,1641991855.524646674s,0.020279s,-0.019507s,0.000386s,0.019893,0.022712102
1641991855.524646674s,1641991855.544899811s,1641991855.544954958s,1641991855.525464702s,0.020253s,-0.019490s,0.000381s,0.019872,0.022712076
1641991855.525464702s,1641991855.545733109s,1641991855.545771355s,1641991855.526302108s,0.020268s,-0.019469s,0.000400s,0.019869,0.022711756
1641991855.526302108s,1641991855.546587381s,1641991855.546621698s,1641991855.527098848s,0.020285s,-0.019523s,0.000381s,0.019904,0.022711717
1641991855.527098848s,1641991855.547363787s,1641991855.547380013s,1641991855.527841883s,0.020265s,-0.019538s,0.000363s,0.019902,0.022711474
1641991855.527841883s,1641991855.548064894s,1641991855.548078620s,1641991855.528567083s,0.020223s,-0.019511s,0.000356s,0.019867,0.022711354
1641991855.528567083s,1641991855.548874948s,1641991855.548900676s,1641991855.529391935s,0.020308s,-0.019509s,0.000400s,0.019908,0.022711043
1641991855.529391935s,1641991855.549673842s,1641991855.549695087s,1641991855.530161202s,0.020282s,-0.019534s,0.000374s,0.019908,0.022710651
1641991855.530161202s,1641991855.550407049s,1641991855.550441492s,1641991855.530929829s,0.020246s,-0.019512s,0.000367s,0.019879,0.022710628
1641991855.530929829s,1641991855.551191090s,1641991855.551205469s,1641991855.531670106s,0.020261s,-0.019535s,0.000363s,0.019898,0.022709536
1641991855.531670106s,1641991855.551935224s,1641991855.551969189s,1641991855.532432716s,0.020265s,-0.019536s,0.000364s,0.019901,0.022709031
1641991855.532432716s,1641991855.552766914s,1641991855.552843687s,1641991855.533328458s,0.020334s,-0.019515s,0.000409s,0.019925,0.022708793
1641991855.533328458s,1641991855.553618205s,1641991855.553639544s,1641991855.534094794s,0.020290s,-0.019545s,0.000372s,0.019917,0.022708821
