frame,time,offset,recv time,send,the,raw,time_2
288,0.086508525,0.056236016,1641997180,1641997180,0.092760038,3.5535,0.089508525
289,0.083911253,0.056228327,1641997180,1641997180,0.09015007,3.5535,0.086911253
290,0.241993525,0.056235455,1641997180,1641997180,0.248239946,3.5535,0.244993525
291,0.082327353,0.056226744,1641997180,1641997180,0.08857007,3.5535,0.085327353
292,0.087700299,0.056233474,1641997181,1641997180,0.093949986,3.5535,0.090700299
293,0.076997124,0.056244529,1641997181,1641997181,0.083249998,3.5535,0.079997124
294,0.087246741,0.056239997,1641997181,1641997181,0.093499851,3.5535,0.090246741
295,0.073829115,0.056252539,1641997181,1641997181,0.080100012,3.5535,0.076829115
296,0.083601919,0.056243214,1641997181,1641997181,0.089849901,3.5535,0.086601919
297,0.088188577,0.056249213,1641997181,1641997181,0.094449949,3.5535,0.091188577
298,0.074876921,0.05624686,1641997181,1641997181,0.081139994,3.5535,0.077876921
299,0.087890986,0.056238767,1641997181,1641997181,0.094140005,3.5535,0.090890986
300,0.082732137,0.056250874,1641997181,1641997181,0.088989925,3.5535,0.085732137
301,0.094875645,0.056257893,1641997181,1641997181,0.101139975,3.5535,0.097875645
302,0.077864996,0.056268343,1641997181,1641997181,0.084140015,3.5535,0.080864996
303,0.096083481,0.056265038,1641997182,1641997181,0.102359962,3.5535,0.099083481
304,0.084127216,0.056277009,1641997182,1641997182,0.090409946,3.5535,0.087127216
305,0.063879683,0.056283281,1641997182,1641997182,0.070179892,3.5535,0.066879683
306,0.090209251,0.056273932,1641997182,1641997182,0.096489859,3.5535,0.093209251
307,0.103617601,0.056276388,1641997182,1641997182,0.10989995,3.5535,0.106617601
308,0.082418778,0.056282422,1641997182,1641997182,0.088710022,3.5535,0.085418778
309,0.066783215,0.05627415,1641997182,1641997182,0.073090029,3.5535,0.069783215
310,0.078850138,0.056269538,1641997182,1641997182,0.085129929,3.5535,0.081850138
311,0.078089007,0.056271783,1641997182,1641997182,0.08436985,3.5535,0.081089007
312,0.087035927,0.056266752,1641997182,1641997182,0.09331007,3.5535,0.090035927
313,0.084568632,0.056276428,1641997182,1641997182,0.090850067,3.5535,0.087568632
314,0.084173361,0.056282601,1641997183,1641997182,0.090460014,3.5535,0.087173361
315,0.089507207,0.056288377,1641997183,1641997183,0.095810127,3.5535,0.092507207
316,0.062660597,0.056286194,1641997183,1641997183,0.068950129,3.5535,0.065660597
317,0.075585634,0.056292504,1641997183,1641997183,0.081890059,3.5535,0.078585634
318,0.078018379,0.056286144,1641997183,1641997183,0.084310007,3.5535,0.081018379
319,0.08610295,0.056281817,1641997183,1641997183,0.092390013,3.5535,0.08910295
320,0.086951183,0.056291176,1641997183,1641997183,0.093249989,3.5535,0.089951183
321,0.09523601,0.056282573,1641997183,1641997183,0.101530027,3.5535,0.09823601
322,0.0790599,0.056290566,1641997183,1641997183,0.085370016,3.5535,0.0820599
323,0.070855522,0.056286668,1641997183,1641997183,0.07714982,3.5535,0.073855522
324,0.078374045,0.056284291,1641997183,1641997183,0.084670019,3.5535,0.081374045
325,0.083542356,0.05627965,1641997184,1641997183,0.089829874,3.5535,0.086542356
326,0.083609084,0.056269427,1641997184,1641997184,0.089889956,3.5535,0.086609084
327,0.091115313,0.056260986,1641997184,1641997184,0.097389889,3.5535,0.094115313
328,0.087042863,0.056254094,1641997184,1641997184,0.09331007,3.5535,0.090042863
329,0.084481201,0.056249896,1641997184,1641997184,0.090739918,3.5535,0.087481201
